name,control_1,control_2,control_3,control_4,control_5,control_6,control_7,treatment_1,treatment_2,treatment_3,treatment_4,treatment_5,treatment_6,treatment_7,ClusterID,ID,treatment_vs_control_CI.L,treatment_vs_control_CI.R,treatment_vs_control_diff,treatment_vs_control_p.adj,treatment_vs_control_p.val,significant,treatment_vs_control_significant,cluster_representative
12540,24.5499910158499,24.8412015246255,23.56381782024,24.506466247151398,25.255862978575202,26.5217837414612,23.514090250720702,24.4319642655303,24.0402102768998,24.665387209463603,22.7375273177203,25.144763446192197,24.131154232083002,25.4040233273875,12540,12540,-1.4636820063172098,0.8356295767894051,-0.314026214763903,0.9523065897048449,0.5749306073814731,False,False,SRS050752.214612-T1-C
12552,18.8457962971067,22.325216230465998,23.3405216744378,22.3164157836548,22.1061098546795,22.729023836641897,22.8640336462951,24.419516363217898,24.5005032925143,22.9036989221532,23.7330468804604,22.323241994201897,23.2786112380202,24.7120418285801,12552,12552,0.290194123390473,2.9508182182855998,1.62050617083803,0.8393986960965051,0.0194817394196351,False,False,WP_002583117.1
12567,29.492720953983802,30.202413489450496,31.6840719580768,29.7229979377951,27.9508052852704,30.3270258157674,30.2505026092729,28.4997211344063,30.450274029857898,28.440049360933198,28.485028484931803,33.07397652627,30.3814227480955,31.639162152655,12567,12567,-1.3334781934905302,1.71607716135705,0.19129948393326,0.958451920982787,0.7960878594712,False,False,SRS064276.34227-T1-C
12574,22.7481203558809,23.290966323888,23.056677236023603,22.4121589074733,23.9320828885867,24.5905791123697,24.7719302822326,23.328050874625802,23.3843234454354,23.676484944106196,23.3878320948624,23.4642656667455,23.1188579247581,24.5596494579807,12574,12574,-0.9959981296566831,1.0294122159594201,0.0167070431513672,0.962123093529917,0.9728700172024971,False,False,WP_074649646.1
12591,23.746772722851,24.010156886391396,20.576624582315603,24.8330565079012,20.906071450511803,24.0089317308606,23.8955423711163,21.063973660195,24.322743543704,20.450957490803102,22.0732766624579,14.410385098373599,20.963728671119398,23.119295150208803,12591,12591,-4.57045167273079,0.121081394134746,-2.22468513929802,0.892260088915264,0.0618200598249871,False,False,WP_096527756.1
12607,20.4223286506689,22.431327477607102,22.0671799386376,22.1278067096723,21.2801636000306,21.2049853915601,22.6287398800907,24.523463788011103,22.5368248839013,24.203079555536497,24.187342859856898,21.332317969386,23.0435067912957,23.9757591231668,12607,12607,0.492170978863186,2.83347568481879,1.66282333184099,0.7799630393518101,0.00772230278626247,False,False,WP_077845898.1
12620,23.8323597515426,22.870846496301,25.156459094404603,23.5632346830586,21.626444751536997,22.9494824623267,22.7239995862015,24.048915195639,24.4869520963692,25.550801085017,24.7880161101644,25.878713700394,26.0327108228616,25.4932542653865,12620,12620,0.7983157144748778,3.0749804142278796,1.93664806435138,0.659972657913248,0.00203220111030616,False,False,sp|Q9NR45|SIAS_HUMAN
12621,24.0540921246528,22.5363835909053,24.616007062877003,22.2532914983891,22.528148598106604,22.4226527928902,22.202205747148298,25.4630961635476,24.000678398022497,24.4024081278444,25.228114664840103,24.2074779132392,23.2214821002841,25.508309271684197,12621,12621,0.506964565984191,2.75554549815664,1.63125503207041,0.76917159911919,0.00669553895068373,False,False,WP_044976760.1
12630,20.3098138242894,20.3317009571718,18.0092053497446,20.383341480865603,22.264674817959598,21.1482456808567,21.618468849733,20.9229886465399,20.8043122418097,22.621012439453697,23.347565682599697,17.926961910612,19.0157253813921,22.6956892060502,12630,12630,-1.2256129660327,2.15955712255741,0.46697207826235493,0.952177541920672,0.571126030999717,False,False,WP_093371742.1
12637,24.2539644543652,23.6416790361022,26.332709152455102,24.216656690384102,24.6654208249782,24.5365162775475,25.1438617931885,23.246320916773897,23.2205920651052,22.853782976262497,23.0259059959168,24.605843956912604,24.9314319576697,27.952202686524302,12637,12637,-1.89128920943948,1.04708130262351,-0.422103953407984,0.951634616693322,0.555447670102577,False,False,WP_089988640.1
12648,26.0967481044175,26.473000594548,23.148432204819898,23.5081072745612,23.831339043817703,27.011095700029003,24.4286929928789,25.6551447138762,23.4571047879643,24.3133473851107,22.0997593712395,19.364673307447102,21.635689340244497,21.0322219946013,12648,12648,-4.226717798084141,-0.613132206084039,-2.41992500208409,0.806214608108838,0.0112430716924652,False,False,SRS018351.155700-T1-C
12649,21.1206973047396,18.9308152858887,17.9278589632838,23.492841421012802,21.3970948801222,20.780639082616602,19.588507862775604,20.8999299511054,21.1212331185222,20.3310295405115,20.0262951396655,22.8479412595396,19.754543393911398,20.730828325187897,12649,12649,-1.16016202260179,1.86683228774585,0.35333513257203103,0.9541082503099241,0.631343572906467,False,False,WP_078783846.1
12671,21.742492011674198,22.0805251192132,26.0571924177098,24.2845922089958,22.357359236940898,24.8279473809443,23.0204145464823,24.3125017481047,22.7298132281177,24.7060296352449,24.8158227226276,22.0957749502806,24.1459474562936,22.474171833903398,12671,12671,-1.31971176515282,1.57957995161341,0.129934093230293,0.95973133695923,0.8534691114193841,False,False,SRS019787.33815-T1-C
12678,21.947320172266195,23.451281302632605,22.3713560450851,23.484866398856,23.804489796246802,24.7628735326844,22.327746694915,24.779523196279897,22.7014225948444,23.5029162762479,22.356446328235197,21.197265295115898,22.713401828789202,23.760192941580602,12678,12678,-1.3867696755197798,1.0614081093503498,-0.16268078308471698,0.9581767858705409,0.7843100718804179,False,False,WP_022785877.1
12684,26.735599598916302,22.608792867578696,24.225195666787897,22.011152509027,20.731563492755303,22.0051807790941,23.2671753031138,22.6041871629111,23.5314260823519,21.2894425756883,23.657601397720498,28.5746687547604,25.091938084573698,26.9707705623908,12684,12684,-0.6732655553583621,3.5690868133936604,1.44791062901765,0.924517467065819,0.169751379697242,False,False,WP_027423415.1
12698,21.157396899222697,23.571299105724698,22.1175356241734,22.512679950009602,23.8561110796474,22.701915368115397,23.4059556782305,25.356047941492,24.4325983514067,25.5644254064685,25.6531994743494,25.5097820100669,23.7776915610803,25.4215626619523,12698,12698,1.26637422247534,3.41717254943673,2.34177338595604,0.370381527405361,0.00020246771494297801,False,False,SRS078176.27053-T1-C
12705,28.2890779830207,26.603448922256497,29.410745763847103,28.489011615440198,27.914897665602304,29.065248170960196,29.411289582631397,26.231443517400397,28.435194514005197,26.3948066475291,27.6027886303118,28.9023277248497,29.901603846700603,31.223334014223198,12705,12705,-1.5720709182493002,1.43143640146688,-0.0703172583912099,0.961165503615236,0.9231117066853359,False,False,SRS016018.64692-T1-C
12706,21.3082062469122,22.4466178972019,24.29392770927,22.3992964417195,20.1217447076925,22.055833502310602,22.1949687121003,23.0569298796913,22.6855245378791,24.208376445356897,20.8238601089979,24.242929122971002,22.0131679403162,23.441549882101,12706,12706,-0.533595046258486,2.14837867486041,0.80739181430096,0.931639067837048,0.22342119332597896,False,False,SRS011134.348794-T1-C
12710,24.752166184498897,19.739276290228396,24.5849408307444,23.338997328502302,22.1378176236841,21.826738937550395,22.8444128879775,21.6234899320012,22.738373307477303,21.291342161188396,24.257621126727,23.427689698949,22.664036193594498,23.0734592418922,12710,12710,-1.49052860768946,1.4481462015876498,-0.0211912030509076,0.962186925556946,0.976281441221995,False,False,WP_092478333.1
12727,19.870182576988803,22.831534371395,23.1865487808947,21.794395240679698,22.972211881300698,23.5456049593359,23.0902554011637,24.8852773525762,25.6178038403441,25.6495113831945,23.3310123135788,25.2459933497403,22.560264487827002,25.9682902249425,12727,12727,0.911469515547981,3.65065041029338,2.28105996292068,0.6778853814734301,0.0024141399409997604,False,False,WP_021640445.1
12731,23.6548937251412,24.1096319786924,23.0900264623837,25.527400462894803,25.8004468187677,25.309720479702,24.5804026923213,26.9008753164195,26.331914536655198,25.927063263914498,26.221445241565103,23.505263012826,25.458191904239897,25.587492181523398,12731,12731,-0.0877019199909845,2.33333701634539,1.1228175481772,0.8953793533123149,0.0672579489572687,False,False,WP_089684538.1
12735,28.6161508582799,28.1710544422455,28.3687039392341,27.1388266575159,28.9433827647901,27.0641652448021,28.7896851092329,29.163855997259997,29.6337136388523,30.258791969671698,29.889913698628696,27.636693999615197,27.717566264994304,29.0051836173434,12735,12735,-0.228758444155353,2.00411563565962,0.887678595752135,0.912702703138711,0.11272562498072801,False,False,SRS048164.200083-T1-C
12742,26.6043607052388,28.196491687597604,25.6342717363933,23.9372955967486,25.9669930610668,26.066412317370702,27.078186261498605,25.035118829928898,24.769537587808898,25.280127697062,23.927009942381897,24.9536618446594,26.6059967067729,25.4057979607542,12742,12742,-2.31013698652486,0.165348187511669,-1.0723943995065999,0.903887886967303,0.0857342962088377,False,False,SRS051031.175729-T1-C
12751,24.0172735618481,22.0306566975528,22.7137139442177,23.6614184401948,23.2719387035818,23.2960034487977,21.9016719744137,24.4203531586575,24.079341056393105,24.749951753003,24.3920146360245,23.2675823908633,24.2558009710075,23.4934631170693,12751,12751,0.12018263088114801,2.0986260298078703,1.10940433034451,0.86130056845588,0.0298276852688713,False,False,SRS022071.169148-T1-C
12758,32.0853694960711,30.221296047708996,31.7852746702108,31.249601936398896,30.574089549325105,29.891892800542102,30.573925046780502,31.818934239191602,31.339304131793998,32.3360015117344,31.4011448864167,31.641009910483398,30.7913152423864,31.0994370843524,12758,12758,-0.41004630430826894,1.56595986411438,0.5779567799030539,0.9330273729095,0.23636613272940502,False,False,WP_081034145.1
12760,21.4716558669408,24.668288595896,22.1473981052458,21.9166773057619,23.759855073305303,22.5479648506038,23.564991990733105,23.6165074516715,23.076937238436397,23.4077735710195,22.813119256260702,22.938859350053,22.3993540782761,19.7243356501988,12760,12760,-1.6369882999693701,1.03700395923488,-0.299992170367243,0.954503899830302,0.644596498535802,False,False,SRS015578.31566-T1-C
12761,33.418463387975,32.9477718477229,33.9136343073051,32.5790626786547,32.623783464201395,32.5078126101476,32.8535624473912,32.1060270821466,32.611869348194496,33.1325703576887,32.65964864148,34.2461669689679,33.1347850387746,32.4146367767081,12761,12761,-1.0325127077729699,0.8786879850765049,-0.076912361348235,0.960046150372419,0.8682651141009599,False,False,WP_081745438.1
12771,23.7564116605645,22.6647356728531,21.9848554519696,21.547522010392605,21.6602366361487,21.0400134038659,21.896190473885603,22.532841484485502,26.5019919866021,22.5503949916535,22.155041473689,25.488836196587,24.8075718495775,21.849173323171,12771,12771,0.12345633497257401,3.1153682353376504,1.61941228515511,0.8691264808259709,0.0352890050298049,False,False,HMPREF9475_02936
12785,23.018999501201897,23.4466759453474,22.969030567872895,23.160432348144496,24.7047586371549,23.7379874970357,24.1274152758359,25.045593288432197,24.5836205841316,25.2298354787767,24.528326046589605,22.0871591486267,22.062703971140298,23.1661971087654,12785,12785,-0.9984057127833891,1.43787309960317,0.219733693409893,0.9563392722777609,0.7104884787939691,False,False,SRS077730.144593-T1-C
12797,28.9813152962986,25.0774435461068,28.0327246565025,30.759581977969898,25.028171571324002,25.1206761875765,26.505990469127603,27.030103222857598,23.306635811391804,24.451480849755896,27.793183938546,27.6405232540279,25.069135783375398,26.1968712941968,12797,12797,-3.0567774142466404,0.7659289711738829,-1.14542422153638,0.9318702046616049,0.225511363140106,False,False,WP_067533418.1
12799,28.0913194209025,27.003077590780002,28.1460604000142,28.1862836364932,28.654632443773497,27.9522810558222,28.3589314595459,29.240285877298998,28.693831071188697,28.908920110550298,28.6531779784359,27.5731763855901,27.8267806012536,28.3568773645043,12799,12799,-0.5193715284717879,1.33664678032618,0.40863762592719505,0.9432492549507691,0.369027437040021,False,False,SRS015794.49148-T1-C
12814,24.836122512206302,21.3454393583661,25.5824499980866,22.219357028833198,22.774700409155397,23.7991645064274,23.044753799685,23.678321064959196,23.689963324619498,21.9752850749579,23.310464813740897,20.657806023509,24.090558281262897,24.365188325971197,12814,12814,-1.71821824774332,1.19410376096061,-0.26205724339135394,0.9563561693928578,0.711130319230853,False,False,WP_044921301.1
12818,19.4740425737558,23.8650794574053,21.5391228311491,23.105194622076997,23.674609311049103,22.6904010923981,22.867121476389602,23.615903709845,22.4971282151233,22.9944836144334,23.1554538196076,24.9696148756429,23.2302694027136,23.4201326784359,12818,12818,-0.36193756066212296,2.26691326111293,0.952487850225403,0.920375999737267,0.14615981421323498,False,False,WP_010262375.1
12821,21.7958141542664,23.0850259956414,21.7114653305824,21.514416453726398,21.0897207231852,21.532540466546997,23.3709474252989,24.0757621385496,22.6892396026478,24.479800551094797,24.253957243210603,21.935346365192498,20.4616532988295,22.6565623405535,12821,12821,-0.385885648781508,2.22942593187596,0.9217701415472281,0.9223588350864,0.15687747278366299,False,False,SRS013476.276051-T1-C
12827,24.258062198770197,21.4640830284433,24.366236091102298,21.7217408884878,22.936350563173598,22.158848796206303,21.465047695577102,22.581467021761103,22.1863334158877,21.188162617111,24.0838173869083,23.6867736431741,24.859190439356297,23.377548013459702,12827,12827,-0.8326639337783259,1.85921344117762,0.5132747536996479,0.946741056565633,0.43540554723497293,False,False,sp|Q3ULJ0|GPD1L_MOUSE
12828,18.8708132041394,19.6802118452166,23.0328451501539,22.6814927946334,20.2913348533935,20.178266078682,20.507406564909502,20.6751464398333,19.6952962697193,20.9709498491027,20.949560294947602,19.788813900935498,19.0358112831473,21.5932187638396,12828,12828,-1.71527519992618,0.9913970028967559,-0.36193909851471096,0.952572970673294,0.5828806654332739,False,False,WP_026504033.1
12829,21.746890684603898,21.274130141418,22.8460370375103,21.4012602634742,20.324679393571802,21.224811907114898,22.013175438779,20.1826925884472,21.8280461982345,20.647735081841603,22.9334014306291,23.113142344700304,23.5679670967649,20.3261211241019,12829,12829,-1.02440479058778,1.52958221865845,0.252588714035337,0.9556286262073259,0.684088466673269,False,False,HMPREF9467_00677
12833,27.2593335804478,24.8436893490348,26.989156584148002,23.998924105416602,23.325154319061102,23.8877609327992,23.421076310587804,23.0232843110957,20.2025304047661,22.723363473868602,24.3841558338274,21.628731204261697,21.979757315482,28.7401849629642,12833,12833,-3.70368099884167,0.548513091633184,-1.5775839536042402,0.9185730082210379,0.13723596588179102,False,False,SRS020328.7033-T1-C
12849,21.951650408657603,23.7587462649086,21.941911237469203,24.642410370999198,25.234049100946397,24.942521082612,23.9190014080578,25.898147017877697,25.5022275199008,25.370942438172698,23.556718283467198,24.3210601469841,24.081201650454698,23.7725682953439,12849,12849,-0.4102007836730301,2.1566509204016597,0.8732250683643129,0.924726929362715,0.171073349930741,False,False,SRS045645.161653-T1-C
12859,22.6359151378127,22.821569640708603,21.5521592022919,21.2867844733831,23.261908540837602,20.7890535900985,23.686326223090703,23.9871173906832,25.841167349281896,24.710668722793898,24.8765177428079,25.449582557053198,24.6702958263785,23.9921649894455,12859,12859,1.3784686633802599,3.61975927096859,2.49911396717442,0.337232139439307,0.00015721385668141698,False,False,SRS017307.194153-T1-C
12862,23.1493777988403,21.9336683258745,23.910531113432,23.4102628067729,24.4313172107018,23.442781419783604,23.581585972753402,22.9237699602694,23.209495161455898,23.786903824135603,22.9146163381534,22.9541098504532,23.9568338648883,25.082564684484,12862,12862,-0.9082684734550871,1.1850596265069198,0.138395576525916,0.958201855385696,0.785375179766361,False,False,WP_055290793.1
12884,24.760651785612,24.0167293249041,23.5417939142548,24.009399637205895,25.0423882208208,26.1152542643748,23.570592418306898,21.709264330027104,21.4907838088795,23.5978002428055,22.3574121298008,25.575342090304602,23.312654076896,22.469925205170004,12884,12884,-2.8077279399652,-0.204737111919321,-1.50623252594226,0.853614397604858,0.0255082752075428,False,False,WP_011684610.1
12898,24.052158395398802,21.8119759106783,26.8540663215135,23.4048188180472,21.1488929801157,20.668801037387897,21.8464678969798,22.434558494442395,21.9476736754165,23.0753588541645,22.9064825491989,22.3946497832481,22.8360276185467,24.185012790096103,12898,12898,-1.5996696443712402,1.5975503315118402,-0.00105965642969963,0.962604822278634,0.9989097011032629,False,False,SRS024009.87012-T1-C
12903,23.1686878776936,23.494290407699104,22.4339475486367,23.4897715378406,23.808654525370397,24.041956286171303,22.7597860072301,24.927568341321102,24.298272793610703,24.601949267469696,24.490352994884702,22.7703251408497,23.6787923539998,24.071381015666102,12903,12903,-0.165812732600286,1.77768350893177,0.805935388165743,0.9086072827404229,0.0989629407566019,False,False,SRS063040.105211-T1-C
12917,24.590915762989397,23.1285686502134,23.337723971547,25.0801490319742,24.486912581616302,23.1971652392024,23.7657633033172,25.839623358740397,25.332099736258996,26.332085356986198,24.8791870406613,23.548261609239102,24.443621778282104,22.3095413008345,12917,12917,-0.5296621072941561,1.98601114733488,0.7281745200203641,0.933509466823831,0.24108821681479398,False,False,Reverse_WP_094485717.1
12919,22.115297391737,23.6210151232657,20.8033436290618,22.7112970631485,22.6188156310716,22.807370056451504,23.437508900353603,24.6381600662905,24.5627668741505,25.085121695402798,24.1506550571697,29.747154747275,25.097956358392896,27.161397225558897,12919,12919,1.61600865346678,4.76358112629052,3.18979488987865,0.46782067952209294,0.000419953886965825,False,False,SRS049959.58679-T1-C
12922,21.7204033437647,19.547690973970898,19.7784269006276,21.5488962067246,21.847809012828602,21.811424085852103,21.663895084691,22.5728944781459,21.9991398303697,21.0851112785829,22.3007887896694,20.7219878126073,21.3766813081477,22.4210377756118,12922,12922,-0.44926844478146893,1.75186720611731,0.6512993806679179,0.932479868177444,0.231147710235077,False,False,WP_077610872.1
1296,23.424086947309497,23.399466475977697,23.014591267930303,24.914655477095998,25.2063981007593,23.6943075083991,22.142671123168203,26.096707253631,25.6642323391792,25.963636144582896,26.0450452550609,22.0493254404565,23.642508096691998,25.130348797683396,1296,1296,-0.14132801011243398,2.65436413201131,1.25651806094944,0.8994834742876221,0.0754282582541819,False,False,WP_070090149.1
12969,23.177936674057,23.064333756121602,23.1676205818284,21.279016529478,21.247104658652397,21.688251163000697,21.4105341636386,19.3230217650726,20.9221146989684,19.8030873777917,20.588764951914698,18.8604019965529,19.1881517484466,22.80246982236,12969,12969,-3.22605736950017,-0.644452677834068,-1.93525502366712,0.7509847703295269,0.00533292056746515,False,False,SRS016095.60347-T1-C
12975,22.495116980159302,24.051718508288303,24.6237511313017,23.986792341265897,21.2514003487185,19.3423525100878,22.5657900810093,21.071806031185698,22.907941737445,22.156027201495103,22.201796981230697,22.8413234356887,22.5156088932473,23.232968477775803,12975,12975,-1.6533324094614,1.25634694010067,-0.198492734680364,0.958044801128434,0.7787289936337529,False,False,WP_078786703.1
12983,24.3037402729075,23.5248772777921,23.283032805147098,22.746840467486802,22.625389803049302,25.2767774985756,23.312033305542396,19.9190742630304,22.534165122761003,21.680912753422398,23.8646591271688,22.931444852920002,21.9444468437821,21.283002980849897,12983,12983,-2.80772343148811,-0.310843850387957,-1.55928364093803,0.83159420917979,0.0169639564228773,False,False,SRS011271.72164-T1-C
12993,22.3917334153013,24.0703687062052,24.2542079538991,23.482587279018002,24.7485681613019,24.4348484122503,25.2684560128259,23.8465612456593,24.845018065316502,23.2304228962951,23.7732936722845,24.7603053436905,24.8101521352671,26.032581716494605,12993,12993,-0.755442696313487,1.51188987751515,0.37822359060083205,0.9493210032657309,0.49421445943279296,False,False,SRS043701.63308-T1-C
13004,20.3892952269088,22.4621570003075,20.0990909266637,18.7881320422591,20.4224682742995,21.1420422223435,21.6471584369381,19.6529097276101,18.8113496046885,18.4182355810266,17.8943145034428,20.880676887106,19.454618591453,22.432267132064098,13004,13004,-2.4996755589807402,0.3836835297438929,-1.05799601461842,0.919425602184903,0.141363634135962,False,False,SRS056519.9546-T1-C
13047,21.3113602937841,21.3621359298563,18.6295629567095,22.4735368126121,22.2895137779094,21.195459321135896,22.897767921114397,24.6988610064645,24.21448225073,25.4403498973992,25.038912544179002,22.213171576154103,24.0811821419183,22.9859112331532,13047,13047,1.2758056081828302,4.01377543092484,2.64479051955383,0.5281117510215579,0.0006654948484289031,False,False,CLOL250_00400
13054,23.697691942462804,22.6008402999858,22.1885136913105,24.313244960384196,24.616946887730798,24.077136310318497,23.618893018242698,25.664949512772303,24.942682820394,25.2119124612413,25.554019074091602,21.970971959514102,23.8199195466407,22.854960809645,13054,13054,-0.607912339253744,2.00966921750052,0.700878439123386,0.9368143384949901,0.276978949678205,False,False,SRS011586.23901-T1-C
13060,22.3678333022875,20.8139674646837,20.9859023759362,22.721468680753798,23.033550373355197,21.3979388393803,21.715331541220998,23.6842657878864,19.889324221369602,21.7170458859538,23.1291903988577,22.2750923711131,21.614618641289603,21.0897989417059,13060,13060,-1.18053191797504,1.2843443952774698,0.0519062386512132,0.961317213106595,0.930818499779264,False,False,BLAHAN_06324
13062,17.1177749798934,21.1523405527287,15.3246376464759,14.9331373682567,18.7894444926282,17.820228833478,19.2729372688652,20.6746526248738,20.4243508466908,22.1210193229512,21.901453231653498,21.704964490265603,18.7870193472881,22.425161340115,13062,13062,1.6183465878041001,5.1325448583421505,3.37544572307312,0.534880114858298,0.00070164933743128,False,False,SRS016335.71637-T1-C
13102,29.118015578559397,28.989631870177003,30.4055369740875,28.2567712936728,28.9520583641044,29.2927571927919,28.2528841687773,27.624673343228196,27.958465697536397,27.7069745901686,30.6784985106673,29.4967643160235,29.4536071076542,26.141981105713395,13102,13102,-1.90625571513695,0.7043440662287259,-0.6009558244541109,0.9419793762737091,0.348081096698734,False,False,WP_016149029.1
13104,22.1577937728646,24.0210137537069,25.1353767516608,23.799948847910105,22.869516469379395,23.772126469081698,23.4628664290894,24.9763674171608,24.163046214891896,24.718845921158298,24.603496972863102,23.1051217109655,22.8798855218185,24.146088040808802,13104,13104,-0.61512428673275,1.57918408843957,0.4820299008534121,0.943310948888326,0.37008515691942795,False,False,WP_087021433.1
13105,22.7253685463907,19.1558163395503,21.510723127252103,21.475859571827502,21.702269933838,21.5580320038386,19.765095051244,22.2148867719035,23.8634657457669,25.086719887262102,24.359979061683898,25.9744976533251,24.230479774201196,24.6764626691901,13105,13105,1.9077283865463603,4.52465075327978,3.2161895699130696,0.20802746345786702,5.2895280394563e-05,False,False,WP_008391685.1
13122,30.351979776862503,31.300421706334895,32.1720419226903,28.586774911695105,28.7382138554939,31.3497692484553,30.0576581824192,25.469021323723997,25.9956598162354,24.752559144927396,25.322387181117,27.210762126869696,27.7041074570491,32.654921237188304,13122,13122,-5.370285395426719,-1.32898355224197,-3.3496344738343398,0.6816893449758901,0.00250635963549403,False,False,SRS022071.213456-T1-C
13125,22.8315049917965,19.7110501933821,21.192215745369502,24.454502502735895,24.7963034033891,23.857636704086598,22.987583230774998,25.6446746775233,25.0970213849208,25.766222755686396,25.3868544564403,22.6029953339715,24.084803360707898,23.854725453025605,13125,13125,0.251012850322638,3.3508444784604703,1.80092866439155,0.8525818925187241,0.0249929960574563,False,False,WP_089853604.1
13127,25.6024597090164,23.7820291773142,25.4106635480835,26.704470488431397,26.2683633269384,26.4789860386479,26.0529349004806,28.1018482748487,27.6321451219878,28.301092969876102,27.5974096256046,25.7351363712114,27.204611468078898,25.607866306142697,13127,13127,0.21174477588792,2.6111703523514103,1.4114575641196698,0.8492929017037549,0.0234412154080756,False,False,WP_076341519.1
13128,19.6934239988437,23.890523501357396,18.475535540727,22.589957621194802,23.147458507604497,23.2546764504987,20.933723787785603,24.5283882914913,24.112251293594998,25.214572775805998,24.086465725774698,20.5501333217297,22.394905649822302,22.6830884203899,13128,13128,-0.12577932767624098,3.43563820498971,1.6549294386567301,0.8951121534487081,0.0667677457291208,False,False,WP_028972486.1
13152,24.337518804411896,21.764044647808102,23.650558213378897,22.828371278733,24.1275740503613,21.7110863335532,22.6635272683103,22.0596593452282,21.8947356255243,21.7497205134972,21.4593815864531,24.8113603360933,20.844545637901103,21.91372214837,13152,13152,-2.19548041100176,0.38132172429050104,-0.90707934335563,0.922444425217051,0.157363034129542,False,False,WP_016227995.1
13153,22.2678188176744,23.6060754342946,23.121600703252803,22.1079781563993,22.9151335433691,22.4127445251786,22.227092952522,24.980623668782503,23.716255442564698,24.3024162240629,24.048059090535396,25.0841206074762,24.0389332186612,22.1448019864274,13153,13153,0.326515162142258,2.4325608680918704,1.37953801511706,0.8148646633483221,0.0128574509735261,False,False,WP_073104237.1
13181,23.5074290683851,22.194489057864597,22.5368590245364,23.542476234226104,22.852503030716,24.6528309716235,20.2748410704306,23.686218595026602,23.4886005657671,22.899975481228598,25.440284242709602,24.3952526192561,22.336672990045,24.5498543349576,13181,13181,-0.293595415906148,2.3608612362513903,1.03363291017262,0.914565517861818,0.11982738012566001,False,False,SRS011302.174900-T1-C
13201,25.649084882052,25.5019526539402,21.8584853261509,26.992554772309397,27.848489777182802,27.0604601918477,25.5932420198206,24.10603898725,23.289706963071698,24.7352005576502,21.9103931355193,21.2682427174951,21.9426240331566,22.9330860271904,13201,13201,-4.538081951012269,-1.26734010669351,-2.9027110288528903,0.620785573941322,0.00142418748295659,False,False,SRS043701.62893-T1-C
13217,25.044139395778302,24.058450180822703,24.257372735117897,24.85100319144,24.977972929008498,25.303701573029297,24.6547994019421,25.6855430643051,25.4424378494194,24.1580521291949,22.085177426138202,26.742370078723397,24.292146354553104,24.4601601407908,13217,13217,-1.27558618686064,1.19514265428521,-0.0402217662877149,0.9616217706450879,0.9464896302058059,False,False,SRS023914.15573-T1-C
13218,21.133005457812,23.4448010721281,23.4524432313911,20.8159398609715,23.180010046229,23.121896126055898,24.2035811546871,21.612056317321,22.1474887854702,22.310760595748402,23.636022268610702,25.910354406919698,26.672627970514696,21.9143092111345,13218,13218,-0.990565894623388,2.3768352107504196,0.693134658063517,0.944989939786,0.400396973758908,False,False,WP_087404969.1
13220,23.143382435429803,22.9187944653166,21.501456250687298,24.2338539106844,22.3816868421763,22.2957694948348,21.360715296814,26.0860986168203,25.485233524147898,26.654189620535004,25.4191761457544,23.921857186329397,25.2052191738969,27.992810622508802,13220,13220,2.00396344059478,4.54715832913364,3.27556088486421,0.15791375221097598,3.0331737474830896e-05,True,True,WP_074845963.1
13222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3082754179425,21.3659720859634,23.481836500546603,21.6734406399766,22.686163014332298,21.2622520166269,20.9622909627673,13222,13222,21.089029781382198,23.122464686662198,22.105747234022196,7.28261883305431e-15,1.95480284088518e-21,True,True,WP_023275440.1
13230,22.8984364303052,22.7322185702335,22.6080964156077,23.7272988467565,23.723714578404604,23.866716453849396,19.9480035573317,25.7904753780493,23.9020750333974,25.195964214341195,24.958817387489,20.6380460765654,24.1719215990058,23.674396709666098,13230,13230,-0.28700252212698496,2.8090629638486098,1.2610302208608102,0.910402711856187,0.10470560830484901,False,False,WP_078036644.1
13244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.769308457593603,22.4077101766096,25.2934535114749,24.533555556399197,19.4811726879452,22.833193733726397,23.797494409329,13244,13244,21.8493537785569,24.7551858023225,23.302269790439702,7.28261883305431e-15,7.35323147798172e-19,True,True,WP_089869738.1
13255,25.602476473315,23.637659560599197,25.125299869391398,24.4685844579645,23.928014353527196,24.1469596853516,23.334002614910002,24.9966791084234,24.7029706161196,24.7153974789823,24.5845157926259,21.905415285216602,24.516099278944395,23.803296915876498,13255,13255,-1.2886423449511202,0.9976073338453258,-0.145517505552895,0.9583842726307851,0.793173942398153,False,False,WP_027430919.1
133,20.0827649707499,19.654903446579603,22.0858066490072,23.6956738092087,23.8163155383109,21.499704797399897,21.1241383546544,26.171449967944397,26.234911804116802,25.132673083853604,25.8320539724922,26.1731625129389,24.6427285886915,25.159177659018198,133,133,2.5791285157293395,5.245685776597799,3.9124071461635697,0.0577258555906031,5.82491137142213e-06,True,True,sp|P01024|CO3_HUMAN
13358,20.384850135670103,21.577025377766798,20.4926619982049,21.725651667632498,23.3916416511649,21.683451712274103,21.1695488836888,23.8217940253166,22.4676786787507,24.492800967273602,23.4125463307935,22.495904053972602,22.206907040919198,23.105732387586897,13358,13358,0.527986785481245,2.78016523115049,1.65407600831587,0.762576163068604,0.00615431625609348,False,False,SRS043411.44403-T1-C
