"","name","control_1","control_2","control_3","control_4","control_5","control_6","control_7","treatment_1","treatment_2","treatment_3","treatment_4","treatment_5","treatment_6","treatment_7","ClusterID","ID","treatment_vs_control_CI.L","treatment_vs_control_CI.R","treatment_vs_control_diff","treatment_vs_control_p.adj","treatment_vs_control_p.val","significant","treatment_vs_control_significant"
"839","7802",21.4248992543706,19.4359265834593,21.9024303203998,19.925952783349,19.67583646344,18.8762681225647,20.186943608801,19.2474964424224,19.7930158248415,18.9964238356541,21.5387407254347,24.9062547158928,22.7210403449881,23.3304186790729,"7802","7802",-0.434933787031395,3.03640048186631,1.30073334741746,0.917787199999442,0.133571221012896,FALSE,FALSE
"840","7803",22.9985038353108,22.6691069439731,23.4620746020824,23.3044944868182,22.8188661102272,23.5605130152202,22.8443529262151,22.583575424658,22.0133993521864,21.7846600039431,21.9431375576077,18.2650564214041,22.9546379386159,22.7041054314856,"7803","7803",-2.62475380574217,-0.0636289913853301,-1.34419139856375,0.875312999544034,0.0405896737462315,FALSE,FALSE
"841","7821",24.2247286819533,23.9785862689923,27.5932894497449,23.1221213275234,21.733583480893,24.5390885073257,23.2801694067384,22.481520830396,23.1756223379847,23.3092043218446,22.263622810458,20.8016310064653,24.0602857739949,22.7182508630995,"7821","7821",-2.88510614022686,0.124697803390315,-1.38020416841827,0.896895023764414,0.0701312905802421,FALSE,FALSE
"842","7836",23.7826205519659,22.9240304854598,22.1882290349477,22.3412820899514,21.200604110292,21.6508019610246,21.3238376266585,21.1165705068862,20.6809646748975,21.5476034354229,21.8130546514272,18.762972399197,18.8369810883064,21.7041713037296,"7836","7836",-2.83029681888935,-0.298013981234432,-1.56415540006189,0.835090123245428,0.0180348228724927,FALSE,FALSE
"843","7852",27.6856767923794,26.1800085660949,27.149789974038,27.1369609552334,26.0398468269599,26.3380367357384,26.9518852437143,26.4923714888357,26.9132174732074,26.6578309728969,27.0972979797164,27.8846050743794,28.3818042586375,24.520680599538,"7852","7852",-1.09124867681695,1.22427803483204,0.0665146790075433,0.960818676894678,0.905739857984497,FALSE,FALSE
"844","7870",25.4998237819172,22.4443279282478,25.6207480035713,23.9540365241081,24.2310265232813,25.1114768235707,23.6966765967439,22.7806144547001,23.3845522987073,21.9991948965897,21.7268214238603,23.0950937078371,24.2797804472958,24.5697249680153,"7870","7870",-2.49011485268906,-0.00198057143518438,-1.24604771206212,0.883742983934185,0.049670202951578,FALSE,FALSE
"845","789",20.4834152922672,22.6284875923788,18.6963155588928,20.7685865755601,21.2555496006057,22.1364545486334,21.7846176737091,21.6159775502257,21.1072387898358,21.633902966025,23.0165522591656,18.2228231981262,20.2909660427464,24.0108543381777,"789","789",-1.30333963697095,1.91616486618677,0.306412614607911,0.955935210672847,0.695336644856993,FALSE,FALSE
"846","7896",23.4756952155288,24.2027971612478,26.5923907948026,22.928153819871,22.2097716378689,25.3042142360692,25.0405020662432,24.1138492904998,22.9517990786148,25.5334531349082,25.0497843342426,23.1422727160915,24.9481359346749,26.5170178674281,"7896","7896",-1.09933269809698,1.8144148194765,0.357541060689758,0.953577810530568,0.614076789117979,FALSE,FALSE
"847","7904",20.1283795401894,22.1220475285289,18.5467739088083,20.6921897948212,22.891916613978,22.5502660417607,21.1475117651698,22.5515517367723,21.3352082354028,22.2902880510389,22.7505097047436,18.709282422608,20.3038008112289,22.0947739023146,"7904","7904",-1.24412155957273,1.80307289410205,0.279475667264659,0.956216409357398,0.705841447658142,FALSE,FALSE
"848","791",19.6461631494788,19.3004642833516,20.5570831504672,21.8546755239578,22.3789126310588,21.9724985130604,21.3444855526263,24.7968233241849,23.6363795719889,24.0740986598157,23.6897275976871,20.4913227113638,22.341902075073,23.0432003787202,"791","791",0.760714099225346,3.53047776215546,2.1455959306904,0.730727740529845,0.00420742092601067,FALSE,FALSE
"849","7922",22.5120737176585,22.9874591949415,19.9955187467929,22.5202349993504,22.1047542212526,23.05524585575,23.2817875757413,22.2887430310733,21.0040057570473,21.4114349560395,21.3715474834638,22.2379244382637,21.9765372040812,22.4474036204267,"7922","7922",-1.63290945602896,0.570201507145585,-0.531353974441686,0.940537369408566,0.326090292675906,FALSE,FALSE
"850","7934",22.2203995847673,21.9221266794033,25.4887660322651,20.0405599655507,23.2811262028699,25.2150407254329,24.1444361432636,20.4974415854935,23.3561921472893,22.9200505829671,19.9996078262578,26.0568300179795,24.1953116752804,22.8991243649073,"7934","7934",-2.26644884709802,1.58419252327578,-0.341128161911119,0.956467843232149,0.715389024852512,FALSE,FALSE
"851","7947",21.9488010249752,25.6387389376059,23.1017298328076,21.8772054856608,21.2734000793711,23.4652753078213,24.8047195111869,24.0681270642861,24.2660327292202,20.1671853552632,24.6876605395164,24.0621915984293,22.0407957192413,22.0732305644442,"7947","7947",-1.73584653656809,1.52309036256016,-0.106378087003968,0.960559210398537,0.892966723122412,FALSE,FALSE
"852","7975",22.9960894949114,25.9671386628871,24.1629591187323,21.0957170121168,22.2619020864388,20.8292008899571,20.6416354925705,19.6344725243717,19.8574388988648,19.888222998295,22.4219443592534,22.9114759257937,19.9109852127857,25.2052568037933,"7975","7975",-3.12330729719143,0.801922715918166,-1.16069229063663,0.932510910249378,0.231439561334666,FALSE,FALSE
