"","name","control_1","control_2","control_3","control_4","control_5","control_6","control_7","control_8","control_9","treatment_1","treatment_2","treatment_3","treatment_4","treatment_5","treatment_6","treatment_7","treatment_8","ClusterID","ID","treatment_vs_control_CI.L","treatment_vs_control_CI.R","treatment_vs_control_diff","treatment_vs_control_p.adj","treatment_vs_control_p.val","significant","treatment_vs_control_significant"
"413","3029",25.3860843640668,23.6146663774778,26.0495490063511,25.3851868242016,25.5238060012287,23.9985403330024,25.7849160803653,25.2605814470837,24.2135696423361,24.6708921419162,24.8945621310853,27.5697733656935,21.6793602536609,20.1600326595117,23.1635001204279,25.3059700493797,28.7877801212255,"3029","3029",-2.32963451843343,1.33940221224449,-0.495116153094472,0.96724379671217,0.58191002342051,FALSE,FALSE
"414","3033",25.7775143144736,26.3512275231255,25.8467686283583,24.9607295735925,25.2664563319552,26.213457620841,24.6970230105003,26.6682898674869,24.8952332829196,24.8837036116712,25.8529385100656,26.1566575967629,27.3870839771281,26.0013391231645,25.7579241674694,26.4199650947858,25.1830404893001,"3033","3033",-0.638864100081002,1.28803831972284,0.324587109820921,0.964520590564632,0.492700546364105,FALSE,FALSE
"415","3035",25.2549356117493,23.6994407087684,25.3243687332691,22.1244261586274,23.9176309401179,23.9178553455407,23.0724661362261,23.5431224693242,22.8332367860615,21.3415649708538,23.0247670123026,24.9786215721889,22.2001365063228,19.360641362045,22.509628117532,21.8309294562542,21.3454989164534,"3035","3035",-2.99487827409603,-0.343282056234622,-1.66908016516533,0.842232052187151,0.0158740655208059,FALSE,FALSE
"416","3036",22.4410928989484,22.3105331831845,22.8990173866975,21.0618082292573,22.9473287344154,23.262419494158,24.5088753900529,23.75790492036,21.3073803831444,23.9554167598855,24.2043418842375,25.3529923505107,24.8395929180829,25.3196345695671,25.0060495581021,23.9197110644046,22.5123363531618,"3036","3036",0.536557508688918,2.79732566241724,1.66694158555308,0.759927309345885,0.00568782754366274,FALSE,FALSE
"417","3039",29.4857099396486,29.074917193935,29.0346468018792,29.6643386798272,28.8809214089625,28.1979361336406,29.4018360732544,27.4228583756477,28.5397729025617,27.6431292836684,27.7561222931214,25.5117876944536,28.5592630928675,29.318294461003,27.6618999022088,30.1969775078224,28.6592567925421,"3039","3039",-1.85418500415425,0.469103870107841,-0.692540567023205,0.949765672768488,0.229830573101498,FALSE,FALSE
"418","3040",26.0006178443432,27.0551797905348,23.1630691785236,28.0111319338897,28.1374424168245,23.7363400952742,24.0858489439464,28.3749627664893,26.6486430059698,23.2368686429693,20.0906758623744,23.2374995578806,26.1894422072766,28.3795078574819,21.0253518254098,24.0341856361992,23.7620566492595,"3040","3040",-4.43241830646099,-0.348292628447427,-2.39035546745421,0.866788932699577,0.0237639031632614,FALSE,FALSE
"419","3042",26.1764102011007,25.8542148349019,26.3805150333449,21.7621151619051,24.8020604377596,25.1954114843319,25.1676774639874,24.50646564182,24.8022882715187,23.8548843586142,24.3984971165396,25.575009318533,20.914266138779,18.6813585306886,21.967877068932,21.1610998905521,24.4719263356513,"3042","3042",-4.03693734713249,-0.628423747888483,-2.33268054751049,0.804701266094906,0.00947660141895198,FALSE,FALSE
"420","3048",24.2723046491336,26.8022412282745,24.9908152859386,22.7276080742929,23.0599447942272,26.1139930774713,22.1470042633488,24.0893662625659,21.9534423189822,22.4176854064622,23.2117280639427,24.2472957824441,25.2220551976557,22.9032653282038,24.451072732869,23.4105069914309,23.6865722304786,"3048","3048",-1.69004254254817,1.04276131942328,-0.323640611562446,0.968460911515643,0.628682898335454,FALSE,FALSE
"421","3055",22.6227453661363,24.0634225673904,24.9534643885065,26.431538395326,24.779365488456,22.9375338462161,26.2679662969526,25.1402100931339,25.1868763763204,26.9856133902546,27.3885008256781,27.0043081436581,25.9088817431266,22.6622293911878,23.8688086165715,23.3392700542575,24.9511480451728,"3055","3055",-0.935154840875571,2.04387315592164,0.554359157523034,0.962936291941321,0.449062375239515,FALSE,FALSE
"422","3058",26.3275912062252,27.3250186898236,27.2866571462563,22.5797240412202,24.8845163618801,26.0456710620518,25.8865029784217,27.274882799964,25.9682015947266,24.6467087201502,24.7023951844399,24.8197877751775,25.991926600637,24.7227933589154,27.2292257503951,23.2119179924249,25.5735096959344,"3058","3058",-2.18269515965727,0.500869011271521,-0.840913074192873,0.947453115997793,0.207586524418887,FALSE,FALSE
"423","3065",25.6694670961182,26.9083773645255,26.6411236886807,28.3782364007836,27.4606378305203,26.3495904348563,30.0304083209059,27.3789311222032,29.1047347287304,26.1112298526972,25.2057949642714,27.5153081383276,23.9008142134322,27.4078556781966,25.0923838663432,24.0018710752766,21.4772197082751,"3065","3065",-4.0374450670245,-0.878103778175886,-2.4577744226002,0.719274349872099,0.00381839728426022,FALSE,FALSE
"424","3076",23.6977573659596,22.2257684677217,24.1825631789832,19.9600005175274,21.4025171652045,24.5354985233085,21.2943122425678,21.8924001427023,20.643532991295,22.6301466761539,18.9510968518193,20.2410765734327,24.0645573520059,18.9419559989422,19.7609992606938,19.6420270064261,21.1559744117187,"3076","3076",-3.1206289149111,0.0599539820936841,-1.53033746640871,0.909125335370953,0.0585231253014238,FALSE,FALSE
"425","3081",24.7437008376578,24.9412707725224,24.0916804831849,23.8348006644533,23.7971484393647,23.7948320848882,24.1013218798408,26.0799003408702,25.3746398126501,26.1323430261547,22.6480094891383,21.4373385920795,27.7768429776978,27.5798108317958,27.5830155693789,21.8589610344513,24.4674475894599,"3081","3081",-1.33902222596816,2.15234332230005,0.406660548165942,0.968599685784655,0.634322757598976,FALSE,FALSE
"426","3082",23.800117853322,24.9957264862618,23.7974472095045,22.8088667907225,25.0594375470174,24.2822944371687,23.6121141524545,24.926752080768,23.8064685952365,19.9228282689177,21.0785951691921,19.3345155359018,23.3190219651005,19.4879734593627,22.3821358482085,24.567566329575,22.7739506956826,"3082","3082",-3.90715921543787,-1.11824400045597,-2.51270160794692,0.562296196704941,0.00111045894899586,FALSE,FALSE
"427","3085",25.9380506664955,24.4392844457359,25.3129883822054,21.8664745176955,24.7247011922694,26.9766152185134,24.2941426060961,25.5032011210034,25.189811817972,26.4371339987179,23.3876228233532,23.7787707728957,27.8629104172593,25.2983007305075,28.2226393150869,28.0457457803472,25.2671117433343,"3085","3085",-0.428729074952138,2.6715057552195,1.12138834013368,0.939069604724543,0.148056395758484,FALSE,FALSE
"428","309",22.0706644083889,24.4813008796774,24.7083017827087,22.8737617518702,24.2662569692352,24.1729689383767,21.8626199545091,27.0130639270788,23.5672941760533,20.7667213836386,21.0138051705598,21.3120963366827,22.7851014023288,24.0902781799584,23.878163106119,25.38721678028,21.4833626403937,"309","309",-2.83120840577278,0.229009591785591,-1.30109940699359,0.925087786833365,0.0918409100332192,FALSE,FALSE
"429","3092",25.4210234531833,26.1558272808943,24.9759816184661,24.3986714197058,24.8561708872311,25.6439399772891,23.6391915317068,26.4517839538688,22.8638480565347,26.122719481551,25.2344068385471,27.0091432196543,25.7176012030021,25.0980631349099,24.5922655160823,25.4036709532701,25.4996694011851,"3092","3092",-0.450466528756618,1.75175409272259,0.650643781982986,0.950150372857603,0.233849319820127,FALSE,FALSE
"430","3101",22.8175397666666,20.8038441733157,22.6680145554451,22.8909052946129,21.2326849951628,22.4356201608375,22.6385748951723,19.902294141991,21.8606478891797,23.6991714635023,23.1651035799278,23.4352834023343,18.6853510783561,23.8470771368451,22.4418190898889,23.1020067583172,23.0369494629982,"3101","3101",-0.592141583004573,2.11197077107286,0.759914594034143,0.952181871768521,0.25677640356961,FALSE,FALSE
