"","name","control_1","control_2","control_3","control_4","control_5","control_6","control_7","treatment_1","treatment_2","treatment_3","treatment_4","treatment_5","treatment_6","treatment_7","ClusterID","ID","treatment_vs_control_CI.L","treatment_vs_control_CI.R","treatment_vs_control_diff","treatment_vs_control_p.adj","treatment_vs_control_p.val","significant","treatment_vs_control_significant"
"578","18358",21.1560281276143,18.368425464512,22.5483562815721,19.4558389028852,19.2003814036161,18.949151315068,18.7711605854458,21.9475003234436,21.5384248317879,21.9063607000175,21.1924035940915,20.0781403811891,19.3858455529272,18.5928000920641,"18358","18358",-0.630275320382446,2.39945629032742,0.884590484972488,0.953121761745332,0.232057651188858,FALSE,FALSE
"579","1836",27.1264198113206,22.310522366328,23.5510773651193,22.4808858323153,23.5607146279989,22.2556884719613,22.8300269286059,22.4926055267373,22.6577410522424,23.2512950194727,23.5241178165263,16.7733839288713,24.1153162856009,21.0286203818839,"1836","1836",-3.70293454409823,0.768004432008325,-1.46746505604495,0.943408251179127,0.181856355499127,FALSE,FALSE
"580","18386",19.0226631061222,20.57734768596,20.8159406425132,19.9115938695629,17.0436895063819,18.3171475959687,20.1488923596419,22.961212623833,22.6648250636932,23.111552319363,20.1548663068375,16.4727384291194,19.7283938808087,21.9324040084859,"18386","18386",-0.451502796471705,3.64827932961168,1.59838826656999,0.920300340815562,0.117132997376626,FALSE,FALSE
"581","18398",26.3422045909341,26.1516146785405,26.1087707946622,25.2335670182535,25.5376678797366,24.9759101386517,25.1152049431926,27.0957110169934,26.4489665714286,25.3868343977438,26.4197618473808,26.3587765549502,25.2193827695423,25.8598271916788,"18398","18398",-0.272568108142386,1.22237390978434,0.474902900820975,0.946481804109182,0.195461437819099,FALSE,FALSE
"582","18399",25.7566846329745,25.3093437793484,25.3802378053028,26.3216022541599,26.4371448276829,25.1083317036932,25.7946390113008,26.5313531546832,26.3002645723575,27.4594104255286,26.7970039555238,25.1099077900931,26.3794297316419,25.4822116616031,"18399","18399",-0.2279666577948,1.35699445121449,0.564513896709844,0.934124057027221,0.149538145779909,FALSE,FALSE
"583","18402",28.0871062569178,27.8238631573232,28.3369620054447,29.8573344875979,27.0983413474267,27.5872721336279,27.2479908650302,27.2846791813987,26.2465722512034,25.9514345343037,28.1345785382578,27.5823548806954,27.8043739402686,27.5535605779448,"18402","18402",-1.76671209018292,0.200621704669773,-0.783045192756575,0.916449003977575,0.110273090023878,FALSE,FALSE
"584","18440",27.0726795423842,22.5012164146099,26.6468490760521,23.7457715557298,21.656450177538,23.5065506883927,23.4789460891557,22.2303368422106,18.6812830285407,22.5030750123113,22.3123052202043,26.6620962025767,20.8139165940653,22.9343346280864,"18440","18440",-4.10609467247317,0.54291866793969,-1.78158800226674,0.923287637560369,0.123002526688639,FALSE,FALSE
"585","18459",26.6817151150054,28.2320447911187,26.3170846643435,27.5824083769236,27.4385943018623,26.6914109716282,26.9332115731349,27.8229619996049,27.1352303531058,28.241099955986,27.3154812773018,27.2073354863258,27.6567366028131,26.1122262934409,"18459","18459",-0.564144806485781,1.02545971350345,0.230657453508837,0.975640336999766,0.545098520623647,FALSE,FALSE
"586","18473",25.737527291933,27.3234398555621,28.6647636928397,27.2508613131967,27.058241503838,27.5760114920481,23.6677425199005,25.1862225092604,24.9689763150302,24.4576531603825,24.2163100305353,24.7697487266777,23.5125508395286,24.7420385113663,"18473","18473",-3.50617902998057,-0.900988849030104,-2.20358393950534,0.403888267113703,0.00262551789398916,FALSE,FALSE
"587","18497",26.7422334332118,27.7103527287758,27.1943952158703,27.1297930666258,26.548233515058,27.8239813387225,28.6813325404049,25.8403063867708,26.7511388413875,26.7726503047748,27.6049778190418,27.5960710787902,27.814012023915,28.1556080763768,"18497","18497",-1.06977557160799,0.699616340861708,-0.185079615373141,0.979022319127462,0.66171599028132,FALSE,FALSE
