time,original data,fitted-baseline,baseline,original-baseline
115.57,0.98505,0.028945,0.95356,0.03149
115.77,0.93644,0.02223,0.9209,0.01554
115.98,0.90038,0.017466,0.90628,-0.0059
116.18,0.8655,0.013782,0.89277,-0.02727
116.39,0.88084,0.010938,0.88209,-0.00125
116.6,0.84537,0.0087133,0.87278,-0.02741
116.8,0.84717,0.0069484,0.86279,-0.01562
117.01,0.83481,0.0055676,0.85567,-0.02086
117.21,0.86411,0.0044647,0.84815,0.01596
117.42,0.84357,0.0035888,0.84178,0.00179
117.63,0.85635,0.0028801,0.83339,0.02296
117.83,0.82764,0.0023136,0.82525,0.00239
118.04,0.84817,0.0018533,0.8145,0.03367
118.24,0.82206,0.0014833,0.80267,0.01939
118.45,0.77584,0.0011803,0.78625,-0.01041
118.66,0.77124,0.00094086,0.77116,8.00E-05
118.86,0.75433,0.00075066,0.75693,-0.0026
119.07,0.76088,0.0005998,0.74386,0.01702
119.27,0.73719,0.0004791,0.73063,0.00656
119.48,0.72382,0.00038278,0.71772,0.0061
119.69,0.69513,0.00030583,0.70502,-0.00989
119.89,0.68138,0.00024337,0.68962,-0.00824
120.1,0.65807,0.00019395,0.6756,-0.01753
120.3,0.66028,0.00015503,0.66388,-0.0036
120.51,0.66465,0.00012428,0.65383,0.01082
120.72,0.65609,9.96E-05,0.64442,0.01167
120.92,0.64612,7.95E-05,0.63139,0.01473
121.13,0.61923,6.33E-05,0.61825,0.00098
121.33,0.61047,5.05E-05,0.60573,0.00474
121.54,0.55965,4.02E-05,0.59347,-0.03382
121.75,0.57199,3.21E-05,0.58023,-0.00824
121.95,0.53156,2.56E-05,0.56866,-0.0371
122.16,0.53793,2.06E-05,0.56109,-0.02316
122.36,0.56065,1.65E-05,0.55319,0.00746
122.57,0.52459,1.33E-05,0.54703,-0.02244
122.78,0.54191,1.06E-05,0.5408,0.00111
122.98,0.50606,8.58E-06,0.53691,-0.03085
123.19,0.52657,6.91E-06,0.5339,-0.00733
123.39,0.50963,5.60E-06,0.53048,-0.02085
123.6,0.51004,4.53E-06,0.52778,-0.01774
123.81,0.50963,3.70E-06,0.52597,-0.01634
124.01,0.51022,3.04E-06,0.52531,-0.01509
124.22,0.52716,2.44E-06,0.5261,0.00106
124.42,0.49588,2.09E-06,0.52755,-0.03167
124.63,0.50146,1.67E-06,0.53218,-0.03072
124.84,0.51482,1.31E-06,0.54056,-0.02574
125.04,0.55348,1.13E-06,0.55288,0.0006
125.25,0.56045,1.01E-06,0.56362,-0.00317
125.45,0.57918,7.75E-07,0.57297,0.00621
125.66,0.58754,6.56E-07,0.58421,0.00333
125.87,0.59173,5.96E-07,0.59343,-0.0017
126.07,0.628,4.77E-07,0.60088,0.02712
126.28,0.58636,4.17E-07,0.60843,-0.02207
126.48,0.57399,2.98E-07,0.61533,-0.04134
126.69,0.60587,2.38E-07,0.62736,-0.02149
126.9,0.58237,2.38E-07,0.63992,-0.05755
127.1,0.61126,1.79E-07,0.6561,-0.04484
127.31,0.81569,1.79E-07,0.6761,0.13959
127.51,0.79417,1.19E-07,0.68726,0.10691
127.72,0.77484,1.19E-07,0.69406,0.08078
127.93,0.97687,0.41461,0.69101,0.28586
128.13,0.93205,0.30375,0.70093,0.23112
128.34,0.9195,0.22936,0.72377,0.19573
128.54,0.93086,0.17548,0.7482,0.18266
128.75,0.96315,0.1348,0.76781,0.19534
128.96,0.96353,0.10471,0.78824,0.17529
129.16,0.88503,0.080729,0.79523,0.0898
129.37,0.89678,0.063381,0.80972,0.08706
129.57,0.87308,0.049818,0.81881,0.05427
129.78,0.89221,0.03924,0.82387,0.06834
129.99,0.82185,0.031043,0.82746,-0.00561
130.19,0.81787,0.024794,0.83455,-0.01668
130.4,0.80872,0.020009,0.84656,-0.03784
130.6,0.93284,0.016383,0.86791,0.06493
130.81,0.9715,0.013332,0.88148,0.09002
131.02,0.94241,0.010841,0.89217,0.05024
131.22,0.9177,0.0087808,0.89734,0.02036
131.43,0.90974,0.0071228,0.90221,0.00753
131.63,0.81946,0.0057632,0.90339,-0.08393
131.84,0.83661,0.004705,0.91151,-0.0749
132.05,0.93045,0.0038777,0.92748,0.00297
132.25,1.0096,0.0031956,0.94289,0.06671
132.46,0.99901,0.0026201,0.95292,0.04609
132.66,0.96492,0.0021378,0.95787,0.00705
132.87,0.97112,0.001747,0.9638,0.00732
133.08,0.9725,0.0014293,0.97057,0.00193
133.28,0.99242,0.001166,0.97436,0.01806
133.49,0.95338,0.00095147,0.97798,-0.0246
133.69,1.048,0.00077856,0.98428,0.06372
133.9,1.1869,0.00063264,0.9834,0.2035
134.11,1.2841,0.58256,0.9677,0.3164
134.31,1.3453,0.42763,0.98364,0.36166
134.52,1.429,0.32305,1.0163,0.4127
134.72,1.3634,0.24338,1.0347,0.3287
134.93,1.3264,0.18273,1.0378,0.2886
135.14,1.3403,0.13912,1.0443,0.296
135.34,1.2762,0.10517,1.0332,0.243
135.55,1.2455,0.080568,1.0267,0.2188
135.75,1.2397,0.061384,1.0064,0.2333
135.96,1.3857,0.74113,0.97374,0.41196
136.17,1.4234,0.52602,0.96544,0.45796
136.37,1.4091,0.38177,0.9666,0.4425
136.58,1.3216,0.28089,0.96908,0.35252
136.78,1.2552,0.20919,0.97187,0.28333
136.99,1.1566,0.15736,0.97346,0.18314
137.2,1.1466,0.11858,0.96662,0.17998
137.4,1.115,0.089253,0.94948,0.16552
137.61,1.0416,0.067863,0.93399,0.10761
137.81,1.0056,0.05175,0.91432,0.09128
138.02,0.95736,0.039816,0.89693,0.06043
138.23,0.92706,0.030737,0.87758,0.04948
138.43,0.87388,0.023773,0.85589,0.01799
138.64,0.838,0.018569,0.83932,-0.00132
138.84,0.82185,0.014554,0.82288,-0.00103
139.05,0.81787,0.01144,0.80662,0.01125
139.26,0.74675,0.0090067,0.78982,-0.04307
139.46,0.76389,0.0071335,0.77637,-0.01248
139.67,0.76628,0.0056725,0.76482,0.00146
139.87,0.74415,0.004523,0.75439,-0.01024
140.08,0.74256,0.0036007,0.74197,0.00059
140.29,0.71547,0.0028738,0.73094,-0.01547
140.49,0.72863,0.0023035,0.72254,0.00609
140.7,0.68737,0.0018405,0.71151,-0.02414
140.9,0.69614,0.0014784,0.70399,-0.00785
141.11,0.6483,0.0011926,0.6992,-0.0509
141.32,0.64272,0.00096524,0.69644,-0.05372
141.52,0.65488,0.00078481,0.69675,-0.04187
141.73,0.63059,0.00064117,0.70021,-0.06962
141.93,0.73199,0.0005284,0.70962,0.02237
142.14,0.79995,0.00043303,0.71529,0.08466
142.35,0.78859,0.0003528,0.71637,0.07222
142.55,0.73598,0.00028533,0.71219,0.02379
142.76,0.85075,0.00022966,0.7046,0.14615
142.96,0.96613,0.41093,0.68372,0.28241
143.17,0.94341,0.2959,0.6817,0.26171
143.38,0.88563,0.21704,0.68382,0.20181
143.58,0.87069,0.16205,0.68992,0.18077
143.79,0.84676,0.12041,0.68484,0.16192
143.99,0.81988,0.091113,0.6849,0.13498
144.2,0.74315,0.068881,0.67761,0.06554
144.41,0.72822,0.052745,0.67297,0.05525
144.61,0.69136,0.040493,0.6647,0.02666
144.82,0.67123,0.031409,0.65865,0.01258
145.02,0.67442,0.02448,0.65173,0.02269
145.23,0.67802,0.01925,0.64717,0.03085
145.44,0.66046,0.015156,0.64052,0.01994
145.64,0.66246,0.012044,0.63734,0.02512
145.85,0.6264,0.0096059,0.63441,-0.00801
146.05,0.58674,0.0076808,0.63139,-0.04465
