time,original data,fitted-baseline,baseline,original-baseline
115.77,0.81081,8.34E-07,0.78847,0.02234
115.98,0.81122,5.96E-07,0.77755,0.03367
116.18,0.82093,4.77E-07,0.76605,0.05488
116.39,1.0526,0.45125,0.75209,0.30051
116.6,1.0288,0.32688,0.75431,0.27449
116.8,0.98808,0.24062,0.75928,0.2288
117.01,0.94952,0.1807,0.77046,0.17906
117.21,0.89092,0.1358,0.77351,0.11741
117.42,0.88521,0.10446,0.78637,0.09884
117.63,0.86223,0.080718,0.79512,0.06711
117.83,0.88902,0.063729,0.81417,0.07485
118.04,0.8888,0.050488,0.82981,0.05899
118.24,0.87132,0.040119,0.84232,0.029
118.45,0.91706,0.032016,0.85338,0.06368
118.66,0.88268,0.025558,0.86027,0.02241
118.86,0.9396,0.020556,0.86973,0.06987
119.07,0.98199,0.016625,0.88074,0.10125
119.27,0.92761,0.01342,0.88729,0.04032
119.48,0.88943,0.010792,0.88814,0.00129
119.69,0.90082,0.0087033,0.88943,0.01139
119.89,0.94341,0.00703,0.89046,0.05295
120.1,0.90988,0.0056649,0.88799,0.02189
120.3,0.88924,0.0045598,0.88341,0.00583
120.51,0.8928,0.0036852,0.88147,0.01133
120.72,0.88122,0.0029746,0.87765,0.00357
120.92,0.88671,0.0023982,0.87221,0.0145
121.13,0.84644,0.0019289,0.86425,-0.01781
121.33,0.87047,0.0015585,0.85984,0.01063
121.54,0.84138,0.0012564,0.85321,-0.01183
121.75,0.82683,0.0010122,0.84584,-0.01901
121.95,0.82642,0.00081956,0.84246,-0.01604
122.16,0.84075,0.00066376,0.83923,0.00152
122.36,0.81631,0.00053716,0.83516,-0.01885
122.57,0.84856,0.00043523,0.83178,0.01678
122.78,0.82367,0.00035357,0.83081,-0.00714
122.98,0.80975,0.00028723,0.82975,-0.02
123.19,0.85087,0.00023365,0.8296,0.02127
123.39,0.84559,0.0001896,0.8276,0.01799
123.6,0.81525,0.00015348,0.82356,-0.00831
123.81,0.83463,0.00012428,0.8191,0.01553
124.01,0.83232,0.00010031,0.81265,0.01967
124.22,0.81883,8.11E-05,0.80764,0.01119
124.42,0.8007,6.54E-05,0.80043,0.00027
124.63,0.7889,5.29E-05,0.79557,-0.00667
124.84,0.76676,4.27E-05,0.78955,-0.02279
125.04,0.78403,3.46E-05,0.78361,0.00042
125.25,0.81924,2.80E-05,0.78058,0.03866
125.45,0.81902,2.26E-05,0.77343,0.04559
125.66,0.80279,1.80E-05,0.76059,0.0422
125.87,1.0345,0.44772,0.74611,0.28839
126.07,1.0735,0.32487,0.74958,0.32392
126.28,0.98977,0.23959,0.75597,0.2338
126.48,0.96679,0.17882,0.76235,0.20444
126.69,0.89239,0.13369,0.76136,0.13103
126.9,0.85549,0.10183,0.76648,0.08901
127.1,0.81356,0.078185,0.7701,0.04346
127.31,0.8243,0.060965,0.77878,0.04552
127.51,0.83632,0.04798,0.78853,0.04779
127.72,0.84391,0.037854,0.79471,0.0492
127.93,0.86626,0.030054,0.80102,0.06524
128.13,0.86036,0.023941,0.80577,0.05459
128.34,0.85402,0.019022,0.80475,0.04927
128.54,0.842,0.015258,0.80829,0.03371
128.75,0.842,0.01226,0.81058,0.03142
128.96,0.80997,0.0098582,0.81122,-0.00125
129.16,0.81818,0.007947,0.81208,0.0061
129.37,0.81418,0.0064158,0.81262,0.00156
129.57,0.82726,0.005187,0.81303,0.01423
129.78,0.83991,0.0041931,0.8123,0.02761
129.99,0.79964,0.0033832,0.80914,-0.0095
130.19,0.8085,0.0027311,0.80577,0.00273
130.4,0.8224,0.0022037,0.80143,0.02097
130.6,0.80007,0.0017832,0.79892,0.00115
130.81,0.84434,0.0014412,0.79509,0.04925
131.02,0.84497,0.0011577,0.78614,0.05883
131.22,1.0876,0.46534,0.7697,0.3179
131.43,1.0821,0.33617,0.77011,0.31199
131.63,1.0317,0.24773,0.77627,0.25543
131.84,0.98387,0.18582,0.78699,0.19688
132.05,0.9179,0.13921,0.78777,0.13013
132.25,0.90778,0.10649,0.7966,0.11118
132.46,0.94341,0.082101,0.80388,0.13953
132.66,0.9139,0.063771,0.80995,0.10395
132.87,0.85465,0.049672,0.81179,0.04286
133.08,0.83251,0.038921,0.81267,0.01984
133.28,0.84075,0.030705,0.81405,0.0267
133.49,0.83064,0.024354,0.81542,0.01522
133.69,0.83841,0.019424,0.81759,0.02082
133.9,0.84116,0.015676,0.82623,0.01493
134.11,0.84896,0.012638,0.83139,0.01757
134.31,0.84834,0.010215,0.8365,0.01184
134.52,0.84959,0.0082375,0.8377,0.01189
134.72,0.83738,0.0066542,0.83877,-0.00139
134.93,0.84097,0.0053885,0.84058,0.00039
135.14,0.86436,0.0043728,0.8431,0.02126
135.34,0.85633,0.0035489,0.84481,0.01152
135.55,0.83485,0.0028811,0.84606,-0.01121
135.75,0.86604,0.0023435,0.84828,0.01776
135.96,0.79942,0.001905,0.84948,-0.05006
136.17,0.81503,0.0015557,0.85428,-0.03925
136.37,0.84644,0.0012705,0.85876,-0.01232
136.58,0.87088,0.0010408,0.86557,0.00531
136.78,0.85487,0.0008539,0.87365,-0.01878
136.99,0.8435,0.00069994,0.88068,-0.03718
137.2,0.877,0.00057662,0.89229,-0.01529
137.4,0.88184,0.00047487,0.90352,-0.02168
137.61,0.89386,0.00039124,0.91511,-0.02125
137.81,1.0819,0.00032401,0.93137,0.15053
138.02,1.0214,0.00026488,0.93595,0.08545
138.23,0.98134,0.00021422,0.93088,0.05046
138.43,0.96954,0.00017327,0.92511,0.04443
138.64,0.91999,0.0001393,0.91421,0.00578
138.84,0.88671,0.00011212,0.90411,-0.0174
139.05,0.87341,9.01E-05,0.89245,-0.01904
139.26,0.86751,7.25E-05,0.88362,-0.01611
139.46,0.83273,5.87E-05,0.87772,-0.04499
139.67,0.86773,4.74E-05,0.87315,-0.00542
139.87,0.85699,3.83E-05,0.86773,-0.01074
140.08,0.87406,3.10E-05,0.862,0.01206
140.29,0.82474,2.52E-05,0.85846,-0.03372
140.49,0.83632,2.04E-05,0.85638,-0.02006
140.7,0.88965,1.66E-05,0.85535,0.0343
140.9,0.83526,1.35E-05,0.85173,-0.01647
141.11,0.85952,1.10E-05,0.84876,0.01076
141.32,0.8416,8.88E-06,0.84872,-0.00712
141.52,0.85699,7.21E-06,0.84876,0.00823
141.73,0.84075,5.84E-06,0.84776,-0.00701
141.93,0.83907,4.65E-06,0.84661,-0.00754
142.14,0.85802,3.87E-06,0.84539,0.01263
142.35,0.81462,3.10E-06,0.84266,-0.02804
142.55,0.84306,2.56E-06,0.84118,0.00188
142.76,0.86245,2.09E-06,0.83924,0.02321
142.96,0.82408,1.73E-06,0.83525,-0.01117
143.17,0.80766,1.37E-06,0.83146,-0.0238
143.38,0.81081,1.01E-06,0.83277,-0.02196
143.58,0.78299,8.94E-07,0.83565,-0.05266
143.79,0.76991,6.56E-07,0.83948,-0.06957
143.99,0.80869,5.96E-07,0.84953,-0.04084
144.2,0.8203,5.36E-07,0.86436,-0.04406
144.41,0.81946,4.17E-07,0.88197,-0.06251
144.61,1.0081,2.98E-07,0.90388,0.10422
144.82,1.0431,3.58E-07,0.91785,0.12525
145.02,0.98324,1.79E-07,0.927,0.05624
145.23,0.95268,1.79E-07,0.92892,0.02376
145.44,0.88965,1.19E-07,0.92665,-0.037
145.64,0.90947,5.96E-08,0.93612,-0.02665
145.85,0.89345,0,0.94565,-0.0522
146.05,1.0707,1.19E-07,0.96186,0.10884
146.26,1.1945,5.96E-08,0.96964,0.22486
146.47,1.1357,1.19E-07,0.95765,0.17805
146.67,1.0627,-5.96E-08,0.93495,0.12775
146.88,1.2914,0.54138,0.9023,0.3891
147.08,1.2364,0.38328,0.88446,0.35194
147.29,1.1456,0.27657,0.87274,0.27286
147.5,1.0425,0.20335,0.86705,0.17545
147.7,0.98199,0.15077,0.85875,0.12324
147.91,0.95415,0.11381,0.85673,0.09742
148.11,0.87575,0.086419,0.85129,0.02446
148.32,0.94088,0.067007,0.85605,0.08483
148.53,0.9337,0.052212,0.85815,0.07555
148.73,0.92992,0.040832,0.85729,0.07263
148.94,0.88627,0.031995,0.85282,0.03345
149.14,0.88502,0.025166,0.84708,0.03794
149.35,0.86014,0.019939,0.84359,0.01655
149.56,0.8829,0.015974,0.84627,0.03663
149.76,0.84306,0.012807,0.84681,-0.00375
149.97,0.82324,0.010298,0.8475,-0.02426
150.17,0.83042,0.0083161,0.84986,-0.01944
150.38,0.83251,0.0067411,0.85388,-0.02137
150.59,0.83695,0.005461,0.85604,-0.01909
150.79,0.84875,0.0044416,0.86052,-0.01177
151,0.89873,0.0036254,0.86717,0.03156
151.2,0.90104,0.0029587,0.87297,0.02807
151.41,0.90357,0.0024019,0.87359,0.02998
151.62,0.86373,0.0019468,0.87232,-0.00859
151.82,0.88543,0.0015797,0.87153,0.0139
152.03,0.8751,0.0012808,0.86975,0.00535
152.23,0.87491,0.0010381,0.86746,0.00745
152.44,0.89386,0.00084096,0.86449,0.02937
152.65,0.87257,0.00068265,0.8631,0.00947
152.85,0.87447,0.00055343,0.86029,0.01418
153.06,0.81946,0.00044757,0.85548,-0.03602
153.26,0.85699,0.00036263,0.85216,0.00483
153.47,0.83907,0.00029361,0.84802,-0.00895
153.68,0.84518,0.00023878,0.84764,-0.00246
153.88,0.82895,0.00019407,0.84699,-0.01804
154.09,0.82389,0.00015795,0.84721,-0.02332
154.29,0.85508,0.00012875,0.84888,0.0062
154.5,0.85739,0.00010496,0.84988,0.00751
