time,original data,fitted-baseline,baseline,original-baseline
118.04,0.91957,0.43338,0.64798,0.27159
118.24,0.99004,0.32212,0.66956,0.32048
118.45,0.94701,0.2423,0.6915,0.25551
118.66,0.81362,0.18344,0.7101,0.10352
118.86,0.8516,0.14008,0.72703,0.12457
119.07,0.9828,0.10907,0.75065,0.23215
119.27,0.93801,0.084345,0.76202,0.17599
119.48,0.87521,0.06481,0.76153,0.11368
119.69,0.79528,0.050389,0.76363,0.03165
119.89,0.78321,0.039455,0.76551,0.0177
120.1,0.81219,0.03111,0.76777,0.04442
120.3,1.2299,0.54715,0.76858,0.46132
120.51,1.3018,0.40933,0.80123,0.50057
120.72,1.1873,0.30263,0.81518,0.37212
120.92,1.0592,0.22043,0.80717,0.25203
121.13,0.95326,0.16254,0.79965,0.15361
121.33,0.89749,0.12235,0.79982,0.09767
121.54,0.83547,0.092619,0.79622,0.03925
121.75,0.83108,0.070798,0.79287,0.03821
121.95,0.81625,0.055162,0.79795,0.0183
122.16,0.82855,0.04341,0.80499,0.02356
122.36,0.89607,0.034285,0.8096,0.08647
122.57,0.94448,0.027143,0.81152,0.13296
122.78,0.98104,0.0214,0.80604,0.175
122.98,0.89892,0.016798,0.79373,0.10519
123.19,0.83469,0.013126,0.77534,0.05935
123.39,0.72042,0.01022,0.75237,-0.03195
123.6,0.70954,0.0080226,0.73423,-0.02469
123.81,0.68627,0.0063142,0.71692,-0.03065
124.01,0.64883,0.0049867,0.70121,-0.05238
124.22,0.63632,0.0039632,0.68921,-0.05289
124.42,0.60844,0.0031543,0.67758,-0.06914
124.63,0.718,0.0025384,0.67291,0.04509
124.84,0.94866,0.40583,0.66356,0.2851
125.04,1.0255,0.29564,0.66975,0.35575
125.25,0.93218,0.21688,0.67237,0.25981
125.45,0.80681,0.15946,0.66841,0.1384
125.66,0.75905,0.11844,0.66362,0.09543
125.87,0.69131,0.089669,0.66441,0.0269
126.07,0.67606,0.068777,0.66724,0.00882
126.28,0.79352,0.054033,0.68017,0.11335
126.48,0.82032,0.042268,0.68483,0.13549
126.69,0.75686,0.032933,0.68188,0.07498
126.9,0.69912,0.025619,0.67363,0.02549
127.1,0.66409,0.019958,0.66286,0.00123
127.31,0.65312,0.015699,0.65558,-0.00246
127.51,0.6193,0.012496,0.65355,-0.03425
127.72,0.57,0.01008,0.65807,-0.08807
127.93,0.72832,0.0081924,0.66578,0.06254
128.13,0.77783,0.0066493,0.67112,0.10671
128.34,0.72622,0.0053525,0.66967,0.05655
128.54,0.65652,0.0042823,0.66309,-0.00657
128.75,0.60052,0.0034208,0.65471,-0.05419
128.96,0.58823,0.0027623,0.65275,-0.06452
129.16,0.67979,0.0022444,0.65426,0.02553
129.37,0.89485,0.39924,0.6539,0.24095
129.57,0.96347,0.29464,0.66858,0.29489
129.78,0.88147,0.2198,0.68249,0.19898
129.99,0.75126,0.16614,0.69745,0.05381
130.19,0.83843,0.12797,0.71807,0.12036
130.4,0.95766,0.09972,0.73992,0.21774
130.6,1.061,0.077534,0.75322,0.30778
130.81,1.0742,0.62807,0.73624,0.33796
131.02,1.1754,0.45822,0.75353,0.42187
131.22,1.1762,0.33681,0.76725,0.40895
131.43,1.09,0.25015,0.77962,0.31038
131.63,0.95238,0.18707,0.78817,0.16421
131.84,0.87038,0.13985,0.78743,0.08295
132.05,1.0223,0.10733,0.79906,0.22324
132.25,1.0033,0.082198,0.8011,0.2022
132.46,0.95404,0.063257,0.79982,0.15422
132.66,0.87674,0.048363,0.78696,0.08978
132.87,0.77915,0.036769,0.76448,0.01467
133.08,0.75895,0.028271,0.7464,0.01255
133.28,0.67035,0.021839,0.72825,-0.0579
133.49,0.65684,0.017069,0.71562,-0.05878
133.69,0.64432,0.01364,0.71612,-0.0718
133.9,0.718,0.011014,0.72181,-0.00381
134.11,0.791,0.0088872,0.72496,0.06604
134.31,0.77178,0.0071512,0.72447,0.04731
134.52,0.74094,0.0057385,0.72062,0.02032
134.72,0.65157,0.0045983,0.71464,-0.06307
134.93,0.67089,0.0037299,0.71647,-0.04558
135.14,0.65048,0.0030441,0.72196,-0.07148
135.34,0.75401,0.0024937,0.72958,0.02443
135.55,0.78562,0.0020465,0.73806,0.04756
135.75,1.1395,0.45053,0.74033,0.39917
135.96,1.1335,0.32873,0.74831,0.38519
136.17,0.97906,0.24232,0.75472,0.22434
136.37,0.88157,0.18103,0.76222,0.11935
136.58,0.97939,0.13712,0.77158,0.20781
136.78,0.95425,0.10466,0.77868,0.17557
136.99,0.8988,0.079917,0.7784,0.1204
137.2,0.81406,0.061762,0.78046,0.0336
137.4,0.79232,0.048095,0.78216,0.01016
137.61,0.8842,0.037784,0.78516,0.09904
137.81,0.85061,0.029662,0.78273,0.06788
138.02,0.76487,0.023268,0.77549,-0.01062
138.23,0.74073,0.018342,0.76857,-0.02784
138.43,0.95601,0.014939,0.78392,0.17209
138.64,1.24,0.51515,0.78563,0.45437
138.84,1.2061,0.37188,0.78785,0.41825
139.05,1.0737,0.26775,0.77824,0.29546
139.26,1.0174,0.19516,0.76888,0.24852
139.46,0.90123,0.14182,0.7486,0.15263
139.67,0.82976,0.10441,0.73043,0.09933
139.87,0.77432,0.077203,0.70857,0.06575
140.08,0.75279,0.057399,0.68481,0.06798
140.29,0.71009,0.043454,0.66834,0.04175
140.49,0.65553,0.032996,0.64945,0.00608
140.7,0.608,0.025192,0.63049,-0.02249
140.9,0.61008,0.019402,0.61399,-0.00391
141.11,0.59032,0.015054,0.59952,-0.0092
141.32,0.60964,0.011853,0.59162,0.01802
141.52,0.56078,0.0093085,0.58036,-0.01958
141.73,0.55277,0.0073695,0.57227,-0.0195
141.93,0.53587,0.0058846,0.56777,-0.0319
142.14,0.5295,0.0047136,0.56396,-0.03446
142.35,0.51203,0.0037904,0.56145,-0.04942
142.55,0.67925,0.0030681,0.56188,0.11737
142.76,0.81427,0.34172,0.55411,0.26016
142.96,0.77224,0.24763,0.55654,0.2157
143.17,0.72107,0.18295,0.56283,0.15824
143.38,0.71734,0.13612,0.56639,0.15095
143.58,0.94701,0.10291,0.57253,0.37448
143.79,1.1654,0.56747,0.56617,0.59923
143.99,1.1108,0.37894,0.53352,0.57728
144.2,1.2579,0.93063,0.51748,0.74042
144.41,1.1941,0.65672,0.52602,0.66808
