time,original data,fitted-baseline,baseline,original-baseline
117.01,0.95212,0.027725,0.78355,0.16857
117.21,0.85139,0.021395,0.76259,0.0888
117.42,1.1033,0.50745,0.74631,0.35699
117.63,1.0672,0.36122,0.739,0.3282
117.83,1.0146,0.25991,0.73051,0.28409
118.04,0.90751,0.18659,0.71174,0.19577
118.24,0.83441,0.13636,0.69777,0.13664
118.45,0.77183,0.10151,0.68919,0.08264
118.66,0.74557,0.075673,0.67475,0.07082
118.86,0.73045,0.056851,0.65957,0.07088
119.07,0.7079,0.04349,0.65101,0.05689
119.27,0.65189,0.033521,0.64263,0.00926
119.48,0.66415,0.025696,0.6268,0.03735
119.69,0.64793,0.019701,0.608,0.03993
119.89,0.88793,0.40477,0.58553,0.3024
120.1,0.87851,0.29608,0.59618,0.28233
120.3,0.85163,0.21801,0.60341,0.24822
120.51,0.75994,0.15968,0.6002,0.15974
120.72,0.73379,0.11908,0.60074,0.13305
120.92,0.70691,0.090194,0.60406,0.10285
121.13,0.69823,0.068437,0.60225,0.09598
121.33,0.6732,0.051772,0.59305,0.08015
121.54,0.63244,0.039785,0.58825,0.04419
121.75,0.63108,0.030763,0.58273,0.04835
121.95,0.83491,0.41998,0.56614,0.26877
122.16,0.86253,0.30135,0.56694,0.29559
122.36,0.80938,0.22041,0.57149,0.23789
122.57,0.77653,0.1642,0.57959,0.19694
122.78,0.74644,0.12326,0.58537,0.16107
122.98,0.70542,0.09376,0.59244,0.11298
123.19,0.65796,0.071033,0.59097,0.06699
123.39,0.64495,0.054164,0.58769,0.05726
123.6,0.64508,0.042274,0.59305,0.05203
123.81,0.62983,0.032916,0.59246,0.03737
124.01,0.61124,0.025749,0.59062,0.02062
124.22,0.63578,0.020253,0.58857,0.04721
124.42,0.61968,0.016064,0.58846,0.03122
124.63,0.60939,0.012849,0.59077,0.01862
124.84,0.6157,0.010224,0.58786,0.02784
125.04,0.59304,0.0081832,0.5866,0.00644
125.25,0.54707,0.0065525,0.58409,-0.03702
125.45,0.59427,0.0052739,0.58337,0.0109
125.66,0.55982,0.0042439,0.58149,-0.02167
125.87,0.54235,0.0034258,0.58062,-0.03827
126.07,0.56379,0.0027815,0.58239,-0.0186
126.28,0.61447,0.0022679,0.58606,0.02841
126.48,0.6084,0.0018467,0.5885,0.0199
126.69,0.6369,0.0015018,0.5898,0.0471
126.9,0.65424,0.0012035,0.58222,0.07202
127.1,0.91011,0.34769,0.57337,0.33674
127.31,0.87394,0.24835,0.56727,0.30667
127.51,0.82474,0.17701,0.55311,0.27163
127.72,0.99673,0.67158,0.54157,0.45516
127.93,1.0014,0.47409,0.54363,0.45777
128.13,0.95447,0.34986,0.56326,0.39121
128.34,0.86649,0.25853,0.57703,0.28946
128.54,0.7825,0.19231,0.58771,0.19479
128.75,0.73752,0.14588,0.60313,0.13439
128.96,0.73987,0.11081,0.61272,0.12715
129.16,0.69463,0.085201,0.62329,0.07134
129.37,0.70195,0.065781,0.63036,0.07159
129.57,0.73664,0.051765,0.6439,0.09274
129.78,0.73107,0.040656,0.65114,0.07993
129.99,0.70628,0.032026,0.65569,0.05059
130.19,0.66206,0.025168,0.65455,0.00751
130.4,0.65919,0.02005,0.6588,0.00039
130.6,0.63108,0.015997,0.66102,-0.02994
130.81,0.66863,0.012984,0.67206,-0.00343
131.02,0.76266,0.010558,0.68226,0.0804
131.22,0.70219,0.0085706,0.6895,0.01269
131.43,0.76005,0.0069393,0.69341,0.06664
131.63,0.69612,0.0056008,0.69381,0.00231
131.84,0.72177,0.0045285,0.69432,0.02745
132.05,0.67692,0.003657,0.69307,-0.01615
132.25,0.82114,0.0029605,0.69278,0.12836
132.46,1.0577,0.41881,0.68309,0.37461
132.66,0.94951,0.3003,0.67868,0.27083
132.87,0.85027,0.21883,0.67686,0.17341
133.08,0.83056,0.16289,0.68127,0.14929
133.28,0.80107,0.12187,0.68143,0.11964
133.49,0.80789,0.092932,0.68718,0.12071
133.69,0.80331,0.07105,0.68794,0.11537
133.9,0.70467,0.054661,0.68677,0.0179
134.11,0.73702,0.042642,0.68961,0.04741
134.31,0.67035,0.03321,0.68638,-0.01603
134.52,0.76675,0.026132,0.68593,0.08082
134.72,1.0846,0.47394,0.67148,0.41312
134.93,0.99908,0.34202,0.67503,0.32405
135.14,0.93613,0.25018,0.67926,0.25687
135.34,0.84742,0.18252,0.67345,0.17397
135.55,0.80925,0.13567,0.67236,0.13689
135.75,0.75932,0.10257,0.67525,0.08407
135.96,0.72722,0.078204,0.6769,0.05032
136.17,0.69575,0.060261,0.67934,0.01641
136.37,0.67778,0.047566,0.69249,-0.01471
136.58,0.63851,0.037892,0.70704,-0.06853
136.78,0.65846,0.030609,0.72719,-0.06873
136.99,0.88,0.025265,0.75985,0.12015
137.2,0.94542,0.020638,0.78185,0.16357
137.4,0.85027,0.016834,0.79998,0.05029
137.61,0.78608,0.013714,0.81459,-0.02851
137.81,0.72561,0.011214,0.83014,-0.10453
138.02,0.97034,0.0092564,0.85182,0.11852
138.23,1.0121,0.0075489,0.86178,0.15032
138.43,0.94443,0.0061089,0.86365,0.08078
138.64,0.87022,0.0049181,0.85985,0.01037
138.84,1.1504,0.52721,0.85382,0.29658
139.05,1.2646,0.38852,0.87212,0.39248
139.26,1.2194,0.2902,0.89175,0.32765
139.46,1.2146,0.21931,0.91154,0.30306
139.67,1.8716,1.012,0.91212,0.95948
139.87,1.7777,0.74012,0.94477,0.83293
140.08,1.5427,0.52898,0.9443,0.5984
140.29,1.3459,0.3799,0.93653,0.40937
140.49,1.1992,0.27616,0.92862,0.27058
140.7,1.1385,0.20479,0.92822,0.21028
140.9,1.0406,0.15262,0.92193,0.11867
