time,original data,fitted-baseline,baseline,original-baseline
117.83,0.62917,0.00062931,0.64676,-0.01759
118.04,0.64695,0.0005061,0.63973,0.00722
118.24,0.63047,0.00040561,0.63052,-5E-05
118.45,0.62657,0.00032616,0.62353,0.00304
118.66,0.60296,0.00026155,0.61466,-0.0117
118.86,0.59071,0.00021082,0.60895,-0.01824
119.07,0.59233,0.00016987,0.60321,-0.01088
119.27,0.59728,0.00013775,0.6012,-0.00392
119.48,0.59233,0.00011158,0.59861,-0.00628
119.69,0.59687,9.04E-05,0.59562,0.00125
119.89,0.58097,7.31E-05,0.59179,-0.01082
120.1,0.59022,5.91E-05,0.58802,0.0022
120.3,0.59055,4.81E-05,0.58753,0.00302
120.51,0.58194,3.90E-05,0.58622,-0.00428
120.72,0.57375,3.17E-05,0.58449,-0.01074
120.92,0.58178,2.57E-05,0.5828,-0.00102
121.13,0.56206,2.08E-05,0.58057,-0.01851
121.33,0.5649,1.69E-05,0.57909,-0.01419
121.54,0.57301,1.37E-05,0.57838,-0.00537
121.75,0.55897,1.11E-05,0.57809,-0.01912
121.95,0.555,9.12E-06,0.57939,-0.02439
122.16,0.54558,7.45E-06,0.58309,-0.03751
122.36,0.55986,6.08E-06,0.59073,-0.03087
122.57,0.61367,5.01E-06,0.59802,0.01565
122.78,0.92993,0.36431,0.60716,0.32277
122.98,0.89325,0.26759,0.61747,0.27578
123.19,0.84804,0.20053,0.63278,0.21526
123.39,0.78304,0.15207,0.64835,0.13469
123.6,0.76105,0.11568,0.65885,0.1022
123.81,0.7518,0.089608,0.67451,0.07729
124.01,0.72648,0.069773,0.68729,0.03919
124.22,0.70895,0.056355,0.71994,-0.01099
124.42,0.71162,0.045285,0.74429,-0.03267
124.63,0.87036,0.037006,0.77694,0.09342
124.84,1.3228,0.5769,0.79093,0.53187
125.04,1.3879,0.4241,0.81095,0.57695
125.25,1.2541,0.31686,0.83452,0.41958
125.45,1.1172,0.23315,0.83548,0.28172
125.66,1.0481,0.17276,0.83243,0.21567
125.87,0.99949,0.13021,0.83432,0.16517
126.07,0.94812,0.098125,0.82741,0.12071
126.28,0.8896,0.073923,0.81256,0.07704
126.48,0.8849,0.056649,0.80477,0.08013
126.69,0.84034,0.043391,0.7906,0.04974
126.9,0.80382,0.033395,0.7752,0.02862
127.1,0.77379,0.02584,0.75972,0.01407
127.31,0.76535,0.02011,0.74512,0.02023
127.51,0.73954,0.015824,0.73574,0.0038
127.72,0.73548,0.012517,0.7277,0.00778
127.93,0.70879,0.009889,0.71665,-0.00786
128.13,0.67625,0.0078517,0.7075,-0.03125
128.34,0.68428,0.0062446,0.69816,-0.01388
128.54,0.67989,0.0049961,0.69187,-0.01198
128.75,0.66277,0.003998,0.68477,-0.022
128.96,0.64143,0.0032232,0.68198,-0.04055
129.16,0.63437,0.0026081,0.68106,-0.04669
129.37,0.65401,0.0021214,0.68311,-0.0291
129.57,0.65733,0.0017331,0.68775,-0.03042
129.78,0.64224,0.0014231,0.69561,-0.05337
129.99,0.63818,0.0011708,0.70451,-0.06633
130.19,0.64809,0.00096756,0.71659,-0.0685
130.4,0.85779,0.00080913,0.73722,0.12057
130.6,0.8332,0.00066531,0.7457,0.0875
130.81,0.79522,0.00054437,0.75031,0.04491
131.02,0.75667,0.00044411,0.75267,0.004
131.22,0.72218,0.00036228,0.75493,-0.03275
131.43,0.70725,0.00029486,0.7553,-0.04805
131.63,0.92028,0.00024128,0.75981,0.16047
131.84,1.1805,0.45336,0.75435,0.42615
132.05,1.0773,0.32511,0.74903,0.32827
132.25,0.98463,0.23789,0.74954,0.23509
132.46,0.91857,0.17678,0.75266,0.16591
132.66,0.85682,0.13185,0.74993,0.10689
132.87,0.86907,0.10029,0.7539,0.11517
133.08,0.80739,0.076155,0.74919,0.0582
133.28,0.78507,0.059223,0.75564,0.02943
133.49,0.80244,0.046198,0.75838,0.04406
133.69,0.7871,0.036264,0.76049,0.02661
133.9,0.77541,0.028661,0.76308,0.01233
134.11,0.77541,0.022826,0.76741,0.008
134.31,0.91776,0.018332,0.77476,0.143
134.52,1.2705,0.527,0.78863,0.48187
134.72,1.189,0.38474,0.80038,0.38862
134.93,1.1172,0.2849,0.8137,0.3035
135.14,1.0457,0.21261,0.82362,0.22208
135.34,1.0519,0.1581,0.82113,0.23077
135.55,0.94698,0.11865,0.81716,0.12982
135.75,0.89934,0.089698,0.81093,0.08841
135.96,0.87905,0.068051,0.80012,0.07893
136.17,0.82743,0.052535,0.79666,0.03077
136.37,0.79262,0.040748,0.79107,0.00155
136.58,0.83214,0.031808,0.78546,0.04668
136.78,0.80106,0.025033,0.78186,0.0192
136.99,0.83774,0.019791,0.77811,0.05963
137.2,1.2842,0.53161,0.78991,0.49429
137.4,1.1887,0.38559,0.79669,0.39201
137.61,1.1306,0.28301,0.80302,0.32758
137.81,1.0262,0.20828,0.8018,0.2244
138.02,0.94486,0.15399,0.79493,0.14993
138.23,0.89115,0.11547,0.79064,0.10051
138.43,0.84845,0.086952,0.78168,0.06677
138.64,0.81778,0.0662,0.77413,0.04365
138.84,0.81242,0.051247,0.77303,0.03939
139.05,0.79855,0.039902,0.77069,0.02786
139.26,0.78021,0.031236,0.76747,0.01274
139.46,0.79238,0.024704,0.76783,0.02455
139.67,0.74498,0.019619,0.76763,-0.02265
139.87,0.93367,0.015903,0.78011,0.15356
140.08,1.2161,0.51391,0.7794,0.4367
140.29,1.1377,0.37016,0.78005,0.35765
140.49,1.0603,0.26991,0.78053,0.27977
140.7,0.96256,0.19907,0.78043,0.18213
140.9,0.89999,0.14709,0.77278,0.12721
141.11,0.88392,0.1105,0.76949,0.11443
141.32,0.85649,0.083282,0.76099,0.0955
141.52,0.84253,0.063299,0.75197,0.09056
141.73,0.78661,0.048878,0.74866,0.03795
141.93,0.81015,0.037907,0.74312,0.06703
142.14,0.77144,0.029396,0.73283,0.03861
142.35,0.74636,0.022929,0.72284,0.02352
142.55,0.71568,0.017908,0.71048,0.0052
142.76,0.69044,0.014177,0.70503,-0.01459
142.96,0.71763,0.01126,0.69946,0.01817
143.17,0.67219,0.008992,0.69573,-0.02354
143.38,0.68622,0.0072035,0.69254,-0.00632
143.58,0.70245,0.0057789,0.68899,0.01346
143.79,0.80796,0.0046318,0.68366,0.1243
143.99,0.95526,0.41783,0.67326,0.282
144.2,0.95079,0.3008,0.67192,0.27887
144.41,0.90104,0.22047,0.6743,0.22674
144.61,0.83101,0.16426,0.67964,0.15137
144.82,0.7931,0.12297,0.68045,0.11265
145.02,0.78053,0.094071,0.68866,0.09187
145.23,0.76154,0.07193,0.68975,0.07179
145.44,0.76308,0.056152,0.69893,0.06415
145.64,0.78467,0.04404,0.70577,0.0789
145.85,0.79116,0.034299,0.70264,0.08852
146.05,1.131,0.5066,0.69183,0.43917
