time,original data,fitted-baseline,baseline,original-baseline
116.6,0.46721,0.0039504,0.5,-0.03279
116.8,0.48555,0.0031957,0.50055,-0.015
117.01,0.5049,0.0025942,0.5022,0.0027
117.21,0.48751,0.0021091,0.50409,-0.01658
117.42,0.73953,0.31104,0.50753,0.232
117.63,0.8873,0.23143,0.52327,0.36403
117.83,0.73975,0.16923,0.52366,0.21609
118.04,0.6326,0.12436,0.52032,0.11228
118.24,0.5499,0.091298,0.51066,0.03924
118.45,0.53425,0.068507,0.50675,0.0275
118.66,0.56531,0.052114,0.50477,0.06054
118.86,0.61571,0.040972,0.51496,0.10075
119.07,0.91274,0.40843,0.50857,0.40417
119.27,1.3712,0.95959,0.5,0.8712
119.48,1.1412,0.6647,0.5,0.6412
119.69,0.86748,0.4663,0.5,0.36748
119.89,0.78185,0.33131,0.5,0.28185
120.1,0.68546,0.2384,0.5,0.18546
120.3,0.57389,0.1737,0.5,0.07389
120.51,0.54697,0.1281,0.5,0.04697
120.72,0.53081,0.095575,0.5,0.03081
120.92,0.47015,0.072093,0.5,-0.02985
121.13,0.57364,0.055019,0.50077,0.07287
121.33,0.534,0.042249,0.5,0.034
121.54,0.53914,0.033022,0.50394,0.0352
121.75,0.50218,0.025936,0.50662,-0.00444
121.95,0.52863,0.020581,0.51128,0.01735
122.16,0.56385,0.016335,0.5132,0.05065
122.36,0.57607,0.012976,0.51309,0.06298
122.57,0.55871,0.01035,0.51301,0.0457
122.78,0.51588,0.0082327,0.50976,0.00612
122.98,0.50587,0.0065545,0.50552,0.00035
123.19,0.52371,0.0052592,0.50402,0.01969
123.39,0.49117,0.0042208,0.50163,-0.01046
123.6,0.47968,0.0033982,0.5,-0.02032
123.81,0.46011,0.0027484,0.5,-0.03989
124.01,0.43786,0.0022256,0.5,-0.06214
124.22,0.46964,0.0018037,0.5,-0.03036
124.42,0.47406,0.001463,0.5,-0.02594
124.63,0.48507,0.0011873,0.5,-0.01493
124.84,0.45178,0.00096411,0.5,-0.04822
125.04,0.45841,0.00078321,0.5,-0.04159
125.25,0.44177,0.00063646,0.5,-0.05823
125.45,0.44616,0.00051731,0.5,-0.05384
125.66,0.41753,0.00042063,0.5,-0.08247
125.87,0.39796,0.00034207,0.5,-0.10204
126.07,0.41974,0.00027823,0.5,-0.08026
126.28,0.46207,0.00022721,0.50207,-0.04
126.48,0.40873,0.00018704,0.50803,-0.0993
126.69,0.40825,0.00015652,0.52278,-0.11453
126.9,0.63506,0.00013334,0.54708,0.08798
127.1,0.65169,0.00011152,0.56239,0.0893
127.31,0.61056,9.21E-05,0.57097,0.03959
127.51,0.58194,7.60E-05,0.57889,0.00305
127.72,0.57657,6.24E-05,0.58413,-0.00756
127.93,0.61546,5.14E-05,0.59143,0.02403
128.13,0.58904,4.20E-05,0.59445,-0.00541
128.34,0.61546,3.45E-05,0.59918,0.01628
128.54,0.67785,2.83E-05,0.60433,0.07352
128.75,1.0023,0.36349,0.60567,0.39663
128.96,0.8873,0.26051,0.60102,0.28628
129.16,0.74489,0.18788,0.59274,0.15215
129.37,0.6972,0.13778,0.58736,0.10984
129.57,0.71652,0.10231,0.58263,0.13389
129.78,0.67347,0.07676,0.5777,0.09577
129.99,0.62281,0.057575,0.56704,0.05577
130.19,0.59027,0.044057,0.56274,0.02753
130.4,0.55943,0.033852,0.55629,0.00314
130.6,0.57755,0.026373,0.55361,0.02394
130.81,0.54574,0.020598,0.54893,-0.00319
131.02,0.46551,0.016163,0.54392,-0.07841
131.22,0.49852,0.012875,0.54466,-0.04614
131.43,0.70648,0.010573,0.56006,0.14642
131.63,0.97072,0.36995,0.56462,0.4061
131.84,0.88484,0.26544,0.56276,0.32208
132.05,0.81389,0.19029,0.5535,0.26039
132.25,0.65093,0.13717,0.54078,0.11015
132.46,0.56628,0.099554,0.52585,0.04043
132.66,0.5482,0.073318,0.51323,0.03497
132.87,0.55063,0.054874,0.50394,0.04669
133.08,0.43394,0.041885,0.5,-0.06606
133.28,0.42463,0.032491,0.5,-0.07537
133.49,0.49117,0.025389,0.5,-0.00883
133.69,0.53033,0.019968,0.5,0.03033
133.9,0.53276,0.015792,0.5,0.03276
134.11,0.49413,0.012549,0.5,-0.00587
134.31,0.48946,0.010012,0.5,-0.01054
134.52,0.47576,0.0080156,0.5,-0.02424
134.72,0.44616,0.0064358,0.5,-0.05384
134.93,0.39822,0.0051797,0.5,-0.10178
135.14,0.37669,0.004177,0.5,-0.12331
135.34,0.45471,0.003374,0.5,-0.04529
135.55,0.47725,0.0027291,0.5,-0.02275
135.75,0.42782,0.0022098,0.5,-0.07218
135.96,0.4305,0.0017911,0.5,-0.0695
136.17,0.40383,0.0014527,0.5,-0.09617
136.37,0.45301,0.0011791,0.5,-0.04699
136.58,0.41753,0.00095749,0.5,-0.08247
136.78,0.41021,0.00077784,0.5,-0.08979
136.99,0.4217,0.00063205,0.5,-0.0783
137.2,0.42195,0.00051379,0.5,-0.07805
137.4,0.44322,0.00041777,0.5,-0.05678
137.61,0.42242,0.00033969,0.50005,-0.07763
137.81,0.42195,0.00028098,0.50851,-0.08656
138.02,0.47823,0.00023437,0.52147,-0.04324
138.23,0.51149,0.00019825,0.5422,-0.03071
138.43,0.91299,0.33726,0.56103,0.35196
138.64,0.92473,0.25148,0.57924,0.34549
138.84,0.74685,0.18735,0.59017,0.15668
139.05,0.72605,0.14304,0.60888,0.11717
139.26,0.93868,0.10962,0.62335,0.31533
139.46,1.2734,0.62426,0.6273,0.6461
