ClusterID,NORM_INTENSITY1,NORM_INTENSITY2,NORM_INTENSITY3,NORM_INTENSITY4,NORM_INTENSITY5,NORM_INTENSITY6,NORM_INTENSITY7,NORM_INTENSITY8,NORM_INTENSITY9,NORM_INTENSITY10,NORM_INTENSITY11,NORM_INTENSITY12,NORM_INTENSITY13,NORM_INTENSITY14,NORM_INTENSITY15,NORM_INTENSITY16,NORM_INTENSITY17,p_value,control_mean,treatment_mean,foldchange,padj
12946,1363082886.0072706,878523342.4014642,902792057.851039,764807770.7817916,1011335322.1935439,1103851953.5826442,1231932092.696499,928912217.6571124,848380617.3902609,1049229691.3096433,269155332.7988605,761616772.2361639,319780857.13284814,507641741.1439356,321059661.88695574,269340358.3749722,1248199170.05543,0.01776684834654824,1003735362.284625,593252948.1173512,0.5910451802425637,0.18168084712262494
20037,497592176.2710386,810147680.9165791,346723396.9349859,510259679.32966346,547015654.6793011,277460826.7739756,498810158.83911526,968990991.5504661,393671210.2617615,472248769.6957559,7732798.185744112,747788424.4190916,48766188.239318,17087992.938465662,30323577.067146145,71051677.64374,353765063.1734304,0.018005627919008286,538963530.6174319,218595561.42033648,0.40558507023641344,0.18168084712262494
29824,14917104.186443346,47743930.66171229,22442113.95479717,74529538.50209081,141532488.7403487,65272905.921051845,119451956.44913886,5753476.382557962,123628317.4176565,30510313.544761457,6773250.261453577,68301844.431621,19924388.784138877,3033636.333690238,4413770.75861531,19992135.49318805,16280295.492570285,0.017972975823463896,68363536.91286638,21153704.38750485,0.30942963665654943,0.18168084712262494
5977,11396452.173961572,8782410.909742694,16799373.323339358,8167101.1441556625,7650096.10017282,24430369.673833683,15286423.264624588,28391128.17036615,2754578.908095874,8400609.525394725,4542263.2827406395,6988789.936790467,637098.9861302023,2228520.3574600653,2549785.1735084048,4732395.9204765,11156233.800574701,0.01773652973427426,13739770.407588044,5154462.1228844635,0.375149072362797,0.18168084712262494
9154,492365455.62792903,278194004.2322687,159609795.83130336,230124161.2211122,236697006.5105473,266984091.38401583,221674114.38436586,255390531.30648544,233573632.0341527,353700722.5494706,263496191.41611627,396588793.44050384,374078622.77870786,505745936.90982956,465118892.9064627,448414702.3556565,847708719.4296328,0.01753134302233985,263845865.83690894,456856572.72329754,1.7315282590241317,0.18168084712262494
11654,58492517.57890914,86106096.32491498,61102615.11086412,137696793.75373438,78636931.84161542,64021191.71322554,92274256.14334424,27095937.832001355,78987660.58979344,77360893.82688841,2575909846.0836835,81741218.08283184,1139983811.8326135,2989966278.1353283,1354878001.4992392,1928923359.1839583,92708983.24355373,0.0183326214377138,76046000.0987114,1280184048.986012,16.834337734059265,0.18233553957052054
15708,653620859.7499186,1483544371.6345186,511854160.70963687,780513719.4503677,671744478.4549177,654547663.2966833,674188098.4200548,1351846233.4763145,627559733.3182325,20956686.603076886,22235668.60668239,736279630.0867697,11875124.346252818,41973399.78834105,23805408.496983968,20945822.627539128,742690168.7587785,0.01835363657126634,823268813.1678494,202595238.66430306,0.24608637594899105,0.18233553957052054
23972,77153872.36843479,10456980.6917701,71102987.38952306,65975375.265165426,167238500.45329458,37998144.38177899,125476849.81642234,28199106.29909952,153349896.5948152,67674048.89557795,3012847.6277862773,59946559.846390955,3983924.4467360596,3091206.979174412,0,4738697.754400273,75548528.74864529,0.018749854292646674,81883523.69558933,27249476.7873389,0.33278339228098824,0.18233553957052054
25306,15412755.12853419,17668211.93912623,17918763.97134827,9793526.225735841,16482721.453006482,21764499.264282852,11350748.45065023,15390270.862022845,14931157.207703914,16133527.536004592,24820328.47545269,34758194.91113743,64037152.63967305,49636624.323330894,60308130.35767411,84217502.74463387,8847327.616592897,0.018682212447092294,15634739.389156763,42844848.57556244,2.740362183796734,0.18233553957052054
30215,7455819.007180435,6260308.522393066,2346892.5943393563,1220816.5541377044,465297.6606155617,6757574.085832369,3013652.4553329283,3033517.900377889,2747446.907308215,5531759.631597581,78528728.49012326,2009382.5313435947,40839465.38916949,46609719.40862297,36045333.22916868,50129250.702739865,1504013.2276661356,0.018624034371421863,3700147.2986130584,32649706.576303948,8.823893737566117,0.18233553957052054
11580,508839294.5156735,560289774.5241095,321338998.77822095,213136811.71439293,446427542.4074928,328440248.9850484,157704664.7280153,429213806.48372936,313965322.100823,456248872.22067374,998870582.995118,617995209.1157839,370447150.32544345,796907664.9183891,650897138.0797411,521307839.892026,400397727.53121287,0.02047696288281587,364372940.47083396,601634023.1347985,1.6511490187975582,0.18455065047378547
12700,6713250.853947707,8519086.879901847,5947297.493965633,4082020.1966324854,16886896.06757635,4496775.655676198,11177218.172520138,16722816.26353436,11142066.577074291,7480293.015509775,98340570.73429118,8998795.368255537,80284315.74203345,162776146.0702982,73589397.2989793,86594449.964796,5987326.927585161,0.019921191593249978,9520825.351203224,65506411.89021858,6.880329117888924,0.18455065047378547
16922,4966469.867577326,4921466.130074213,4438543.184516748,6562921.921558734,9955956.658372523,15325158.989205696,14834258.550757036,11048090.730979873,9902769.910209313,7990113.229848352,3222970.0966011793,2807945.979228877,7843844.020024964,2475554.7925317455,5384559.440699556,7714611.789755825,7213554.391573742,0.019698355798037075,9106181.771472385,5581644.21753303,0.6129511092145188,0.18455065047378547
18290,2843326.00408323,2767153.718431044,3839083.5321567836,3498088.8680608436,5264020.9384160135,4009233.9644171,6349732.025037534,3653193.925714863,12106894.730944606,2979630.164582748,16961874.621245384,3679616.390362294,41407382.73856474,49491485.90380449,46346538.38703204,44306798.6136409,3149539.532794925,0.0203192389437643,4925636.411918002,26040358.29400344,5.286699243776204,0.18455065047378547
20412,227646689.17911914,225994503.38853252,241150051.87064046,196795919.45588556,154091090.60336384,358672995.1175015,154837146.43745968,139159208.6808465,142165340.17730042,108167232.74093656,52887315.45032885,67548680.37359402,117462811.82875785,65261937.226012155,148310589.4317268,155760785.57200646,162004819.8670396,0.02072901439399111,204501438.3234055,109675521.5613003,0.5363068468391685,0.18455065047378547
21239,2356815403.764447,2438429422.513752,1965651566.3310072,1918856173.841384,659639240.6757873,2725104165.7951937,1147991477.7380898,1466397181.4582353,904869121.8207009,1603256390.538603,1153813043.6263852,1435217984.3001635,773969636.1375594,675026820.2832751,644666651.475906,743377153.3956907,1271398789.9341965,0.020728019154779617,1731528194.8820662,1037590808.7114724,0.599234139980113,0.18455065047378547
23089,138504645.24163657,39248033.79152915,109285877.7358782,106543007.64689304,147098375.72970796,98515903.02703027,30651622.231366947,128179426.47152935,101559582.37659863,108286096.65299977,71596304.51829389,172559044.4357632,168165307.79795486,153788248.6987683,131527426.23262826,152987338.6403866,167462812.9694096,0.01956875930967839,99954052.69468556,140796572.49327555,1.4086129446231201,0.18455065047378547
25017,32734305.910091765,31575943.552093703,38881404.081922114,39301434.44625011,63193136.41519538,51938602.00951764,109955350.87358378,37799763.261223696,40876576.30799578,43579712.2845795,6302321.995576002,40177433.94669894,7302567.166880028,31803483.659414947,37235242.55624141,23099965.676547665,32267602.8930224,0.019907732797908043,49584057.42865267,27721041.27237011,0.5590716595199653,0.18455065047378547
26180,23845539.286163088,22173769.34080129,47728241.734986044,21809782.002249397,14314009.13813533,5326801.758573024,15462008.874137715,37445978.38457357,20867442.14403598,24773371.96961112,7424866590.921758,23999762.160358362,3289250990.487015,6519304412.866921,3554008523.022119,2882597006.826321,20086430.900332604,0.020765386156141288,23219285.85151727,2967360886.1443048,127.79725031682668,0.18455065047378547
305,575768653.3651171,1265882325.0414658,504826240.49010825,856229241.7556329,974899042.7706392,737942409.448686,55170687.59779504,542413806.0798825,1583569665.5728016,841328066.1353737,25856725.714010537,1050764922.3003486,12179049.796785872,18951139.931424834,85730278.22623053,22114450.554317392,595842801.1579531,0.020764130067102947,788522452.4580142,331595929.2270556,0.4205282020738805,0.18455065047378547
6110,5537640.242679497,2255552.248905553,29183018.414013904,50069189.43506035,23111255.243272074,51948473.4381438,3401794.8345850464,15485987.475650676,14749641.821772195,2888448.1043207613,7773181.644306515,1208789.250797986,4651474.298117105,86811.13069837385,913215.7250925694,4206029.098109077,2871250.0321663367,0.020731410176291085,21749172.5726759,3074899.9104510904,0.14138008699761637,0.18455065047378547
7558,92769631.81967007,58215623.49170757,118455512.57301359,374748723.5882382,213145965.71620134,106147677.85289852,120193969.14207254,203507542.0723498,357860139.62608975,81236199.91183324,22562982.217055257,99953630.31928635,77132530.11059375,51102738.19460117,55299495.67263618,45065256.45309867,118155239.63332514,0.019333706970841476,182782753.9869157,68813509.06405371,0.3764770338725701,0.18455065047378547
9632,44172249.50501572,17661302.55372105,38353178.12320221,10786941.873634366,35183181.759088874,34772078.21172411,39112776.18353251,30316495.154171932,28299635.872261774,39851188.86231797,52472856.15879394,31707887.64928442,103493013.14970401,76006141.07213841,47659211.5076885,76537278.7336344,36841022.916588664,0.02035805491929838,30961982.137372505,58071075.00626879,1.8755606391289268,0.18455065047378547
2116,22367128.544119827,53302565.04449752,56664731.4054148,28560417.515141334,43246942.45512688,40935023.17879022,44260384.04253347,79129510.64074214,44800067.46805556,22640252.00406724,218313185.8502122,16698769.956640642,223288794.80640987,309906821.41758823,232800684.47244915,246455160.17346933,18649828.02374607,0.021223642465282258,45918530.032713525,161094187.08807284,3.5082609781564273,0.18628090390120963
6949,191092851.07486624,171438591.95289478,191065115.11723822,201393056.47700566,289063537.2263793,182751027.93395284,348859354.9365955,136383709.95439196,275053455.98486054,313592121.86008316,605790371.7416282,269657436.22495925,687542001.8129839,548448570.0969094,1062184737.2237095,706071973.3515635,169950840.21675515,0.02137088025731849,220788966.73979834,545404756.566074,2.4702536753516227,0.18628090390120963
9229,52588770.480940625,106327972.24988775,30012304.263437394,74070229.1970856,106601135.75944567,64542065.63845165,99408721.11241041,32006445.165840752,150074576.1879057,121745806.92002782,79100358.74377698,107301271.51640372,355842984.72106224,258315811.77175543,364834825.25321585,411340248.42650163,141981773.24794248,0.02137649716899127,79514691.11726728,230057885.07508576,2.893275215466778,0.18628090390120963
27722,13319941.418682802,14610597.579782382,9682344.730380736,4789563.28637877,90395.52479896057,14814891.849187031,2560901.691894319,4537276.377555129,2897618.0538200163,9220091.895779293,532490.5400354975,4795081.30655711,71607.14324980493,45569.63076039725,309150.36304816906,77165.13563104556,6066712.951515662,0.021835304257230494,7478170.0569422385,2639733.6208221223,0.35299192191698936,0.18692951070493596
6179,476003666.7298666,365228707.530376,369331271.55165803,292508977.11372155,895907038.027263,395102024.248734,894805065.1790805,40954639.316171594,897111874.8218484,466678127.4099121,6591519.214668361,471857758.6218276,15090129.25589592,9316727.17678378,19689706.94096386,19735983.010360427,550049777.0072299,0.02186880266816315,514105918.27985775,194876216.07970524,0.3790584958285245,0.18692951070493596
65,118050682.10121496,186387721.60165718,212174011.58034277,249944677.52611974,315415561.0414129,191194033.65744996,271717710.55596334,107765326.20184064,205716536.94443792,152806308.07921433,3540954409.70921,113144557.40290983,3403943325.278546,4490973631.802109,1458077980.320467,1988953813.6848702,258628991.31361264,0.021771583089442565,206485140.13449326,1925935377.1988673,9.327234763452795,0.18692951070493596
20426,21403291.522629283,21571365.33227563,21274226.47062905,23765245.564733785,10474425.477072962,50438578.23927565,16325657.704548715,13395630.806240972,34252623.10617335,18080051.07667214,7429526.10966587,17113661.34984949,5787533.103774971,4669319.2794904625,14015158.874450492,6818601.77973352,20748793.601915944,0.022256013817192336,23655671.58039771,11832830.646944111,0.5002111483805598,0.18903525659919063
17751,335785406.8524373,268043663.53345862,217967634.0481298,342341918.50959057,415651669.9950981,189127115.4535352,579423530.8504815,442550286.7356168,428586843.70954096,437805141.29975086,1439970294.8844705,422244842.61423707,1270529640.3770185,1208849602.6809502,715187590.3718079,835845466.1972097,267302311.36124367,0.022403409829253026,357719785.5208765,824716861.223336,2.305482935539794,0.18909041503684001
17676,61650813.39602207,49287738.22287176,96828211.00148878,47797489.080116674,49945563.757053375,149859184.08724183,44872477.27606796,3694295.783853893,36385576.37516779,100497612.31130083,1108301.1161092212,21993265.531988483,3523822.9776862673,336093.4968158592,25687374.8118898,6452463.401782819,73806074.64750512,0.02257107817352894,60035705.44220935,29175626.0368848,0.48597123698278843,0.18931491818047397
10290,146938975.4806668,151417658.52003175,194313035.08625415,247303217.60223967,247872413.24134827,168560375.61205643,247612374.2340011,233457228.45132506,225720707.3941092,191039588.9614348,396985730.08949816,179354953.02646315,475545652.7169569,435125474.60191756,402080655.56346613,530837115.9749194,175839204.74506044,0.023278654233391326,207021776.18022582,348351046.9599646,1.6826782833546094,0.18933305443158277
11388,18855347.21643096,11846776.743757375,12298377.991785957,15983337.418993777,20994837.50619384,13226971.966509625,30873115.435911622,12929241.010437958,23161174.099966947,26420964.33738129,39644723.69737105,50760602.86383559,57572736.4566335,149615297.59813964,180844134.01622552,93450708.75187872,28282533.76176246,0.023033889394252632,17796575.48777645,78323962.68540347,4.401069337142989,0.18933305443158277
13809,48865462.784773126,40696277.12554622,44566302.99598113,40752160.46825367,102634314.42006417,45051557.66014779,50907773.73921402,34159653.34283643,63940012.78279564,90778114.36822647,1385414634.0167892,61064036.239938684,704350772.030597,2067905629.9636266,1296897917.7780356,704918801.9101118,74146811.37392142,0.022735442728268277,52397057.257734686,798184589.7101558,15.233385832795607,0.18933305443158277
2050,11552594.002098732,6418378.933110472,11100220.633028042,25235999.69937312,31593185.02871162,8680768.542646583,25862895.445067678,4929351.589920653,10848688.257973632,13715665.409207162,4769374.4420847,9654015.181954276,5754849.215420829,2256598.5731747937,9599741.815730724,5963879.064488917,5913630.907473087,0.023233984119220254,15135786.903547836,7203469.326191811,0.4759230142506376,0.18933305443158277
30891,5170339.603748869,122853207.99216937,138585936.23549065,239270069.30397624,3651699.30959567,11589258.94572232,79055516.04341795,4312083.875673881,16560049.37954343,101647879.23965468,99709.9920133157,26617702.71299992,2979932.218294136,175683.72363829368,1727104.7599366638,644787.0516712831,0,0.022868864861420386,69005351.18770427,16736599.962276036,0.24254060988328469,0.18933305443158277
22213,90154253.32246937,105539517.674227,106383355.78095132,86097313.722576,113614284.35892563,84889983.3837676,132051501.2578428,70841333.35176826,95470660.73877057,111265881.56330337,28972552.230105203,88643342.99299067,53236484.801658876,27492579.246940933,63006971.15857108,78301602.76891118,112730226.78770402,0.023625797366838508,98338022.6212554,70456205.19377317,0.716469614862322,0.1901691281016013
8558,55133586.12477796,43104381.46352314,108620338.39091715,194987659.80804235,68085865.43159106,85817850.11330923,85588526.74268888,31645357.197829645,121503806.27641694,135017486.08871296,502961047.7024327,159633927.29758334,446262036.7755046,1084987495.4580185,461016469.9968084,494542339.04400504,89193183.34272695,0.023664861693716406,88276374.61656626,421701748.21322405,4.777062379882624,0.1901691281016013
11036,265491193.6051042,248938556.6710688,280094209.4210409,521079244.2598729,542897941.4056317,170739212.04060504,327706407.7221372,62542480.593120374,322442234.8248444,240579040.73801818,48422294.46531861,150562252.0727301,250041585.3892997,57311814.663625196,165652811.7958078,158799703.3544821,243126050.99486354,0.02716330961882978,304659053.39371395,164311944.18426815,0.5393305807063156,0.19069051280789148
11812,86419450.81707932,27886480.963602763,23562405.92404243,25651291.221574128,63150288.37895293,12670429.72200721,63056388.05454005,4660339.495379117,57125316.252288066,55954023.39488509,67159920.59527317,75338109.44019148,69707691.0606674,39429312.23982287,51222816.82617222,47348778.266561985,98188356.06287141,0.024714756916843637,40464710.09216289,63043625.985805705,1.5579903041988146,0.19069051280789148
12408,80383302.97273661,143437306.10599783,114525753.57393934,156971977.46097076,185260218.4302707,83403097.84524253,116005723.83590077,22986639.310675204,159827836.79024825,111715925.23360312,142383193.33941722,93903155.5672536,85489620.6998767,40202126.00382585,19810925.642790634,27495007.762257006,30867681.22624416,0.02651796547267202,118089095.14733133,68983454.43440853,0.5841644763925306,0.19069051280789148
12972,8970504.26250881,28986947.89567367,15511323.944790645,17568116.374155052,35741653.92565952,19759204.147288986,43554559.30735524,154212510.08541137,21326605.137253333,32908058.292112,286757868.89648795,29581895.033539515,230816785.71144924,393505197.1764149,136506161.46231556,225575345.589713,23250964.731916998,0.027112802930113904,38403491.67556629,169862784.61174366,4.423107826932742,0.19069051280789148
13166,2771480.9678873685,20524910.97337891,3092949.017724285,10703640.664792653,30575837.070399325,2376570.4619600177,4367027.470404218,7681131.449701463,10362148.436279116,26650400.273660325,621590.2913254482,8184844.036697078,1818997.8539363418,706988.2353175475,40271.708132707034,2426948.33736784,7972292.143351634,0.024841676202455046,10272855.168058595,6052791.609973615,0.5892024671771456,0.19069051280789148
13504,439753153.5241814,349218739.4912222,101043797.76662919,518310342.69526815,464678949.0742605,130861518.12848628,401029067.4408797,309043731.41630065,607510995.7514132,352781794.7648319,165003688.2790587,367671584.37196136,90479093.75192915,52369631.170168824,184324989.64540407,159021738.54652068,285719055.8660129,0.02548675063028804,369050032.809849,207171447.04948595,0.5613641203934803,0.19069051280789148
13561,110636081.95857893,104461883.98113747,118136196.87045988,139452731.53604752,111561871.66990812,69605488.28274755,145309657.09407672,186219320.16971883,89764776.17862904,158946994.38563234,538178483.7567346,274379889.5511382,135472754.76131243,286411163.7061498,403009705.342304,237638058.56818062,134031349.33548684,0.02468657189983683,119460889.74903378,271008549.9258674,2.268596446043625,0.19069051280789148
13947,14874183.0439781,6418124.220274578,23086326.205516685,15895782.687253486,17451369.434405476,4688796.271799536,6549295.981324164,8729087.722645901,34260275.547270454,8515172.300430907,62693355.92008205,11680092.231195737,105997980.98745793,108311024.6249092,209061496.70921558,153922737.32533234,9914212.991632774,0.02655478379809052,14661471.234940931,83762009.13628207,5.713069840948982,0.19069051280789148
15963,82612399.03671175,61470823.36280661,57564845.08315702,21575669.113651946,48100955.130473405,79960837.6970022,23434720.508414418,85902429.45122221,25447184.71138963,38264371.61963683,6442910.727958688,25497663.419336356,14150120.591375627,15621337.519831305,10920425.66631764,23458631.139277942,61228372.42134204,0.024952533789358192,54007762.677203245,24447979.138134554,0.4526752808528038,0.19069051280789148
18734,27745.326356561905,71806.27537561525,24654.733117596206,1105049.7598322332,1161451.0877971142,22689.876635522945,1873362.1422562432,50950.72790710958,389492.3620170357,515800.76684540726,4417933.095297823,675926.0654424407,1561372.101317899,3764972.138444272,2967971.763636378,3491756.3447908545,59691.91737440808,0.02621127324862755,525244.6990327813,2181928.024143685,4.154117172741819,0.19069051280789148
211,104694415.27170287,57970290.7051622,62444987.56680775,67610912.81665418,131186618.92524037,31882149.494863745,86186954.77774118,22938214.691922843,9188222.43836209,45669890.3029125,2913574.763894017,26069922.136770904,14612225.745961362,7293315.5476719905,16175654.703954956,13041910.320286894,63189109.04569201,0.024097307530180877,63789196.29871747,23620700.32089308,0.370293116882678,0.19069051280789148
21139,3671152.6415668735,236316876.0304096,225844871.13569307,302603754.38093644,557487110.0535059,10742933.625164572,827267601.4437917,462860288.4626469,960097729.1922481,384983532.3688465,207475.17762505257,446129679.3880464,0,910613.8509717067,1597257.6956029732,354119.4795881869,425016307.3799554,0.027813143179120776,398543590.77399594,157399873.16757953,0.3949376600484263,0.19069051280789148
21297,5207243.757631753,147077935.11922383,84290074.60299553,185561700.0208863,23413707.828747176,34347681.729534924,66201568.59513122,13174679.477291489,57465752.78241274,96050928.83602135,19467889.531698372,46180896.72951934,25631381.744120106,16126035.405882988,9790925.547944676,11117813.363208218,47161695.18143176,0.02434880062468576,68526704.87931722,33940945.79247835,0.49529516780723587,0.19069051280789148
22033,776549671.939375,522256816.53008634,842685526.3590267,459921973.72962105,256248718.77929485,873760823.1980491,415049774.6138108,1064194794.6313769,406068342.54655004,653058381.4436575,374660206.4907241,292206299.1954892,240611932.5954496,270494832.325404,129293568.83875756,149312113.31801227,757646565.3424098,0.027538182460492347,624081826.9252434,358410487.443738,0.5743004714775499,0.19069051280789148
22036,41232719.30619481,53971654.325063385,52248122.5669165,104571189.78778024,48944763.645892404,34017077.69533552,53873556.69529179,20797142.491618734,63098137.83243626,59621611.89458536,149726863.05110765,53987116.575199805,158604139.19474286,94462606.40625533,177292396.16217738,179985998.1335381,35263047.218433,0.025157565350639007,52528262.70516996,113617972.32950494,2.16298743720535,0.19069051280789148
22155,14120466.566496065,7320084.060281008,6462134.354140731,27808219.604521092,14393610.632842597,11335987.242319584,5896558.43900139,1725575.3920126483,6333940.0379803125,8223441.058891221,98804.59835701592,8300914.033603837,838070.176658044,2662275.127950731,321392.0471229822,642695.5237580083,6758067.8859473895,0.027320742021565432,10599619.59217727,3480707.5565361534,0.3283804221714697,0.19069051280789148
2448,20624537.297892995,17762113.324351985,15998937.770896472,9104210.72324952,29906653.24774124,10953733.940445088,8263575.6328467475,21177229.011972744,22585190.082488257,14240200.550760234,29753765.71652028,19700222.728877082,70581473.66576314,39151934.46316594,24472318.808907017,36009385.5764534,28328511.267257504,0.025534252723524373,17375131.225765005,32779726.597213075,1.8865887210454622,0.19069051280789148
28678,34527900.97331403,27558041.062271457,32017937.527085043,34591308.69193422,15537015.543067321,31290863.120198525,20483024.4986975,15228500.998162657,21980459.029652737,19094186.213560876,2812238688.804124,5734962.800766159,2567455231.288723,7202121548.52762,2512265481.136617,3585504235.665544,40701570.8817596,0.027850477280437207,25912783.493820388,2343139488.1648393,90.42407538825866,0.19069051280789148
30571,145730.32692838745,30721.56791107049,2537138.4594740816,0,4654637.6541644065,556397.2622129889,222898.43187064296,920365.7277695322,543650.4889327572,383995.29300279904,11983782.83740445,753879.5684783913,11364386.113867575,2726290.959708138,2329086.297854546,7719993.273249346,15913472.292147744,0.025313524084558288,1067948.8799182074,6646860.829464124,6.223950372955302,0.19069051280789148
30597,103901062.95468849,145312832.70149517,62101863.175921686,175855065.97145385,209489304.2236874,86626074.3248389,125588565.01852804,7882215.385729855,204540949.95936567,99155896.88550802,52049396.11645157,96159245.79212186,3889178.8865308366,59816643.151102185,9151575.308169007,23637825.81918745,129853801.4789835,0.026936914221532982,124588659.30174546,59214195.429756805,0.4752775715030688,0.19069051280789148
30958,5343480.919485413,7549068.456303345,6109863.010250809,11444752.287141988,8986780.116365764,6498222.030027203,10561942.606970439,12298271.155295879,22452221.02949196,5692098.830730885,39669031.21150488,6484222.583580932,32682824.70950868,60319943.789691485,35553012.59745321,47275260.51519271,4870596.805522255,0.027558901735949035,10138289.067925867,29068373.88039813,2.8671873218096215,0.19069051280789148
32840,47395870.19457384,19048064.682501886,23378697.353345986,29048002.425924845,32173088.08406089,19254284.01019216,14381313.548158804,29417014.554835558,205222137.98667797,21769401.301096015,2809026055.1068563,33485185.67010188,2575595463.122009,7147503438.701025,2520685447.5282545,3585593464.4998293,47031052.781579316,0.027650495056724914,46590941.42669688,2342586188.588844,50.27986378585019,0.19069051280789148
33605,44232067.49407594,61434355.69953288,50816538.03373026,42047387.972942755,37739675.56579783,48996401.85599983,37910571.52445591,10930063.49541808,29867096.594470266,47716731.15406594,6115689.36646802,38749093.53015003,5226285.940187309,7953431.102203462,23180810.892864507,12114033.650061613,48596086.24235068,0.02688345565796343,40441573.137380414,23706520.234793946,0.5861918416047435,0.19069051280789148
3669,12125975.385189302,12540264.805412188,12678287.867835876,19291356.250134803,10190358.036317294,19966548.449844334,12173777.881007284,11514056.698792763,9786647.810794013,15228251.39048457,87547695.08242574,9986415.129578758,90149885.35734858,69549672.49302296,28720547.88300167,50348551.29860966,15012286.107386213,0.027520015288174382,13363030.353925318,45817913.092732266,3.4287068037133883,0.19069051280789148
4365,1952464581.6601696,2642807972.736511,2498495730.5853386,3145370861.0485697,4004611560.8721995,2357407471.7044086,4545513323.769038,1692999420.3581629,3906658351.108092,1484520813.1185565,1230867795.8721223,1587272530.3029528,1692269440.6729946,1565723972.620199,2709400738.697325,2651631810.25173,1597409168.2904937,0.024552510179467038,2971814363.760277,1814887033.7282968,0.6107000005989256,0.19069051280789148
5320,375558.6800954344,1479886.7516162463,4808130.008451469,4277745.969213715,5403443.456960881,1557544.0156088877,5965742.492707354,9193228.983430717,11608948.40990381,215464.2889289032,73636838.33478573,463569.9380906217,229796800.26520932,192681128.3442285,370572502.760412,215620079.98445418,930840.8001089769,0.026973602618642806,4963358.7519987235,135489653.08952728,27.297977006994742,0.19069051280789148
740,6440732.296344817,32240480.237437654,25096606.581691623,12233944.747956617,26868316.150735054,19442814.030876514,18860480.442288484,15026883.787417985,53268728.89904117,13806256.487025429,1370957.341781877,11303489.314196639,13369442.756923366,18324900.22375546,5860984.893953076,4128313.6213043137,23344654.14426895,0.026247460894399968,23275443.01930999,11438624.84790114,0.4914460634932414,0.19069051280789148
7617,6088848.817364067,201662348.77238423,27632202.058083437,205390040.4827343,363601408.0259155,129962295.6739651,440492161.78747743,171231639.89208707,336950028.13272333,246098503.99454904,27888517.86936832,269584963.821681,19375706.98564813,10304301.050807506,61360189.29468063,56376537.81492057,213133248.4734759,0.02765954597299788,209223441.5158594,113015246.16314138,0.5401653148630322,0.19069051280789148
9256,189724935.74831733,260389129.17795354,154349754.34075952,151435981.63612512,23145867.834466986,168910524.641493,27059005.18474623,207133033.4692782,101021923.54200959,144855522.18523788,69554716.4057305,105061590.08865282,8032884.097883623,59454174.8926015,27163763.307646796,20825980.26218488,123945916.67320561,0.023932111930570755,142574461.73057216,69861818.48914295,0.4900023302992595,0.19069051280789148
4093,9721434.532050863,21632354.338590983,16821006.08328217,9287770.2091898,16955658.65116447,14792717.247457605,14192366.189663729,21881861.71071164,5821377.864617292,5274585.561263571,18522820.79326161,50572135.44569828,50903874.79078562,35858110.47615254,61456369.02222365,29509321.020857595,4314405.493556963,0.02837856710299239,14567394.091858728,32051452.825474977,2.2002186954897827,0.19331998503662834
14959,20711389.22452953,27417871.665349104,17275049.429128475,17141061.866989844,17313948.98981052,11736133.422991613,22424090.68110414,37406008.12625326,25184555.106325716,16829480.70885995,63521957.136805214,13751328.087098164,37256511.359480426,55142080.08352314,52042708.39214708,45512965.386154726,21162492.003174108,0.028683358489038104,21845567.612498023,38152440.394655354,1.7464613907687179,0.19343249795120168
9641,50121707.652427725,57459383.73638042,34893595.60270175,41474812.68757943,59160727.93400586,41016581.212502904,42902791.86873572,31931060.430565774,47586480.47745421,32566244.861491404,116373254.48074464,48963290.394109875,59916500.39529381,86135796.73822655,63870629.62146252,67336569.08990112,45634825.63734576,0.028570258048914377,45171904.62248375,65099638.90232196,1.4411532886731417,0.19343249795120168
22620,45808648.62712395,21534742.333820768,22700326.719000787,43727805.760963194,18859748.94038853,16877997.799942642,24460221.44758798,22456456.488982424,22563085.087427117,13684907.763869312,31213511.116328426,22358523.77500216,45728994.90516818,27682049.22495427,53503959.10870424,32870963.658341434,34099770.681465864,0.028929312240048435,26554337.022804156,32642835.029229235,1.2292845044934257,0.194115685130725
68,115909690.00650433,158241256.63913345,144051322.06065565,179155983.4980399,267756293.83825734,173603601.2597985,168549309.49487156,51607757.583132,191318819.81531894,160766444.15841103,28598200.477809194,173207274.1632582,68622824.09993218,121090708.01036687,58369719.00492733,123157413.94407444,135194927.59735906,0.029396429648841038,161132670.4661902,108625938.93201728,0.6741397546365981,0.1962686994464909
13549,120942170.66028866,157337826.87629315,98576599.93783109,192763866.87620485,178438007.19526103,96405599.4828674,255811670.9751628,122718564.95465642,126967141.46363133,159080499.5806689,216238095.13193706,295393558.4136823,229132686.2937317,233973669.26257297,199521797.3238086,290529697.01630545,112763518.75711869,0.029822888367399075,149995716.49135518,217079190.2224782,1.4472359298006308,0.19715426694113083
21551,171130764.74490356,244257727.54133585,146134317.01401815,167744988.59813622,239689501.70447004,246181564.45024183,94438757.65603101,95163956.61834194,109806872.0517695,143806511.14163324,44574260.844318144,82067389.3520972,74146668.4613707,170037835.60937738,162434234.20726457,55056887.88847114,88503090.06994459,0.029711130124708024,168283161.1532498,102578359.69680962,0.609558074579993,0.19715426694113083
