ClusterID,NORM_INTENSITY1,NORM_INTENSITY2,NORM_INTENSITY3,NORM_INTENSITY4,NORM_INTENSITY5,NORM_INTENSITY6,NORM_INTENSITY7,NORM_INTENSITY8,NORM_INTENSITY9,NORM_INTENSITY10,NORM_INTENSITY11,NORM_INTENSITY12,NORM_INTENSITY13,NORM_INTENSITY14,NORM_INTENSITY15,NORM_INTENSITY16,NORM_INTENSITY17
23173,15589099403.218418,11318850782.988436,19890118640.463146,8543320600.031433,12493380923.985874,19592897395.08048,9652953790.581284,15896628876.655066,9435958593.697052,17635376270.89983,542984920.558253,7992079148.836142,3428822220.4395795,4894274079.835919,1478941638.4452055,4912023077.516647,22076015020.99612
23179,22837338.026952885,25309430.39373783,23954222.152642395,20458402.54135871,46568981.81839159,10472430.911948329,33831391.22117074,9911264.869553274,43203309.89058433,8085421.490919268,1446665.6263304783,8005135.754939146,9782822.848912586,10747298.034999918,8090496.335955778,37105926.41192354,13329275.336998984
23183,153748416.8356693,107130778.28749597,155313083.3474715,211676640.96979183,231107952.38501638,170933348.52050525,124329544.57715644,503255944.17318165,128918408.6652121,249039784.10925546,458223425.18078446,161849032.84929335,163717196.26973534,319785451.4588761,149047283.62837562,119962881.89354382,182594372.16179627
23220,73352993.35098262,64073320.80160794,116790477.6951772,75825229.88915423,76162763.57665455,131497949.15902947,79082613.42329293,87184983.7050564,50197692.82604576,67308992.17481361,28093941.413405206,64261440.676589705,43728576.338591576,93180964.39799629,130342539.90461348,62878108.940154806,86482144.5601855
23222,97216244.54808117,91477465.64752486,176596922.0839337,148485242.79465115,103277588.06310499,147178750.93399715,95625581.25197856,70579052.44900744,80306049.5724962,91332876.6376847,39751506.19560944,97589727.23312141,123726255.52286927,192020293.28926244,160169692.7795549,134277858.03886852,113223094.9948047
23224,1733906.0449586567,4852665.299507254,5208319.763076803,11745619.979566835,9911617.766560433,4968548.253207299,4243436.645431917,9406617.466136176,6366423.683471153,11235802.63628624,39374118.96230441,20652316.971575946,6679521.493948659,44616352.41629858,23036588.432999454,16314709.19417334,5540646.308312057
23225,509426466.6268037,495674515.7384882,403026959.24111927,1136928315.342115,812996121.8738812,476630701.6634506,930567277.5034947,971808902.0634286,1073156748.9614025,1667127182.8629045,931486294.0368102,1656942216.770154,957910839.754679,1645744462.8562338,2258423055.663872,2315651214.5304136,497758849.11026525
23274,145225958.08012396,50636190.32174634,84527232.76861864,248283907.35022876,430314181.8311619,138554591.15012234,411256220.96135974,143130339.9110775,337298291.42063427,200824765.3951018,235039896.67360353,179993224.31791282,114678959.98827025,276008165.739931,286704591.4192675,108066319.47285323,46483721.62088647
23324,19708125.545407295,18564564.458522186,10714197.47840007,11666929.644443622,4351578.910035614,3333370.8904930353,14760132.504079653,15883369.989096817,4543025.955397196,7797184.659744067,3651172.650883557,6438015.542560233,9205085.735903189,4342196.271639723,5655517.8797978535,10003016.221234957,12266958.804733414
23337,209224593.75632975,254536675.95635325,35710783.73803723,268061397.56138074,428018548.2300509,27023262.923647456,414825651.5125624,20326426.43463081,508402611.25005174,259219055.73202398,57806143.325488694,312787359.0918287,22635470.856346797,48392595.74337813,35406430.69260976,34912824.2041785,187651243.45978877
23340,13812742.746801836,28947251.942237876,17194610.05326232,14115856.81020296,9312313.167781094,16553403.253176091,14245331.772223543,25534895.854794055,6640984.421815327,10237712.17316901,42177964.13120094,5123955.670642836,34316935.23620166,85969220.28570195,22816135.554049358,60833878.981305875,4729641.948183218
23341,3469924.8478125595,3221503.2303547547,2963172.867553971,3769619.996779506,11628722.896915015,4034844.502012349,6042763.530997627,2062535.4914342635,9476999.816109888,6476310.008959041,354388.12088621705,6830524.84254726,2269968.500819752,2875326.2568521984,5531757.3682501875,3957314.0057295975,5474069.822282668
2336,5763941.96622198,21584163.264879905,12620656.071060672,11823733.029862959,22540935.477846976,9631186.739579197,16913148.174614802,4635879.942837867,9173529.520404624,10193444.320151797,54062441.50032461,9347571.58944159,128881744.66691403,114534094.30481888,57645442.78914844,108531197.4938623,44221177.03160845
23375,3526420.2380757313,1190104.3263239546,355337.1197360156,86657.04884848758,145988.36146123143,2810221.394013989,2397102.1328506316,107990.1108624081,1272243.8668599967,12386047.000427125,205329.04789342012,1786766.6860328352,1073293.8295983064,18901956.330090586,5591789.731751936,293157.5297318948,313357.982228533
23384,34527900.97331403,27558041.062271457,32017937.527085043,34591308.69193422,15537015.543067321,31290863.120198525,20483024.4986975,15228500.998162657,21980459.029652737,19094186.213560876,2812238688.804124,5734962.800766159,2567455231.288723,7202121548.52762,2512265481.136617,3585504235.665544,40701570.8817596
2342,5106222.2482506875,5094041.015184245,8056354.56490493,6425538.559862364,11981259.14404692,14768085.661497012,7821655.4303061515,3561804.021338083,10524921.030716913,7218034.462667288,722357.4502399797,7209800.462892822,567434.0347186229,213064.0003379027,17137232.83755913,537752.752903913,10677802.126749076
23423,39292471.02903673,9208077.635888401,29347062.27421235,11857303.223533913,32858877.518817924,16868602.94234857,20962115.924592,30527954.220891643,23451527.934421703,11436655.939645136,43283049.24429405,7520055.140081394,5493771.196574403,40381892.861496784,79077880.83205228,4303648.881413265,20974341.69883247
23426,12096920591.85266,4459593303.405342,20819783888.52935,1938703324.1633213,9719508629.254393,4577043923.536987,4899695717.173654,11502985097.26805,3751649138.3668346,9774447173.700867,569900680.7427374,980170489.1398145,2977935599.5474396,4096907901.6712656,1696302631.175098,4627343120.913642,20545240915.7855
2346,5126936.267467821,5235703.730147163,12322220.08427002,18573299.35572855,17455988.967338234,4421760.488820105,12448255.365081215,10165343.724823471,13530997.163843427,13376921.513087058,313445698.22047514,7221594.043305196,81233965.30306424,208242438.9333869,140691480.48348185,95000462.23222962,10379754.152559407
23528,25052867.69919591,45252762.73201784,11104216.04613144,28937035.740889035,32799123.928231694,14160433.46088304,67803344.15899836,32829353.000156496,21016869.328297764,23167741.912675783,8674785.75210249,17448895.931284975,80185091.57437491,12304390.305436663,20564951.89751362,15416716.537010064,23383280.163996972
23531,447279439.5020044,408740687.07978076,523608477.76980674,186385812.86512244,151787457.34805197,699021121.2099398,271794533.65366125,319826794.5201199,244367685.11380154,304937170.39448833,110162363.8617612,117327338.09727591,2313389566.1620846,684644143.2049179,1238200940.1689947,994038304.5788243,333822608.4500238
23535,14292237.792617304,13491861.905219022,7915404.087251949,7932823.448958976,6528565.912720828,13974461.4475591,8916547.901451014,7651154.668516522,6386884.562019153,16213944.541372918,14138848.446384745,30737591.321482863,30961016.4467942,21557172.32772486,11401825.393067636,24873991.602575205,5012067.181465268
2354,40439451.18937336,35951335.20915172,36381044.3164383,63544423.939972356,45198307.54728042,36490431.7139004,27936091.445410207,20567054.8762005,75736336.02608007,42315396.231182404,30806951.833167356,78997302.88257174,59460288.552179515,50098247.57577075,109700908.97699855,70252282.33545789,28371900.02504897
23638,490763990.2268191,450093821.92490524,413260464.96385765,438510630.5262982,396284662.43480086,895434748.616315,411857048.73170924,316902721.2807672,570943863.2932897,1212350844.1553235,603703126.4712427,817841192.243852,450263679.9477298,372299938.7824542,420569275.05399615,528004191.1718162,682984877.8967003
23691,394727662.6155021,72957537.96271336,47787837.361147225,156332697.93903816,73835970.76257145,52692536.93040298,62933384.252156705,33782764.851873584,73592766.51797713,110974149.33057627,64887549.79175793,71427241.00575472,62492955.31254302,166595425.51883167,111367865.29866368,85023345.05321579,63023173.40918523
23703,570610114.6997497,355404817.36906654,362254574.32648325,384369064.68111515,255742300.34367585,50962620.62991359,137495582.20525336,174738566.99304712,207711022.6567674,202573698.7002574,12378784.129996367,310583705.84956837,30245114.60075581,62317589.99557236,77695527.642336,55093209.64369412,884385529.8135735
23719,17428391.580622915,8133478.673983477,6247479.421994568,14059636.994748538,12696178.25639234,3831644.219776776,21145966.33155268,6693245.720329452,9221535.5733155,7269342.485615743,350904.8700014792,12729116.63330497,9475446.542481184,52808350.68977496,3842831.417338884,17380611.118922926,6930282.015205855
23747,23089816.49692001,41029453.185535565,78251265.64872096,152855062.0069338,75977787.77021018,23849983.63996018,61755870.751527086,14226548.919984506,75510846.35882711,16195451.805788543,26878776.574054085,18042276.88487185,28777188.945076235,1459558600.3909235,33050265.19999033,40333565.888147414,12106876.567119557
23756,44972264.23368947,50321037.35611163,41430335.47098115,17987282.838217877,8083680.996956851,57700642.509425506,12508571.082805239,7912336.24564528,10526847.737193871,46086354.17348977,315389.3582855582,33286118.08208961,1453616.320713048,928412.0075693175,4022260.275686314,6152978.793283997,22534215.78053884
23797,42286570.40195063,108326977.82471623,41240268.33567871,39116521.20152084,72966190.28696062,64084519.57080044,112225443.51462,92751883.64880769,54181895.5406708,44484348.58700154,120109899.09809183,55268840.46503238,76112075.781968,99964215.37298758,196565116.03467122,145714505.28243685,59595123.31046151
23801,34686000.936525226,34725546.136194594,26494681.686956502,16057119.443468522,18290033.910695188,31266355.774718966,37943062.882019766,24318489.67833937,23639377.68173282,56828724.95426151,30366961.49710878,29999701.515127286,140975093.41774353,229020017.53828076,127909069.70416515,143418386.47361878,21251441.521905564
23802,13153317.152554153,12017409.971218903,14385508.17948597,12949277.349588197,15327240.519514278,15912431.212766353,8503286.281946305,6863025.877767453,5529525.9224276375,18889355.14726867,133367584.29645796,7631314.340941237,13148407.901537912,32193773.55842829,5472138.3829161925,5372782.798476785,3890884.939289484
23807,19042566.326346844,8028384.135108396,17611608.12424175,32743730.977961916,14002679.098251559,18538337.578498162,10582623.215122717,14138275.314725786,12285276.429949574,16015119.400114411,1197146.34981966,24437284.527644727,5949835.484938657,2028356.3833995792,8502503.468678817,5539338.850352257,13592697.276377555
23812,20918069.87124493,15783768.876879944,13160249.325723294,19681780.223710217,27510308.799130153,13817784.06004864,13843344.376503162,8981270.910205076,15174904.3502401,13536214.854541749,87941483.56003971,4944939.981389634,58216223.72461581,23772693.443444062,21265754.221749168,57765446.991725825,20993190.628514245
23818,169934346.86036834,167958101.32037604,207155138.47189996,334279770.75015134,157559627.574761,233226144.84316602,171342313.3495989,94167244.20426816,82553440.12736158,133407872.33278744,30247292.15888624,37830917.90113966,83632821.63537948,28959566.492932037,19205848.14672609,62323744.1548598,88778346.78274985
23857,22482075.749160632,15179785.561953144,44081807.7794375,16900194.450946018,15689637.36586842,24922682.57064891,33748150.765237145,30257737.998026967,18433974.830833774,16349976.104409454,346434042.84990174,16840435.827857286,104016814.18653633,146502420.660595,122940040.59546,845207299.2882887,15049929.24569891
23941,42922508.68541896,42454043.52073533,25319712.314464245,38592602.45555792,57497042.53434865,18168956.633469593,21136520.474504117,18872761.072193664,40511623.824854806,18502137.285236664,1350359.4911708501,10222246.443154277,2648286.016674169,859671.0401511193,8777820.916344663,1596672.9237512157,18357473.110352304
23958,245440542.31559196,108030527.3706543,304651720.30785996,40687032.26944263,103371977.58718753,359139213.1077061,165714303.22076526,322305606.7404134,90876395.14212476,126711889.20750639,164692484.0416414,72089149.31413738,53419271.21165979,209994455.97325498,123534663.73773034,103698482.74649027,216298454.95030293
23968,589721423.8500371,310335708.8665652,185610534.98218563,516268384.332575,488763757.46072453,187246769.07622766,348589077.69957745,282518960.9891604,452543087.549288,176994984.22603738,122722476.4985783,171657838.6233792,203313568.5384653,186205821.67902613,323376074.23733807,272043654.68557507,286662621.0203004
24006,20085289.193748597,2578502.2166874805,2557356.2298378022,7925418.333068313,21394140.80031465,25697785.475688934,4499725.694797527,6563128.147667434,7187864.683519123,2269636.9610133716,652191.1912546756,1533761.616854665,474913.9596039239,3597927.9638418555,887579.9273925347,689649.3680358434,3872099.938957016
24035,23283872.604155973,27929621.301891644,30887917.68096792,16625575.821167942,37237158.85902548,19705308.300669294,12454908.503904676,134003027.33945248,30129862.260237675,20502844.116395418,55813059.81707647,11058012.43902522,45183004.22548438,6837087.491925794,4202725.838762435,33257685.594993766,29670159.09720169
24056,169027292.3610345,79295574.80067334,111427274.69584289,163346073.86925727,255123049.9546999,245894135.44759744,181562969.96340305,89264096.42250118,616320228.8422009,57813895.937015176,1028458859.7148441,123130569.15929827,741847087.4301093,1967963863.2460086,108631871.5192787,819637640.985004,113033397.8483369
24073,231813281.72954944,36085183.33832252,295811806.7833755,340651070.92629457,476520517.88617575,56548303.78038445,737941606.1261387,166327035.58112982,561228818.6411206,427066424.6791552,5771693.5226442665,409126418.85400355,31799457.15387646,4004044.9920695387,24799343.43540789,46695196.44944171,15202850.672994468
24114,393762094.5316228,541981568.6807305,1106829812.5056396,746139063.478726,1198462416.8239574,767899069.1151928,642659345.2174568,665114154.5902132,1127676236.4460175,713645427.9762458,227869442.54870203,570497446.0428406,165972779.79592413,110487799.63519105,49511413.15351201,175835517.20058492,703734873.2214779
24116,0.0,151825.31583463945,37223.87091319903,281028.693825806,29942.13670837892,35718.355265144746,281756.669278182,27068.719634937457,28155.337919879013,296206.5844879716,75986940.77802868,2029876.560899997,1231138845.1805782,318049565.0653712,2669406925.917725,956534165.3969824,0.0
24135,71776528.77623239,75322597.07356408,132582471.42291296,228796885.50205284,135166666.864615,70562749.85818428,70671891.2918036,76670585.99878967,140009154.39829066,48786128.20334658,486656851.85314554,90405582.42146716,2592919887.618956,1659736607.4636667,1193959260.7093112,730231144.1496848,84079547.36267355
24170,30454376.637816533,56356642.2057759,19676436.7655516,45270421.427979,121917408.05216368,266056278.37665877,48829871.643577464,66112931.305673376,38524462.875903614,78405149.78872284,35290872.5404421,34198535.987543225,11337785.587583287,118229024.38464648,33758087.72912106,24783308.347823277,44756231.21920934
24172,397370086.76031053,473675178.6634269,2129468849.2317712,262277139.07486513,585355262.594345,2108164919.469812,843806446.39078,879751122.0695394,272125508.0709403,1117825154.5198793,717509241.1786029,1140143498.6014445,383613915.22045803,1192947588.3716455,3775349187.9870963,2016096631.7406762,1793218811.0936508
24183,14917104.186443346,47743930.66171229,22442113.95479717,74529538.50209081,141532488.7403487,65272905.921051845,119451956.44913886,5753476.382557962,123628317.4176565,30510313.544761457,6773250.261453577,68301844.431621,19924388.784138877,3033636.333690238,4413770.75861531,19992135.49318805,16280295.492570285
24198,65189758.65479052,39255529.14276552,103915939.56199938,43091106.32536347,25817600.61710757,66944328.972487226,15255637.151958453,105813064.77253683,36540053.006838635,44566150.778412186,17527898.067949515,8550660.632319253,4745506.282233354,65429375.8145555,65761295.24513559,2527748.6921226927,87968515.39221677
24274,44940793.547616065,51282681.61223993,52708300.657919765,43435851.264459364,29161444.465528816,64024206.05139932,40984799.71210913,43152163.34769921,33314455.751727812,56739774.12798912,20423133.856623903,41242776.043099225,12088035.468950788,8001307.776221261,16553450.32626509,2901446.4040857805,28571617.72854625
24279,25938509.879967753,12990329.605348404,27461671.500711042,40116318.3981125,54933211.32824028,54855967.29012417,55565203.444696255,9253832.74907885,52711236.766783886,54373421.367994815,4590925.133124589,33372424.17055988,150950821.45326248,32767770.111123603,194197898.7616386,427906311.59437454,29926860.889386766
24307,94333474.22903168,64460719.763488375,134735082.45323724,270225084.3620896,101918689.52942416,121862452.12326644,109326502.92582838,127570427.93943407,1269431656.1600618,113508363.77052669,120683334.74175979,122851751.47243306,243348894.54058242,161709301.418585,128346139.30353169,141595750.76309177,112137434.1314877
24337,119721064.3926691,223219924.04582986,53467865.85229498,91653568.697966,84213689.6771977,80308550.8804729,811116644.6821771,115637889.25000508,60025223.070667304,573169937.0768723,21257317.58461325,101855812.27827387,51413095.57132744,48904661.186810985,48396552.922367185,56541705.52343763,37627589.45957875
24390,18601220.45511534,21530304.93315245,15877050.33814098,20893624.114409886,25158930.956660766,16948643.74354683,13786614.637540638,14684027.6862645,11670246.751863403,17806668.874208454,119787367.17349854,17670904.25138078,18798933.38453926,131185154.41421708,56901254.64818487,12495184.373325892,16146342.294053387
24430,28872055.970123727,34199146.287246056,47600069.08326197,137759497.65145046,18057722.875079934,41527297.35849503,21122905.226119798,8556979.40125361,47518805.39790517,38332024.7120225,35329849.8061323,17760034.53621909,28461747.78932619,0.0,13295087.243210535,62937228.742721714,24846435.46192953
24438,25189921.542592347,28592903.156640947,30613866.562154345,34861838.74916825,31640514.833305273,69590148.64299709,33078236.92850095,18208785.86606114,22151821.182308383,31055223.55212646,36783605.33153327,34535316.39437345,28542478.687333338,58775715.068809785,45478604.677810356,15859079.323324721,24130879.03812845
24452,7455819.007180435,6260308.522393066,2346892.5943393563,1220816.5541377044,465297.6606155617,6757574.085832369,3013652.4553329283,3033517.900377889,2747446.907308215,5531759.631597581,78528728.49012326,2009382.5313435947,40839465.38916949,46609719.40862297,36045333.22916868,50129250.702739865,1504013.2276661356
2449,101899925.86379693,87554840.79866473,101897988.18491729,148190015.8711799,95334748.19120665,96144947.09800869,90675170.17477189,91777796.61153871,99372667.82633972,109020604.0159371,347733871.5406971,114512654.8205933,260658055.05408663,462399644.5251939,471896850.0200307,524130409.901589,117536002.70842347
24572,33254358.47489184,479968576.2510647,71301518.96283177,111013108.36372554,61276697.15347716,33046949.143084075,74261198.3908594,36937338.55459833,76421904.03813261,78312252.06108339,77041483.42259233,50482436.418014415,84885300.8236911,60725552.978917226,135658861.7070406,84390765.72424403,31183555.876258455
24581,45206442.84405966,27774433.394933484,33903400.39837842,69012225.15203145,28050652.169417996,17010493.67064799,20548694.59241902,116061223.65464553,23129018.188635692,128643696.68509182,335954274.4652679,30858755.35906143,193961040.80657107,196921425.50626555,129730272.61262408,116863890.29044214,43422673.22534144
24589,105043082.41198826,230410212.6651069,122773537.52918272,233390194.96470726,74478100.34985015,83334780.86518367,138088552.47966966,81830123.22637688,382634969.193125,328989195.0444943,102193250.45117031,197960663.22142366,233461887.37073943,259901192.4156243,568687789.7352681,458813433.26161444,107224715.43495454
24598,35661968.179885566,17268389.16278036,19783585.734088115,75110799.06359735,37931594.9368453,16566404.54321624,52252406.53047936,67919009.88908418,49903536.19177717,25035103.586334012,90350415.25985289,68783233.71476553,40838233.96084085,51647256.8875912,60980504.43079951,57962527.63093996,44055850.86734858
24602,4206301.182808867,5234550.491225746,1173852.7554738598,2230731.123848816,10441220.073643424,1347411.2088905412,3667614.437706757,3635570.813220284,3856241.4752372433,1532795.9498479431,7070563.427104676,3151732.622971342,1451475.4045276758,0.0,703870.3435035067,17474440.380669814,5516439.988517902
24618,260819823.58451518,340171326.1806955,300470720.4842583,421002129.5307783,416333176.78390044,637696637.5692251,485452832.857165,7006179.48851031,494946081.1679019,799191102.9373876,30539391.813190673,53944289.37759306,34258669.09280567,61653388.0697656,29643553.49411828,63897193.71194677,558600101.5696527
24625,1942250.3647761045,1626054.0858110825,14763472.975039387,12382913.869108882,3220541.798964584,27755773.199047197,0.0,14922180.370772388,1539827.0832545338,12283131.944862375,224805.79732144013,4220251.601621279,11936021.771537235,9915773.987410797,4412006.812280258,3614988.411926109,3008749.3996512317
24628,101274746.99418356,286087166.1384776,102446339.0189588,80829961.90882194,251990568.19341317,76007420.33078474,149301482.7828468,364048766.98715305,113823578.23046926,303905161.01439327,100493622.98008032,142068330.1439184,100795022.63097566,170593241.32709095,172383869.48073548,199913583.28126416,115438637.49736522
24634,7381728.324803993,89226.81783115251,1180698.5985767725,10448465.060948057,5981370.377230719,2458593.2313776813,7250105.762513731,2969671.429497243,539944.7364187982,9576052.860829609,136741.91497300842,5790863.2770714285,49144.584014361724,73186.93524507794,25790785.104872707,492254.0322649587,19495116.78070456
24637,3550784.9528315263,13059463.38914671,1609935.8952226732,25998829.34520608,1123545.1540264662,5172002.675363122,1761250.6528356168,3223577.0278153755,439313.2863677973,9973344.060293898,4317056.443379727,15648691.280498052,5223882.729265026,41889.30397745565,2527438.8816525186,3782357.1127352165,7612199.569201235
24643,657778.9944688893,7826634.34095707,14340450.02216988,14829047.371063942,9135530.22311142,14864987.10859567,10079909.955076078,9647643.784124356,2377926.9308514846,4756304.519071421,543286.1088866545,4338495.151840996,2346163.989458515,1864917.7755830402,7064296.25055744,4856684.480860154,2360939.478061332
24650,91172072.14480276,59072403.8162572,75433750.15005177,222942022.15936273,111117282.06027551,60119913.31839971,338882458.85923576,39038689.01512961,305906633.9459558,94026597.31424211,35864387.7255916,55993123.324197285,361195190.49996316,154302323.4697382,173318612.89494878,211887389.9251893,57532071.89157405
24670,161556234.55028987,128641537.03405178,170758854.671152,247826905.10745662,416580818.5202296,172871064.97720844,291412525.6444941,31919403.989235133,284054760.60109425,113324097.19950454,39638886.71410114,121187724.29935382,48302156.41286825,26386507.25193968,27438557.120889198,36062627.0786683,214489011.3628559
24671,6268970.139068718,8188321.605266697,21686314.111838132,66112212.95564311,8915264.858929113,5763323.479973353,6060071.313844145,17414228.751851495,28745251.275585942,10207645.907018237,14492645.430660836,258941603.47208402,3920012.944944698,13955120.557627955,48401369.791650884,5923428.422165447,10499496.297931736
24679,30589368.852520715,58133531.39570554,63146629.65402499,63619079.35512149,152019736.1889748,34333368.57063357,104532645.28101744,38729195.87854882,75905531.63046275,70490163.1312852,26536205.212724604,82228210.93093273,120454400.64388464,75853889.04931553,145276162.43742362,163063858.78645882,72518194.57906798
24680,90265667.83392955,101870044.82860841,104270070.49027377,167339262.30508462,253243325.21313578,78263279.25661379,203987654.40106267,45627547.52817541,138583297.1896628,85165362.46616082,34208886.80964352,137303280.3496989,124986042.458655,55838938.63970666,184297063.16638607,77573135.8414078,166905083.39182785
24683,723296521.1819113,526355205.7845697,96327065.92502578,297574988.102297,158043519.0524379,159896466.74471197,367620946.793316,111801093.85081594,967514387.3246452,123587302.8212053,73883372.38320135,122401925.20626274,349773998.2461544,152413368.48511118,157887001.9047293,126141279.65241699,126143297.235589
24687,26737990.35783706,26068651.75878816,30069599.364437334,61326690.278715365,59255735.3007754,26027736.175818786,33744412.48788074,57576910.190586776,102414215.2504954,49688089.48229115,32875451.013419718,43641702.691247664,28554544.966110237,147218744.75668794,30288650.89188434,182844166.15580037,24081203.13231056
24691,73502903.44911253,111741395.94587179,81572262.48645708,69677073.39038551,65233415.269868396,67892944.52366936,79127460.54760419,58674839.482060224,105425662.29170203,46012247.52781007,4838843.905816089,14741866.051502189,13616460.00042492,14953497.428762969,9775781.171072852,20845763.198051248,66893666.55380682
24696,73360719.97755228,99763170.90943485,59144997.77529613,118588566.7320848,175192272.0148309,48338403.841692105,94295638.89791569,176767794.46610445,199831907.04631755,109068749.58137414,49803158.796529055,127726127.98206756,129645740.5354634,64381300.05854193,150222403.39370495,127577697.79413846,131798442.10609242
24701,336464827.21631694,562865677.5149205,394457423.1732058,210333544.34416378,163773767.70276603,268598917.65841424,570225819.5288315,251181134.06132948,1048845084.6545606,351291654.3147851,299548402.4200991,341372345.01704997,301740188.71792346,240655368.6228907,327815698.3317829,233660914.43514106,116963720.9935751
24704,103901062.95468849,145312832.70149517,62101863.175921686,175855065.97145385,209489304.2236874,86626074.3248389,125588565.01852804,7882215.385729855,204540949.95936567,99155896.88550802,52049396.11645157,96159245.79212186,3889178.8865308366,59816643.151102185,9151575.308169007,23637825.81918745,129853801.4789835
24710,31444319.241270434,9379691.12940755,5792894.49678986,4766199.457732197,409407296.1469187,6411262.960871108,301881763.5031333,17871089.887496464,360927033.46080625,257841071.4754605,16609955.591416923,290487621.58827823,1969084.1481176482,8118728.608107749,28322686.39257514,2641597.2404498854,376678432.9756316
24718,495688718.8029029,1080874576.4470773,533871282.05901295,516823816.6513799,604319070.42931,421010642.11459357,674945348.090792,335124726.9696128,1147228686.0839226,403958718.94755656,1823226637.9188418,724604798.8261828,969544916.7373952,670756501.6994904,353053082.69249165,558189061.8878547,616156879.2076943
2472,31091608.961674124,18604700.46081765,8120173.65542825,5734231.80403514,20742618.233081993,9871212.090441437,12044054.633347427,6149968.236533824,9874370.362362195,14639294.823141625,21662190.747654315,15440263.25830806,21383130.994110208,17842473.953285318,13606895.380958503,10659098.686274135,30198281.64882779
24731,51778805.31054032,53840284.45373875,46977819.98674804,63278917.307809584,114273303.26441976,70817359.40070873,44419498.88624239,32418312.983337525,37929781.1921032,92991516.95262861,38073632.769796304,165990154.22546744,50884527.58630522,47551717.969827354,61164855.03873189,93048823.94867727,63739672.760781944
24739,16304871.744571138,12553384.928897262,7972754.722426409,7636926.615184631,17557859.73530201,46764484.66082523,9070954.166805303,6057609.1112929825,13379498.35199409,15883880.427929781,2850880.7123458968,25396332.87839313,7458959.189387491,13965917.205960378,4211682.14739081,6685975.515106893,10094103.839620063
24741,13966614.673028897,11767856.034298021,22994857.895962063,21035626.052227877,37942979.64033359,18566643.543624114,10430867.63275021,116525570.56257266,23149332.823612384,19374402.865184262,20758023.014922112,26940573.739986893,807872146.6126364,2261630943.1942506,936387730.2649179,977916037.9578961,17695302.318878863
24786,15461262.465503398,5647128.258578145,13030592.094583217,5605834.687210512,20882958.211553164,17172756.103558686,12525430.287926152,10014548.316102894,16582526.56185333,19122731.055795863,61899023.638053365,22147769.23959372,36482063.24062598,10002174.71025817,6247526.850847665,26258374.057508003,22091745.78384111
24788,121281889.72714722,232525065.41038603,168439146.33777818,342428218.9853548,127300573.25284109,214045430.03121898,215166877.552851,141120962.50029185,291052754.99169177,156021518.6344773,170982665.75146323,218031487.9012943,215724946.40796763,163918392.35960227,174130462.33402118,497838061.6898019,151980114.3018632
24789,5267503.623827578,124188585.21495967,139084204.80048907,239394365.3187283,3691588.9284626283,11939564.089582762,79055516.04341795,4359434.727949611,16628145.929108826,101822346.61528374,122287.4088233569,26654841.119455658,3015515.038197907,2143852.2344979867,20717186.091133833,685624.4845257269,1047438.0758994627
24795,61428809.37602506,70903522.87610419,53723301.37208964,98414270.13478644,62641996.74177529,41240579.77568188,51193181.80318973,84548167.26541743,49634434.75680496,61672366.71974214,50901250.644949265,60778082.74371255,82427215.60151446,49304643.444899715,274156099.347855,91976982.84534553,82819032.00819094
24796,156706256.03427288,246166908.29806873,256588397.70314777,279385389.40462965,318384833.46667385,142455040.35648337,169494150.95603907,87799846.17514381,147665095.5149435,258966642.36299443,80923603.65998925,272281890.7316391,127222821.46912453,117793737.1804525,145812729.7607311,150248784.25273103,204191271.24099904
24806,166043719.71210438,118432193.44213307,67157024.01592375,48855055.661989205,196118965.71294484,43390992.80163358,160912736.05932072,55730603.502145424,170203823.0945138,69267201.37583898,58266178.710963815,126657361.23620038,247387191.08077002,271734577.8203461,272745944.57235366,206555068.71643662,119666531.66801354
24815,39210981.900083795,11808616.569671817,24273552.327003516,36124922.159558326,58219999.51959683,12040163.875067204,51477270.337183535,54561437.73256093,28191312.221517485,34967461.05560954,14719151.9896707,35924364.97794286,45372942.79274584,7860812.235190483,23593815.35103206,36708728.49431283,45545602.034057915
24819,8704821.502135038,4517722.9372393545,14213222.920039505,9963513.471365016,41402969.206778556,8580064.653376266,24054763.076176897,6783238.2400233615,14344304.288923133,10668416.165940939,1616793.99050143,9919328.190422053,98789574.51814519,58241120.06132897,55560991.59625222,98881284.33624381,20450415.75264264
24821,43091636.887902826,152659811.08186215,73399467.27608217,39100665.146076955,54021751.178777725,28916616.577967644,74788090.97579962,32854395.308264613,64929339.43027284,97775624.26516402,26535533.42415531,23032096.445180498,92213921.80093755,244194564.52232188,86536943.45977548,171136389.50746474,75327205.72145168
24827,36379606.94145752,17446048.584442623,20393416.998564065,27247738.58734273,44452803.15016421,23343776.64387115,37383499.4774157,7728861.34883934,31948509.266001,40502320.914365895,4061926.193691426,18644792.761136644,8621309.327417694,7094590.317074206,23760805.409152597,52007500.71702036,21865913.839907214
24829,181359742.45021412,75473705.2054923,108639524.97792642,180564880.91389334,219816372.9611078,87961261.31837174,105101928.86109361,63099769.184997454,136148389.07917082,163979729.56867233,232965722.11792606,838449377.1336123,182485130.83809015,260770696.87699008,239300087.17798123,268905216.61982787,247261211.99769193
