ClusterID,INTENSITY_1,INTENSITY_2,INTENSITY_3,INTENSITY_4,INTENSITY_5,INTENSITY_6,INTENSITY_7,INTENSITY_8,INTENSITY_9,INTENSITY_10,INTENSITY_11,INTENSITY_12,INTENSITY_13,INTENSITY_14,INTENSITY_15,INTENSITY_16,INTENSITY_17
20253,15701428.140621973,9843340.957641268,13939319.15210143,19371632.187998205,31156593.94141682,13514252.022120828,54759505.684440635,20937424.58977693,82828739.00409491,9025323.041101294,163501504.4571031,4168898.551366891,252647275.87799707,106895682.57976918,153107738.51839104,91618126.18017614,7945327.231787633
20254,21166635.26400909,18816060.2877241,15817947.0,22953665.46318261,107293480.63164425,25361953.0,32815596.119054545,7224150.8927356135,62488225.71550214,19450471.752212532,16976267.214958828,11945507.855969574,34793674.257385015,4207144.018478303,26228670.35727696,30981849.536705032,16779690.825561356
203,833372.6530392312,1979459.0151104408,736110.654170067,3546491.720857859,12050749.104816645,822549.8540238086,15951364.0,1223457.9214291552,25077173.394009735,567600.2353642135,4485954.097544071,626890.7082825394,67065529.84665065,3229887.239163088,48086993.30190667,528030793.8498257,1259652.8365567522
20320,144422670.43275115,145281851.05102012,98518112.1941751,114741638.38050547,524840579.9482325,63620500.35940474,557792578.9457,68779037.44269608,1693835906.0983899,92657478.6875376,1341676702.7604022,199264311.48201314,1136252357.3162076,1536775142.743408,987206984.076619,1746626931.6001272,101553283.67056373
20323,20510984.285604,9474309.023055268,8666912.580107879,5935521.760926542,52027105.604067676,1798200.0,43794900.23271604,7810738.864339571,19433957.88063113,13046292.726587012,8160642.4999536155,10748146.488363449,19536197.856740624,74341021.12616433,90560266.76331744,11725090.517688988,16278446.357609915
20328,287225.5300878379,651212.3045209454,570639.3818001508,420206.5652004439,3801094.0157107865,352503.8840735251,4318955.0,1078556.0689535341,10534410.269150374,311042.61623078,28856822.863797054,197018.94766516646,413167.60086520354,39712838.08350844,49147247.65378836,1966676.3320328747,961489.0643942604
20366,11442897.03107904,6786415.715309289,24466634.697385773,23691893.760070868,100237414.19977823,10430656.55442833,55876088.57059889,12962970.535232106,136562686.3597817,14048411.621664284,71265606.57426995,8595269.946415817,124730820.79005185,39612217.12709039,179739450.90422404,132859455.26653194,41584395.589086585
2037,4264192.696131317,3906431.5372065655,4040993.712976491,5042926.166972674,56689518.09843124,1841786.6494311946,12888095.291319624,2264061.522585151,15879923.050005428,2509116.993246666,11954979.171929922,3404740.0,197522.74790575792,9886904.54800543,5446123.682794919,15258292.858861178,5729107.577858472
20373,17351847.944489185,15779377.979088258,15810669.983323667,7833762.792025167,116146542.4246286,19146376.438142214,126216661.61393654,4967207.130707998,123716716.4317236,14977190.199702153,26903725.20139918,7385815.824923935,88493463.47278962,22113344.27800801,153441894.12578368,138875536.0197751,19619208.24544437
20386,25186939.95357591,30301770.679012958,16740314.850650888,35291025.789337344,89980473.1205103,31051860.786514837,72505180.2784252,7916950.634121188,128238199.04832451,26048816.67201192,54025374.90735544,13794164.302732412,89994999.27649143,74717013.88703495,129273923.10021767,130855652.01881416,36355447.48968603
20394,6591788175.355296,3753967602.230059,6704869820.834074,2940769843.678708,24939081171.77466,7750850735.914062,13768083100.464996,4487912229.088286,23251960572.935463,5579330061.459869,666976250.1414595,2347585687.031789,6399382743.559952,5269639945.976669,2443583901.5376434,10458551792.723587,9639711593.882046
20397,9656676.814286057,8394030.767839445,8074860.894297171,7042162.650813569,92960234.28102107,4142840.5,48253976.53844682,2798133.312347971,106461007.45579758,2557996.7498792573,1777013.6483098369,2351420.922023561,18258172.543751564,11571560.99407714,13367536.681687182,79004973.5255498,5820360.68927794
20401,65011901.57705499,35530592.160237856,52355344.0852126,72863036.69475757,461333887.043103,67620364.84226541,177332196.8298966,142078457.24655533,317678985.72715294,78789084.65780912,562859354.4362841,47541380.14665063,305553607.99611443,344311365.00765216,246263634.32779083,255421848.32777962,79731649.24156941
20427,31017019.116453726,21250317.28645372,39369546.42724821,26100454.365157463,152034853.86875397,52019921.069273144,112796146.86193158,24613932.777747374,123696470.56560776,21294645.358215716,34509230.341686055,18876094.1365769,81612833.45444243,100327469.23988627,215358688.8873316,133878434.32356025,37763288.835766815
20429,41107499.20115266,30339073.19381191,59530030.701977886,51111382.17617802,206161019.7913624,58223166.63966784,136391510.59566256,19925771.3733589,197889072.94221982,28895117.200594857,48828815.56372457,28665913.160679255,230916511.15607637,206747270.67781544,264640654.24637878,285900923.255736,49439990.88959575
20431,38209423.2490407,27918992.894417606,60281299.96804855,25453006.841659456,324463673.9168215,27759704.218048647,69060804.16463777,78437608.93967263,82602096.7095053,23375850.201066855,137729593.99842876,17461923.83917189,55082851.411369875,95907093.86129142,148385920.95947757,258934622.1118096,61095078.66712688
20432,215408938.77617586,164393550.98928848,135858581.07960403,391351871.3286057,1622889464.3582277,188552685.7132923,1327275348.5821939,274359619.87589896,2644458235.7639856,527431491.3808929,1144192429.5357738,486708622.360778,1787797005.4129071,1771964671.5469337,3731483432.627795,4930424344.279259,217351353.68235952
20455,8333501.863604309,6157053.826661006,3611707.935277979,4015974.171281213,8686550.12786862,1318664.6006802272,21052491.838128403,4484169.0,11194862.646735083,2466806.837495626,4484922.787177303,1891096.529343502,17179912.816762134,4675220.584922934,9344339.28066348,21298161.996040706,5356489.606443765
20459,61408214.0646026,16793808.984025117,28493751.20749564,85463938.62400346,858986080.3371181,54811492.814219736,586577947.9131045,40408341.15362773,831165853.0029877,63535227.91024328,288711570.03001493,52871037.598891735,214031090.09957805,297176584.6933627,473708161.21288496,230091997.0081347,20297579.513760723
20509,88469780.54625514,84418679.37296022,12037945.096838431,92271718.586796,854403574.3631871,10690265.614882624,591669054.4817748,5738525.977895133,1252798786.1095488,82009515.86927086,71006253.12160555,91877859.76761533,42245713.62346384,52104061.084244624,58500336.86408717,74335477.33946225,81939782.40480861
20512,8100132.366968164,12104232.75326181,7855833.3893553605,8798437.040891932,36528348.53590758,9119105.928416342,35382808.470712826,10681002.507334711,71691080.38964617,5039737.8565769605,100536865.70687526,3409775.180479523,125045009.64306943,157508797.0351412,96440526.83473203,230183168.28888667,4192039.764881198
20513,1467243.8086102754,1068431.679955258,998872.2889344395,1297573.3122571346,23213065.063393082,1596164.0,8618840.642582692,582291.9014313793,23353093.79389361,2048919.7715584058,435313.12015138904,2006391.835798344,4236555.971312,3095849.119535187,9139855.759608608,8425810.065598814,2390307.049591644
20535,62692167.783866465,36670352.61569428,35452905.21274905,17582345.90088729,63171834.85799512,68954560.34840971,227734996.56587458,20380613.65032175,171293158.32487386,144380548.82805717,271317979.68395567,43912139.58056939,98118468.43000016,596954181.0143131,460811045.8739226,143314259.0256623,57776702.407880925
20543,14599984.480741795,9139796.549325915,10793103.19517051,11906971.79902707,31014734.4544474,12378506.585936256,29215097.219474547,4299287.376627629,54163947.59022164,6040855.919599669,3454417137.8329816,1684582.4892386098,4791770364.771321,7754487547.859773,4150895022.8407583,7634162372.603552,17772745.866722375
20572,16614663.824404253,3053916.496177871,9892763.121694623,4081504.2978715515,65592349.95243858,6673133.681717395,29898429.048004776,8618605.878016546,57788935.53756251,3618231.7466016784,53166791.16975633,2208933.806056688,10253300.501510924,43478978.137699135,130656566.5241931,9163217.275989074,9158654.97717694
20575,5115134367.487819,1479051990.442948,7018255808.012488,667337741.1961087,19401922996.629963,1810655338.3965163,6988474125.594772,3247505360.388853,9244762679.126442,3092356302.0523014,700038260.0018756,287914342.2260361,5557870447.0521145,4411119847.697237,2802718980.874099,9852418632.618792,8971283851.122368
20649,113069785.1571454,120469604.65874352,85929160.6458976,138733470.85485566,1097331780.2881458,75832152.70892832,596022172.1151459,145069170.1244582,1289508140.2584903,90914203.7677318,740871651.2170588,93188543.44325465,1003768783.0313464,823380448.8305713,1215403124.6991816,696946440.4616008,118508667.79854073
20651,189130317.5461283,135561403.39943892,176506070.375551,64157463.28907267,302995621.6569638,276529206.6047326,387662658.1644908,90293017.05752452,602167519.4040221,96473423.39079389,135318086.32861257,34463620.10251302,4317594881.58338,737152858.0051564,2045819662.935828,2116480506.774155,145766963.19127798
20655,15183925.229453119,9856615.632998584,9140659.319309054,9379542.409295082,40865067.5899802,15953873.01163125,25732701.848334163,5096312.347261992,32758996.478942133,11420894.603866074,23642856.137699332,11887650.683021199,84868664.7784457,28849806.1031378,46906934.556300186,85500027.31405306,5942326.633008618
20731,51283560.769591495,77118391.1682022,56780081.07149865,117870161.6339945,254115307.04798034,84675285.40689842,306894191.65207005,39841056.76115116,717208232.370963,49360758.49928798,210026785.13586226,64044360.77110943,402618278.41910124,176490097.23774913,287707360.09167135,1059983853.9855204,66363628.96482044
20732,207517585.46099535,149276429.01781374,139308249.97912166,150943514.67736432,791056914.3550746,354229440.4103005,587434913.236953,89467497.12172775,1406912087.0796015,383553228.80144656,741559539.2197759,240231889.77755266,840349670.604941,400853445.73887473,694886318.221257,1124212792.366884,298232141.9715115
20772,166909009.40546435,24196823.432120975,16109065.728439633,53812622.187953986,147390148.3872367,20844900.08847491,89762375.63911627,9537499.094150057,181346292.32818648,35109055.67842635,79704708.18320064,20980969.47321884,116633734.30013564,179372445.1901655,184007749.67599237,181029495.13812664,27519695.688644655
