Time	5_29_2019estimatedspikedata_sspf2_14_track70	5_29_2019estimatedspikedata_spf2_14_track54	5_29_2019estimatedspikedata_spf2_14_track35	5_29_2019estimatedspikedata_spf2_14_track22_cell_next_to_35	5_29_2019estimatedspikedata_spf2_14_track13	5_29_2019estimatedspikedata_spf2_13_track61	5_29_2019estimatedspikedata_spf2_13_track52	5_29_2019estimatedspikedata_spf2_13_track50	5_29_2019estimatedspikedata_spf2_13_track13	5_29_2019estimatedspikedata_spf2_13_track8	5_29_2019estimatedspikedata_spf2_12_track62	5_29_2019estimatedspikedata_spf2_12_track54	5_29_2019estimatedspikedata_spf2_12_track50	5_29_2019estimatedspikedata_spf2_12_track36	5_29_2019estimatedspikedata_spf2_12_track32_1832	5_29_2019estimatedspikedata_spf2_12_track17	5_29_2019estimatedspikedata_spf2_12_track8	5_29_2019estimatedspikedata_spf2_12_track7_next_to_6	5_29_2019estimatedspikedata_spf2_12_track6	5_29_2019estimatedspikedata_spf2_9_track95	5_29_2019estimatedspikedata_spf2_9_track86	5_29_2019estimatedspikedata_spf2_9_track72	5_29_2019estimatedspikedata_spf2_9_track67	5_29_2019estimatedspikedata_spf2_9_track45	5_29_2019estimatedspikedata_spf2_9_track33	5_29_2019estimatedspikedata_spf2_9_track22	5_29_2019estimatedspikedata_spf2_9_track6_1507_2005_3764	5_29_2019estimatedspikedata_spf2_8again_track60_388_952_1214_1627	5_29_2019estimatedspikedata_spf2_8again_track47	5_29_2019estimatedspikedata_spf2_8again_track45_same_as2_832	5_29_2019estimatedspikedata_spf2_8again_track12_856_958_1159	5_29_2019estimatedspikedata_spf2_8again_track10	5_29_2019estimatedspikedata_spf2_6_track86	5_29_2019estimatedspikedata_spf2_6_track79	5_29_2019estimatedspikedata_spf2_6_track67	5_29_2019estimatedspikedata_spf2_6_track63	5_29_2019estimatedspikedata_spf2_6_track50	5_29_2019estimatedspikedata_spf2_6_track44	5_29_2019estimatedspikedata_spf2_6_track41	5_29_2019estimatedspikedata_spf2_6_track37	5_29_2019estimatedspikedata_spf2_6_track30	5_29_2019estimatedspikedata_spf2_6_track20	5_29_2019estimatedspikedata_spf2_6_track19	5_29_2019estimatedspikedata_spf2_6_track6	5_29_2019estimatedspikedata_spf2_4_track106	5_29_2019estimatedspikedata_spf2_4_track98_1453	5_29_2019estimatedspikedata_spf2_4_track96	5_29_2019estimatedspikedata_spf2_4_track88	5_29_2019estimatedspikedata_spf2_4_track84_1341	5_29_2019estimatedspikedata_spf2_4_track83	5_29_2019estimatedspikedata_spf2_4_track79	5_29_2019estimatedspikedata_spf2_4_track74	5_29_2019estimatedspikedata_spf2_4_track67	5_29_2019estimatedspikedata_spf2_4_track61
64.066	0.00052726	0.0045652	0.00000149	5.96E-08	0.14779	0.016907	0.16485	0.0058277	0.00000113	0.000000834	0.00087363	0.085264	0.011776	0.022164	0.70025	0.00066334	0.070519	0.037182	0.032097	0.080993	0.079733	0.0097258	0.050177	0.19135	0.01519	0.099612	0.16341	0.01167	0.0000169	0.0075981	0.016598	0.018097	0.011743	0.059127	0.00015658	0.0018172	0.0000227	5.96E-08	0.013838	0.014168	0.01401	0.01038	0.36849	0.034854	0.00045228	0.026055	0.0034614	0.028825	0.0000279	0.04234	0.015041	0.14061	0.00701	0.0019442
64.272	0.00042945	0.0036377	0.00000119	0.000000119	0.10458	0.012774	0.30386	0.0045785	0.000000954	0.000000656	0.00070441	0.062018	0.0090008	0.016865	0.47959	0.076883	0.05101	0.027429	0.024196	0.058432	0.056365	0.10083	0.036088	0.60558	0.11074	0.070877	0.11318	0.0089935	0.0000138	0.27778	0.11573	0.013663	0.0090294	0.04258	0.00012678	0.0014526	0.0000186	0	0.010598	0.010927	0.010743	0.0080944	0.25018	0.026374	0.00036889	0.019437	0.0027507	0.021329	0.0000228	0.031128	0.011481	0.096768	0.0054077	0.081106
64.478	0.00034964	0.0028977	0.000000894	0.000000119	0.075259	0.097893	0.20731	0.0036171	0.000000834	0.000000536	0.00056964	0.045631	0.0069563	0.012923	0.3273	0.055911	0.037526	0.020383	0.018526	0.04276	0.040712	0.072395	0.32646	0.40769	0.079303	0.050964	0.078925	0.0070069	0.0000111	0.4354	0.26381	0.010403	0.0069836	0.030939	0.0001027	0.0011647	0.0000151	5.96E-08	0.0081959	0.008485	0.0083377	0.0063338	0.41821	0.15134	0.00030088	0.014725	0.0022111	0.016025	0.0000186	0.023094	0.095047	0.067116	0.0041972	0.059428
64.684	0.00028539	0.0023075	0.000000834	0.092526	0.054747	0.07025	0.66347	0.0028904	0.000000656	0.000000358	0.00046337	0.1734	0.0054212	0.010032	0.22447	0.040739	0.1455	0.015353	0.11497	0.031631	0.029694	0.052492	0.22002	0.27677	0.057333	0.03705	0.05534	0.09129	0.000009	0.29476	0.42677	0.0080171	0.0054367	0.022708	0.000083	0.00093967	0.0000122	0	0.0063785	0.006636	0.0065352	0.0049865	0.28466	0.10835	0.00024778	0.011248	0.0017886	0.012117	0.0000153	0.017257	0.06761	0.04757	0.0032692	0.044208
64.89	0.00023311	0.11306	0.000000656	0.06713	0.040317	0.050586	0.78061	0.21714	0.000000477	0.000000358	0.00037754	0.12266	0.0042884	0.11746	0.65215	0.030077	0.28987	0.011653	0.082752	0.023734	0.022139	0.038441	0.15074	0.1885	0.041833	0.027404	0.039501	0.064908	0.00000727	0.20267	0.29005	0.0062219	0.0042575	0.01683	0.0000671	0.00075966	0.00000995	0	0.0049856	0.0052232	0.0051735	0.0039321	0.1965	0.078265	0.00020635	0.0087337	0.0014503	0.0092909	0.0000124	0.013022	0.048547	0.034053	0.0025575	0.033261
65.096	0.00019026	0.08076	0.000000596	0.049162	0.030012	0.37945	0.90228	0.6591	0.000000417	0.000000238	0.00030947	0.08819	0.0033824	0.084222	0.76483	0.022398	0.20099	0.0089683	0.06042	0.13092	0.016643	0.15385	0.10413	0.1297	0.15756	0.020421	0.028468	0.04646	0.00000596	0.14099	0.19871	0.0048497	0.003358	0.012715	0.0000545	0.00061661	0.00000811	5.96E-08	0.0039263	0.0041363	0.0041106	0.0031052	0.13716	0.05718	0.066496	0.0069442	0.24615	0.0071756	0.0000102	0.0099039	0.035288	0.024656	0.0020347	0.025129
65.302	0.00015533	0.058185	0.000000417	0.036353	0.022602	0.52493	0.60676	0.45034	0.000000358	0.000000179	0.0002535	0.064111	0.0026805	0.060971	0.51219	0.12481	0.14067	0.0069569	0.1868	0.09292	0.012706	0.10847	0.072339	0.089472	0.30944	0.11827	0.020819	0.033851	0.00000489	0.098998	0.35385	0.0038013	0.0026674	0.0096968	0.0000441	0.00050306	0.00000662	0	0.0031132	0.0032992	0.0033026	0.0024629	0.096557	0.041961	0.41627	0.082256	0.17194	0.0055776	0.0000084	0.0076602	0.025946	0.018289	0.0016282	0.019132
65.508	0.00012642	0.042443	0.51016	0.0271	0.01722	0.35756	0.72263	0.31225	0.000000238	0.000000238	0.00020713	0.047137	0.0021259	0.044567	0.34489	0.26989	0.099325	0.005437	0.13301	0.066946	0.0098022	0.076938	0.050899	0.062568	0.21256	0.25461	0.015477	0.024972	0.00000393	0.070306	0.24395	0.003014	0.0021347	0.0074817	0.0000358	0.00041097	0.00000525	0	0.0024915	0.002641	0.0026558	0.0019609	0.069054	0.18083	0.28689	0.20557	0.12132	0.004391	0.00000691	0.0059692	0.019197	0.013749	0.0013087	0.12644
65.714	0.00010312	0.031292	0.34832	0.020463	0.013262	0.24301	0.47993	0.21753	0.000000298	0.000000119	0.00016916	0.034926	0.06803	0.032963	0.47577	0.18752	0.070586	0.004298	0.094941	0.048852	0.25788	0.05508	0.036433	0.043995	0.14701	0.17555	0.011681	0.01874	0.00000322	0.050644	0.16964	0.0024039	0.0017192	0.0058138	0.0000289	0.00033695	0.00000435	0	0.092305	0.095225	0.0021495	0.0015627	0.049972	0.12796	0.43935	0.14562	0.086215	0.0034819	0.0000056	0.004698	0.014436	0.010428	0.0010602	0.090774
65.92	0.000084	0.023368	0.24257	0.015581	0.010234	0.16797	0.32405	0.15426	0.000000179	0.000000119	0.00013798	0.026065	0.048787	0.024594	0.60753	0.1315	0.051064	0.0034066	0.23651	0.035861	0.17854	0.039954	0.026289	0.031441	0.29088	0.12246	0.0089288	0.014173	0.00000262	0.03674	0.11985	0.0019271	0.0013925	0.004549	0.0000235	0.00027609	0.00000352	0	0.066732	0.068821	0.0017401	0.0012549	0.036761	0.09115	0.30311	0.10393	0.062159	0.0027892	0.00000459	0.0037261	0.010942	0.22083	0.00086355	0.23805
66.126	0.0000684	0.017606	0.1686	0.13085	0.007962	0.11705	0.22148	0.30291	0.000000179	0.000000119	0.00011253	0.019643	0.035501	0.018555	0.71035	0.092393	0.037603	0.0027192	0.16542	0.026783	0.12499	0.029234	0.019297	0.022789	0.44807	0.086446	0.0069494	0.010743	0.00000209	0.14296	0.085982	0.001552	0.0011321	0.0035801	0.0000191	0.086053	0.00000286	0	0.048482	0.050278	0.00141	0.0010106	0.027589	0.065543	0.21235	0.0751	0.045193	0.002229	0.00000381	0.0029693	0.0083969	0.15257	0.00070995	0.1664
66.332	0.0000557	0.013451	0.11886	0.30314	0.0062382	0.082218	0.15289	0.8434	0.000000179	0	0.07819	0.014924	0.026233	0.014156	0.48292	0.066017	0.02798	0.00217	0.11649	0.02018	0.088479	0.021571	0.014336	0.016726	0.3045	0.061437	0.0054727	0.0081934	0.00000179	0.099502	0.062034	0.07489	0.00091571	0.002836	0.0000156	0.062317	0.00000232	0	0.035776	0.037136	0.0011454	0.0008176	0.14046	0.047782	0.15005	0.054609	0.16161	0.001783	0.0000031	0.0023676	0.0065575	0.10636	0.00058526	0.1184
66.538	0.0000454	0.010345	0.084712	0.20961	0.0049115	0.058696	0.28676	0.57097	0.000000119	5.96E-08	0.21563	0.12031	0.29726	0.010878	0.32866	0.047641	0.13255	0.0017449	0.083217	0.015397	0.063223	0.016203	0.010829	0.012371	0.4645	0.044384	0.0043177	0.0063082	0.00000143	0.07003	0.045095	0.054128	0.00074106	0.0022585	0.0000126	0.045846	0.00000179	0	0.026615	0.027701	0.00092381	0.00066471	0.10013	0.035129	0.10671	0.040258	0.31065	0.0014303	0.0000025	0.0018944	0.0051399	0.074552	0.00048524	0.084901
66.744	0.000037	0.0080133	0.22055	0.14713	0.0038806	0.042552	0.19911	0.3895	0.000000119	0	0.15166	0.084695	0.76695	0.0084045	0.22566	0.034594	0.27823	0.0014009	0.22223	0.011876	0.17829	0.012298	0.0082688	0.0093235	0.31248	0.032439	0.43315	0.0048751	0.00000119	0.049927	0.033265	0.039323	0.0006001	0.0018141	0.0000102	0.034355	0.00000161	5.96E-08	0.020029	0.020942	0.00074434	0.088319	0.071551	0.026061	0.077354	0.030055	0.21549	0.001152	0.00000203	0.0015286	0.0040631	0.053512	0.00040168	0.061721
66.95	0.0000299	0.0062762	0.15462	0.10459	0.0030891	0.031306	0.13922	0.26829	0.000000119	5.96E-08	0.10771	0.060452	0.51026	0.0065295	0.35983	0.025536	0.43706	0.0011294	0.38576	0.0092988	0.31862	0.0095152	0.0064244	0.0070976	0.46504	0.024107	0.29857	0.0038104	0.000000954	0.035738	0.024694	0.02907	0.00048709	0.0014655	0.00000823	0.025937	0.00000131	0	0.015221	0.015977	0.00060314	0.23989	0.051772	0.019606	0.21162	0.13656	0.15165	0.075813	0.00000173	0.0012371	0.0032508	0.33364	0.060403	0.045259
67.156	0.0000241	0.0049357	0.63422	0.075606	0.089446	0.023332	0.098306	0.18737	0.073807	5.96E-08	0.077218	0.04359	0.34412	0.0050805	0.24779	0.018948	0.29682	0.00091475	0.26017	0.10482	0.21957	0.096639	0.21181	0.0054927	0.31368	0.018193	0.20485	0.0030208	0.000000775	0.025988	0.018569	0.021672	0.00039625	0.063866	0.00000674	0.14863	0.00000101	0	0.011726	0.012299	0.00048858	0.16643	0.038532	0.014875	0.37448	0.098202	0.10838	0.20298	0.00000149	0.0010065	0.075546	0.22993	0.044221	0.17544
67.362	0.0000195	0.0039082	0.79185	0.055308	0.23481	0.017628	0.070322	0.13102	0.053476	0	0.055918	0.031879	0.23121	0.0039891	0.17096	0.014259	0.20536	0.078639	0.17727	0.075099	0.15335	0.068868	0.33211	0.004299	0.21336	0.11215	0.14123	0.0024205	0.000000596	0.019143	0.014129	0.016311	0.00032204	0.046405	0.00000548	0.32473	0.000000894	0	0.0091428	0.0095888	0.00039542	0.33543	0.16317	0.011415	0.25775	0.071078	0.2559	0.14164	0.00000113	0.00081927	0.19663	0.16084	0.032837	0.12281
67.568	0.0000159	0.0031002	0.53682	0.040817	0.16466	0.013412	0.05044	0.091966	0.039256	0	0.040849	0.023753	0.15384	0.0031385	0.11868	0.010801	0.14452	0.21162	0.12256	0.054316	0.10866	0.049617	0.22569	0.0033993	0.14838	0.24698	0.098545	0.073542	0.000000477	0.014213	0.010822	0.0124	0.00026113	0.034151	0.00000441	0.22547	0.000000656	0	0.10983	0.114	0.25838	0.22919	0.33532	0.0087997	0.17895	0.052342	0.17848	0.10014	0.080981	0.00066417	0.13823	0.28471	0.024713	0.087099
67.774	0.0000129	0.0024778	0.37075	0.030478	0.11699	0.010177	0.036883	0.064824	0.029253	0	0.030184	0.018035	0.10301	0.0024911	0.083774	0.0082936	0.29485	0.14699	0.086811	0.039718	0.24366	0.03632	0.1563	0.19046	0.10386	0.40101	0.069671	0.053069	0.000000417	0.010723	0.0083383	0.0095227	0.00021148	0.025394	0.00000352	0.1584	0.000000596	-5.96E-08	0.079136	0.081768	0.17834	0.15939	0.23199	0.0068223	0.33846	0.17907	0.12554	0.071682	0.058813	0.00053799	0.27631	0.41732	0.0188	0.062528
67.98	0.0000105	0.0019849	0.25696	0.022901	0.083649	0.0078602	0.027289	0.046144	0.13749	0	0.022476	0.013814	0.071572	0.0019943	0.059542	0.0064575	0.204	0.10347	0.062417	0.029288	0.16924	0.026928	0.10907	0.55479	0.073736	0.56284	0.050561	0.03891	0.000000358	0.0082138	0.0064501	0.0073833	0.00017095	0.019059	0.083242	0.11235	0.000000477	0	0.057586	0.059428	0.33656	0.11238	0.16182	0.0053431	0.51037	0.12825	0.089071	0.051888	0.043365	0.00043488	0.19195	0.28406	0.014481	0.045309
68.186	0.00000852	0.001591	0.43318	0.017472	0.060694	0.0061077	0.020378	0.033177	0.097818	0	0.016877	0.01064	0.051298	0.0016099	0.042696	0.0050449	0.14234	0.073602	0.045386	0.021904	0.11844	0.020132	0.21911	0.6429	0.052935	0.70008	0.037116	0.028877	0.000000238	0.0064002	0.0050458	0.0057551	0.00013828	0.014558	0.060203	0.080712	0.000000417	0	0.042358	0.043788	0.23198	0.080122	0.11372	0.004208	0.34733	0.092347	0.063973	0.038054	0.032279	0.00035179	0.13417	0.42426	0.099415	0.033284
68.392	0.00000691	0.0012754	0.29924	0.013403	0.044639	0.0047913	0.015418	0.024226	0.070143	0	0.012819	0.0082409	0.037286	0.001305	0.03115	0.0039685	0.10026	0.053245	0.033331	0.016555	0.083409	0.01522	0.34277	0.43101	0.038428	0.46681	0.31931	0.021662	0.000000238	0.0050372	0.0039544	0.0045078	0.0001117	0.011226	0.044041	0.058631	0.000000358	0	0.031594	0.032733	0.16241	0.057861	0.080407	0.0033577	0.91679	0.24162	0.046419	0.028195	0.024334	0.00028509	0.094484	0.91733	0.071597	0.024686
68.598	0.0000056	0.0010273	0.89848	0.010395	0.033141	0.0037909	0.011777	0.018032	0.050965	-5.96E-08	0.0098371	0.0064488	0.12783	0.0010592	0.022913	0.080262	0.07118	0.038928	0.024749	0.012644	0.059428	0.011571	0.4723	0.29751	0.028146	0.61531	0.44762	0.01647	0.000000119	0.0039794	0.0031114	0.003546	0.0000902	0.0086947	0.032581	0.042775	0.000000358	5.96E-08	0.023927	0.024679	0.11501	0.042264	0.22181	0.002673	0.63511	0.17113	0.033959	0.021152	0.018598	0.00023234	0.067404	0.6216	0.051989	0.018471
68.804	0.00000459	0.00082785	1.06	0.0081111	0.15427	0.0030149	0.0091068	0.013429	0.03758	0	0.0076149	0.0050662	0.49106	0.0008586	0.016991	0.057376	0.050948	0.028816	0.018647	0.0097468	0.042609	0.0088409	0.32571	0.20687	0.020965	0.4129	0.30249	0.012736	0.000000179	0.074271	0.0024657	0.0028216	0.0000733	0.0067877	0.02434	0.031804	0.084841	0	0.018167	0.018922	0.082189	0.031172	0.38962	0.0021417	0.4325	0.34196	0.025091	0.016044	0.014235	0.00019032	0.048816	0.42189	0.038488	0.01399
69.01	0.089681	0.00066799	1.1748	0.0063548	0.3192	0.0024049	0.0070581	0.54889	0.028128	0	0.0059167	0.0039847	0.62622	0.00069422	0.012868	0.041555	0.036973	0.021565	0.01423	0.0075635	0.03093	0.006824	0.22516	0.32797	0.015787	0.2851	0.20624	0.009857	0.000000119	0.42518	0.0019538	0.0022633	0.0000598	0.0053276	0.018379	0.023974	0.062063	-5.96E-08	0.13119	0.014641	0.059342	0.02327	0.26625	0.0017212	0.61578	0.23786	0.018796	0.012278	0.011014	0.00015628	0.03579	0.29454	0.145	0.010717
69.216	0.06472	0.00053972	0.78431	0.005004	0.21877	0.0019267	0.0055068	0.69173	0.13821	0.058195	0.0046412	0.0031435	0.42938	0.00056237	0.0098131	0.030523	0.027403	0.016298	0.010985	0.0059046	0.022701	0.0052965	0.15613	0.45736	0.012019	0.19649	0.1425	0.0076994	0.000000119	0.57177	0.0015553	0.0018117	0.0000486	0.0042058	0.013985	0.14568	0.045875	0	0.093475	0.13029	0.043155	0.017547	0.18383	0.001387	0.79558	0.16632	0.014194	0.0094893	0.0085986	0.00012809	0.026533	0.43957	0.10354	0.0083336
69.422	0.04715	0.00043726	0.5227	0.0039537	0.15268	0.0015486	0.0043591	0.4671	0.098499	0.042311	0.0036444	0.0024931	0.29394	0.00045675	0.0075358	0.022668	0.13178	0.012456	0.0085508	0.0046594	0.016844	0.0041203	0.27994	0.58947	0.0092708	0.13636	0.099798	0.090385	5.96E-08	0.39258	0.0012358	0.0014566	0.0000396	0.0033336	0.010749	0.10246	0.034174	0	0.24858	0.093327	0.031762	0.013319	0.12895	0.0011222	0.54297	0.11796	0.010776	0.0074183	0.0067425	0.00010544	0.12502	0.58271	0.23838	0.0065301
69.628	0.034719	0.00035501	0.69405	0.003141	0.10845	0.0012456	0.0034409	0.31588	0.071043	0.031103	0.0028765	0.0019951	0.20291	0.00036925	0.0058296	0.017071	0.093334	0.0096277	0.006693	0.003688	0.012734	0.0032369	0.41311	0.72098	0.0072193	0.096	0.070761	0.064984	0.000000119	0.54248	0.00098693	0.0011752	0.0000323	0.0026593	0.0083272	0.072747	0.025773	0	0.43369	0.25739	0.023616	0.010222	0.091761	0.000907	0.37116	0.084222	0.0082806	0.0058614	0.0053031	0.0000866	0.26196	0.39619	0.16852	0.0051404
69.834	0.025763	0.00028783	0.46452	0.0025057	0.077547	0.0010069	0.0027335	0.21571	0.051674	0.023061	0.0022922	0.0016024	0.14134	0.00029939	0.0045378	0.012998	0.066767	0.0074932	0.0053166	0.0029238	0.095157	0.0025578	0.5369	0.8169	0.0056515	0.067946	0.051324	0.046773	0.000000119	0.37003	0.00078726	0.00095463	0.0000263	0.072164	0.006501	0.0523	0.019692	0	0.29941	0.17954	0.017912	0.0079658	0.065857	0.00073451	0.25731	0.23422	0.0064185	0.0046803	0.0041912	0.0000709	0.40666	0.27167	0.32242	0.0040811
70.04	0.019399	0.00023359	0.31779	0.0020145	0.22157	0.00081915	0.0021841	0.14857	0.037824	0.017213	0.0018328	0.0012926	0.098881	0.00024235	0.0035441	0.009949	0.048535	0.094863	0.092795	0.0023192	0.21476	0.0020447	0.36418	0.54708	0.004449	0.18791	0.36059	0.034396	0.000000119	0.25462	0.00062507	0.073356	0.0000215	0.051623	0.0051061	0.038001	0.015134	0.095413	0.20794	0.127	0.01373	0.0062725	0.047586	0.00059646	0.17886	0.16371	0.0049868	0.089811	0.0033326	0.0000581	0.27404	0.18967	0.22429	0.0032666
70.246	0.014749	0.00019068	0.4922	0.0016218	0.39518	0.0006668	0.00175	0.10396	0.028018	0.013034	0.0014671	0.0010486	0.070554	0.00019616	0.0028039	0.0077027	0.035972	0.2322	0.2373	0.00184	0.14768	0.0016444	0.24803	0.36615	0.0035123	0.32896	0.50303	0.14073	0	0.17647	0.00049895	0.19999	0.0000173	0.037427	0.0040531	0.028023	0.011747	0.069173	0.14596	0.090775	0.010586	0.0049704	0.034622	0.08926	0.34968	0.1158	0.003937	0.065233	0.0026601	0.0000474	0.1869	0.13261	0.15818	0.0026374
70.452	0.011349	0.00015497	0.3363	0.0013099	0.27369	0.070521	0.0014056	0.073523	0.021082	0.0099853	0.0011774	0.00084883	0.051012	0.00015926	0.0022224	0.0059965	0.14931	0.1616	0.4095	0.0014696	0.10293	0.0013245	0.17152	0.4863	0.0027893	0.22391	0.34478	0.099173	0	0.12282	0.00039941	0.14185	0.0000141	0.027669	0.0032153	0.020862	0.0091011	0.050724	0.10312	0.065664	0.008238	0.097037	0.025655	0.064617	0.53459	0.082823	0.0031223	0.047906	0.0021312	0.0000387	0.32619	0.54715	0.11153	0.0021225
70.658	0.0088052	0.00012624	0.2348	0.0010566	0.19144	0.051191	0.0011324	0.05248	0.01603	0.0077449	0.00094539	0.00068861	0.3656	0.00012922	0.0017655	0.0047066	0.30229	0.11423	0.27971	0.0011765	0.07237	0.0010775	0.1192	0.32803	0.0022311	0.15393	0.23752	0.070459	0	0.086395	0.00031745	0.10159	0.0000116	0.020533	0.0025782	0.015716	0.0071356	0.037514	0.26212	0.048093	0.0064595	0.25101	0.019308	0.047246	0.36159	0.060306	0.081697	0.035639	0.0017099	0.0000317	0.22296	0.36857	0.080121	0.088839
70.864	0.0068973	0.00010318	0.16498	0.00085294	0.13585	0.16478	0.22751	0.037732	0.012239	0.0060753	0.00076324	0.00055927	0.49903	0.00010478	0.0014105	0.0037363	0.20777	0.081559	0.1935	0.0009433	0.051411	0.072556	0.083592	0.22388	0.0017912	0.10726	0.16369	0.050761	0	0.061696	0.00025225	0.073409	0.00000936	0.11017	0.0020653	0.011937	0.0056275	0.027994	0.18311	0.03563	0.0051025	0.17597	0.014687	0.035023	0.24773	0.2019	0.21319	0.026704	0.0013787	0.0000259	0.15417	0.24952	0.058212	0.064125
71.07	0.0054595	0.0000842	0.11693	0.00069427	0.097539	0.11593	0.37173	0.027533	0.0094759	0.0047915	0.00061488	0.081099	0.62765	0.0000846	0.00113	0.0029781	0.14434	0.058929	0.13576	0.00076038	0.037255	0.19666	0.058974	0.15396	0.23536	0.076119	0.11336	0.037203	0	0.044254	0.00020069	0.054208	0.00000769	0.078025	0.0016587	0.0091848	0.0044379	0.021172	0.12873	0.026597	0.0040489	0.12384	0.11427	0.026191	0.17072	0.14187	0.14873	0.020181	0.001115	0.0000213	0.10751	0.17014	0.042742	0.20067
71.276	0.0043511	0.0000688	0.2755	0.00056404	0.070749	0.082163	0.51303	0.02026	0.0074114	0.0037929	0.00049651	0.49509	0.75696	0.0000687	0.00090778	0.0023922	0.10149	0.043211	0.096159	0.00061274	0.027336	0.34582	0.042071	0.10698	0.16332	0.054779	0.080137	0.1456	0	0.031958	0.00016177	0.18273	0.00000626	0.055676	0.0013356	0.0071216	0.003534	0.016144	0.092063	0.020071	0.0032192	0.088507	0.081385	0.019872	0.11792	0.10045	0.10491	0.015333	0.00090557	0.0000175	0.075656	0.11705	0.031678	0.14036
71.482	0.003489	0.0000563	0.19203	0.0004589	0.052121	0.059122	0.34228	0.015125	0.0058064	0.0029941	0.00040019	0.33784	0.51466	0.0000556	0.00073135	0.0019155	0.24173	0.032126	0.53004	0.00049269	0.020252	0.23867	0.030598	0.07522	0.11489	0.039906	0.057403	0.1021	5.96E-08	0.023403	0.00013095	0.13068	0.00000507	0.040257	0.0010797	0.0055826	0.0028399	0.012423	0.066503	0.015268	0.0025609	0.06405	0.058545	0.015207	0.082835	0.072082	0.074797	0.011786	0.00073391	0.0000143	0.053996	0.081022	0.023816	0.099303
71.688	0.0027971	0.0000459	0.13509	0.00037366	0.1925	0.043006	0.23027	0.011425	0.094536	0.0023767	0.0003227	0.23403	0.34782	0.0000451	0.00059843	0.0015464	0.40034	0.024039	0.36083	0.00039667	0.015163	0.16593	0.022582	0.053043	0.081694	0.029092	0.041781	0.072507	0	0.017307	0.00010717	0.093648	0.00000417	0.029466	0.085524	0.0043904	0.0022817	0.0096334	0.048528	0.011759	0.0020379	0.046872	0.18865	0.011748	0.058875	0.052326	0.054083	0.11043	0.00059551	0.0000117	0.039188	0.056789	0.018171	0.071128
71.894	0.0022472	0.0000378	0.096228	0.0003044	0.3771	0.031716	0.158	0.0087004	0.23911	0.0018921	0.00026196	0.16178	0.23733	0.0000367	0.1955	0.001258	0.27081	0.018179	0.24714	0.00032133	0.011434	0.11688	0.016883	0.037801	0.059093	0.021553	0.34859	0.052294	0	0.01296	0.0000879	0.067758	0.00000334	0.021795	0.061942	0.0034698	0.0018395	0.0074989	0.035768	0.009118	0.001626	0.17954	0.35207	0.0091793	0.042312	0.038339	0.03961	0.079116	0.00048274	0.00000954	0.028733	0.040447	0.12192	0.051261
72.1	0.001807	0.0000309	0.069331	0.00024801	0.25988	0.023593	0.56697	0.0067795	0.16784	0.0015204	0.0002135	0.11387	0.16359	0.0000298	0.32768	0.0010278	0.18554	0.013867	0.42329	0.00026101	0.0087537	0.083124	0.012805	0.027102	0.043263	0.016107	0.49421	0.038343	0	0.0098578	0.0000716	0.049755	0.065027	0.016308	0.045469	0.0027604	0.096647	0.0059192	0.026577	0.0071052	0.0013083	0.12639	0.2417	0.11398	0.030715	0.028606	0.029468	0.057262	0.00039148	0.078367	0.021298	0.029332	0.27426	0.037442
72.306	0.0014544	0.0000254	0.050445	0.00020105	0.1803	0.017752	0.38447	0.0053381	0.11882	0.0012269	0.00017369	0.080985	0.11379	0.0000244	0.22532	0.074827	0.12892	0.010706	0.59806	0.00021255	0.0067494	0.059932	0.0098357	0.019775	0.031854	0.012107	0.33753	0.028407	0	0.0075924	0.0000587	0.036689	0.046813	0.01235	0.033787	0.08845	0.26002	0.0047019	0.019985	0.0055641	0.0010555	0.29226	0.41164	0.082224	0.022374	0.021512	0.022091	0.04191	0.00031805	0.056935	0.015922	0.29916	0.19162	0.027539
72.512	0.0011693	0.0000209	0.037071	0.00016397	0.12692	0.11047	0.26234	0.0042135	0.084748	0.00099415	0.0001415	0.058432	0.079573	0.0000199	0.15625	0.20448	0.090001	0.0083241	0.40622	0.00017327	0.0052536	0.043671	0.083827	0.014603	0.023806	0.0092238	0.23224	0.021285	0	0.0059072	0.0000481	0.027426	0.034083	0.0094703	0.025189	0.063672	0.18247	0.0037495	0.015116	0.004394	0.00085348	0.48115	0.2786	0.23626	0.016553	0.01631	0.016755	0.16608	0.00025928	0.041624	0.099413	0.42924	0.13569	0.020652
72.718	0.00094062	0.0000172	0.027445	0.00013387	0.090208	0.078704	0.18203	0.47377	0.061044	0.00080341	0.00011545	0.042831	0.056247	0.0000162	0.10917	0.14429	0.47771	0.0065095	0.27867	0.00014114	0.0041416	0.031975	0.19537	0.01103	0.018008	0.0070873	0.16117	0.016229	0	0.0046529	0.0000393	0.020778	0.13209	0.0073587	0.019123	0.046178	0.12984	0.0030054	0.011521	0.0034844	0.00069493	0.66464	0.45062	0.1652	0.012329	0.12536	0.012836	0.11711	0.00021195	0.030852	0.070153	0.54107	0.097211	0.015629
