"Cluster","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster313003",0.0740767697674048,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster313023",0.127166152465338,0.70582841878429,3.08457506014951,0.228825172031988,0.819004801352556,0.974077435645765
"Cluster313070",0.612098044681114,2.69142118606372,1.9070481397084,1.41130217429921,0.158155533653836,0.974077435645765
"Cluster313155",0.423795711172544,-1.62639464106005,2.84099505204506,-0.572473591564092,0.567001171906723,0.974077435645765
"Cluster313309",0.126234048137249,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster313321",0.0721724900561931,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster313439",1.64220834262643,-0.126661005242853,0.958908120043266,-0.132088781599991,0.894914069148025,0.974077435645765
"Cluster313476",0.0750540456180871,-0.530753603719515,3.08457506014951,-0.172067008702907,0.863384849129409,0.974077435645765
"Cluster313519",0.0721724900561931,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster313590",0.759673925306043,0.151089414996099,1.25027974330836,0.120844487647462,0.903814212240865,0.974077435645765
"Cluster313617",0.407474204972199,1.41778768820293,1.74071361655753,0.814486469639259,0.415366320302307,0.974077435645765
"Cluster313700",0.488216243247775,-0.51728043252649,1.90776599376838,-0.271144592269786,0.786279826029618,0.974077435645765
"Cluster313724",1.30705253469154,-0.577607785455581,1.52758199604024,-0.378119005691899,0.705342190129598,0.974077435645765
"Cluster313797",0.131562641827881,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster313841",0.205974166925767,-0.530751642747857,3.08457506014951,-0.172066372968123,0.863385348918726,0.974077435645765
"Cluster313905",0.0740767697674048,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster313993",0.283180566397145,1.57333431605361,3.06933912970553,0.512597093239595,0.608233186934494,0.974077435645765
"Cluster314115",0.130406221948342,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster314183",0.537228655651852,-0.650669944384264,2.10851482010548,-0.30859159166437,0.757632217779632,0.974077435645765
"Cluster314267",0.0640491283967133,0.293633757625802,3.08457506014951,0.0951942332087617,0.924160550419804,0.974077435645765
"Cluster314434",0.0853988378622843,-0.530753603719515,3.08457506014951,-0.172067008702907,0.863384849129409,0.974077435645765
"Cluster314449",0.336894620501488,1.83192016223107,2.95349745245791,0.62025452593722,0.535090228448731,0.974077435645765
"Cluster314501",0.127166152465338,0.70582841878429,3.08457506014951,0.228825172031988,0.819004801352556,0.974077435645765
"Cluster314502",0.792105892184294,-0.429359534932095,1.75178658211757,-0.245098084044623,0.806380486401046,0.974077435645765
"Cluster314513",1.91966720427327,-0.209160753121958,0.828232447054591,-0.252538709230468,0.800624697799062,0.974077435645765
"Cluster314525",0.270892553855848,-1.66295298596213,3.07709193189662,-0.540430062788909,0.588900480093895,0.974077435645765
"Cluster314529",0.40971067617472,1.43719457801395,2.14119195782721,0.671212393059962,0.502085234807785,0.974077435645765
"Cluster314530",0.138125898164118,0.70582841878429,3.08457506014951,0.228825172031988,0.819004801352556,0.974077435645765
"Cluster314537",0.713528176214242,-0.662966299522144,1.34428485761194,-0.493173969615246,0.621889668793684,0.974077435645765
"Cluster314539",0.0672891978797175,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster314543",0.279929080794654,-0.942945811098623,2.33384112087333,-0.404031706642383,0.686189403628144,0.974077435645765
"Cluster314544",0.142857142857143,-0.942946303906344,3.08457506014951,-0.305697311791349,0.759835120272318,0.974077435645765
"Cluster314545",0.197059075978029,1.11802525612889,2.928472940472,0.381777560815942,0.702626364203039,0.974077435645765
"Cluster314548",0.0740767697674048,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster314571",0.0672891978797175,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
