Cluster410,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cluster411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster413,3,4,3,4,0,2,2,4,4,3,4,5,2,3
Cluster414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster419,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Cluster420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster421,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster424,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Cluster425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster430,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cluster431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster434,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster438,0,0,0,0,0,0,0,0,0,0,0,2,0,1
Cluster439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster444,0,0,1,0,1,0,1,0,0,0,0,0,1,1
Cluster445,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cluster446,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Cluster447,7,5,7,11,0,1,3,10,14,2,15,12,16,21
Cluster448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster456,4,5,9,8,2,3,4,6,5,2,13,12,10,11
Cluster457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster475,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cluster476,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cluster477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster478,0,0,3,0,0,0,4,0,0,0,0,2,0,0
Cluster479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster483,8,12,10,10,12,14,6,9,10,7,8,9,7,10
Cluster484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster501,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cluster502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster508,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster509,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cluster510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster522,0,0,0,0,0,0,0,0,0,0,0,2,0,3
Cluster523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster528,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cluster529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster533,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster540,0,2,0,2,0,0,0,0,0,0,4,5,3,4
Cluster541,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Cluster542,20,21,18,14,19,19,13,13,11,15,13,11,14,11
Cluster543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster544,0,0,0,0,0,0,1,0,0,0,1,0,2,0
Cluster545,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cluster546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster548,0,0,0,0,0,0,0,0,0,0,4,6,3,6
Cluster549,0,0,4,0,0,0,0,0,0,2,8,13,3,2
Cluster550,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cluster551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster558,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Cluster559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster560,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Cluster561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster572,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster576,2,0,1,0,0,0,0,0,0,0,0,0,0,1
Cluster577,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster580,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster581,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster585,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cluster586,0,0,0,0,0,0,0,0,0,0,0,3,0,1
Cluster587,0,0,0,0,0,0,0,0,0,0,2,4,0,4
Cluster588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster589,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cluster590,0,2,5,2,0,0,6,0,2,0,5,2,0,0
Cluster591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster593,4,2,0,0,0,5,0,2,0,0,0,0,0,0
Cluster594,3,0,0,4,4,3,0,0,0,0,0,0,0,0
Cluster595,3,4,6,6,0,4,2,2,2,0,8,19,8,16
Cluster596,3,6,8,4,13,8,26,1,5,0,1,0,1,1
Cluster597,0,0,4,2,0,0,0,3,2,0,8,8,3,7
Cluster598,0,0,0,0,0,0,0,2,0,0,3,3,0,5
Cluster599,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster600,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster602,1,3,11,10,0,2,2,3,6,8,17,22,20,23
Cluster603,22,21,20,18,14,20,17,18,18,15,14,15,17,17
Cluster604,5,6,13,13,2,0,3,0,7,0,13,16,13,22
Cluster605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster606,3,0,4,4,0,5,9,0,0,2,2,4,0,0
Cluster607,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cluster608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster609,0,2,2,0,0,2,0,0,0,0,0,0,0,0
Cluster610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster611,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Cluster612,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cluster613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster614,5,4,3,2,2,4,2,5,4,3,5,3,4,4
Cluster615,9,6,13,12,4,3,5,6,12,3,25,28,17,25
Cluster616,26,19,17,18,18,20,18,19,15,18,15,13,13,15
Cluster617,6,11,11,7,3,5,0,4,9,3,11,19,12,15
Cluster618,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Cluster619,0,3,2,0,2,7,2,0,0,0,0,0,0,0
Cluster620,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cluster621,0,2,0,4,3,0,4,0,1,2,0,0,0,0
Cluster622,0,0,0,0,0,0,0,0,0,0,2,5,2,5
Cluster623,5,10,8,6,7,8,5,3,4,4,3,6,6,6
Cluster624,0,0,3,0,2,3,2,0,2,0,5,3,3,3
Cluster625,4,4,2,0,2,4,4,0,2,1,2,2,4,4
Cluster626,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster627,0,0,0,2,0,2,3,2,0,0,2,0,0,0
Cluster628,0,0,0,1,0,0,1,1,1,1,0,0,1,1
Cluster629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster630,0,0,0,0,0,0,0,0,2,4,0,2,0,0
Cluster631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster632,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cluster633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster634,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster635,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster636,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster637,5,0,0,0,4,11,3,2,0,2,2,3,0,0
Cluster638,0,0,2,0,0,2,0,0,0,0,0,0,2,0
Cluster639,0,0,0,0,0,0,0,0,0,0,4,9,2,3
Cluster640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster642,0,0,3,0,0,0,0,3,0,0,3,3,4,5
Cluster643,0,5,6,0,0,0,0,0,0,0,0,0,0,0
Cluster644,0,0,0,0,0,0,0,1,0,0,0,2,0,0
Cluster645,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster646,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster648,0,0,2,0,0,0,0,0,0,0,0,0,0,2
Cluster649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster650,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Cluster651,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster653,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Cluster654,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster657,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster658,30,22,25,25,20,30,34,15,25,17,37,17,28,21
Cluster659,2,0,0,1,0,0,0,2,0,0,2,2,0,0
Cluster660,3,0,3,0,4,0,7,0,2,4,0,0,6,0
Cluster661,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Cluster662,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Cluster663,8,9,12,10,0,6,8,5,3,3,10,12,10,8
Cluster664,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Cluster665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster666,0,0,0,2,0,0,0,2,0,0,0,2,0,0
Cluster667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cluster668,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cluster669,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster671,0,2,4,2,0,0,0,0,4,2,6,5,5,6
Cluster672,0,2,5,0,0,0,0,0,0,0,2,4,7,6
Cluster673,4,0,3,0,4,5,8,0,0,0,5,2,3,3
Cluster674,2,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster676,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cluster677,1,0,0,0,1,1,2,0,0,1,0,0,0,0
Cluster678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster679,24,18,18,22,20,25,23,14,17,26,18,16,19,18
Cluster680,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster681,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster683,0,0,0,0,0,0,0,0,0,0,3,9,0,6
Cluster684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster685,0,0,0,2,0,0,0,0,3,0,0,0,0,0
Cluster686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster687,19,10,17,14,13,11,17,13,18,11,14,13,19,20
Cluster688,4,0,2,3,0,2,3,4,0,0,2,0,0,0
Cluster689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster690,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster691,1,1,0,0,0,0,0,0,0,0,0,1,2,0
Cluster692,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster693,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cluster694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster695,0,0,0,0,0,0,0,0,0,1,0,0,0,3
Cluster696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster697,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Cluster698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster699,5,6,8,6,4,6,8,0,3,5,5,3,2,2
Cluster700,5,4,5,3,4,2,1,2,0,2,0,0,2,3
Cluster701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster704,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Cluster705,0,0,1,0,0,0,0,2,2,0,4,2,0,0
Cluster706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster707,0,0,0,0,0,0,0,0,0,0,0,3,0,2
Cluster708,0,1,0,0,0,1,0,0,0,1,1,0,0,0
Cluster709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster710,11,10,16,9,10,4,13,4,7,4,7,4,10,10
Cluster711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster712,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster714,4,0,0,0,0,6,0,2,5,2,3,0,2,0
Cluster715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster717,4,2,3,2,0,7,2,3,2,2,0,0,3,0
Cluster718,6,0,2,3,4,3,2,4,5,6,4,7,2,6
Cluster719,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster720,15,15,17,13,14,15,15,11,13,14,13,11,12,13
Cluster721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster722,0,0,0,0,0,0,0,0,0,0,3,2,2,3
Cluster723,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cluster724,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster725,18,18,16,18,17,19,14,13,17,20,14,16,17,14
Cluster726,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cluster727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster728,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Cluster729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster730,3,0,2,0,0,0,2,2,0,0,0,3,3,0
Cluster731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster733,0,0,3,0,0,0,0,4,0,0,0,2,0,0
Cluster734,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cluster735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster737,0,0,3,4,0,0,0,0,0,2,8,9,7,9
Cluster738,3,3,7,6,2,0,2,3,3,0,7,9,6,10
Cluster739,0,0,0,0,0,0,0,0,0,0,5,6,4,3
Cluster740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster741,11,2,4,11,6,0,6,0,6,9,8,7,11,8
Cluster742,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Cluster743,10,12,12,11,13,13,10,6,5,9,8,13,7,12
Cluster744,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cluster745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster746,0,0,0,0,0,0,0,0,3,2,4,0,3,3
Cluster747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster748,0,2,2,2,0,0,0,0,0,0,2,0,0,0
Cluster749,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster750,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cluster751,2,0,0,0,0,0,0,0,0,0,2,0,0,0
Cluster752,18,16,22,16,13,18,16,4,9,16,11,12,13,9
Cluster753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster754,0,0,3,0,0,0,0,0,0,0,0,2,0,0
Cluster755,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster756,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Cluster757,20,23,16,12,19,13,11,7,17,8,11,19,20,17
Cluster758,0,2,3,4,0,5,2,2,0,0,3,0,0,0
Cluster759,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cluster760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster761,7,3,7,10,4,6,7,7,0,4,10,7,2,3
Cluster762,0,0,2,0,0,0,2,7,0,0,0,0,0,0
Cluster763,1,8,2,4,5,3,8,0,0,0,0,0,2,6
Cluster764,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cluster765,16,14,19,31,24,12,17,14,27,27,16,30,34,23
Cluster766,0,2,4,2,0,0,0,7,3,0,5,6,5,8
Cluster767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster768,3,4,5,0,4,0,3,3,4,2,8,10,7,13
Cluster769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster770,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Cluster771,4,4,4,2,9,3,6,5,2,1,5,2,8,8
Cluster772,2,0,1,0,0,0,2,0,2,0,2,0,2,0
Cluster773,0,0,1,0,0,0,0,0,0,0,2,0,0,0
Cluster774,22,17,20,17,14,22,22,16,16,20,18,16,19,21
Cluster775,6,5,9,5,4,9,4,8,3,6,10,11,7,11
Cluster776,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster777,0,0,0,0,0,2,0,3,0,0,0,3,2,0
Cluster778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster779,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster780,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Cluster781,3,0,0,0,0,0,0,0,0,0,3,0,0,0
Cluster782,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster785,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Cluster786,5,0,0,0,0,0,0,0,0,0,0,0,1,0
Cluster787,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cluster788,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cluster789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster790,9,8,13,11,8,9,10,16,8,4,11,17,16,16
Cluster791,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cluster792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster793,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Cluster794,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Cluster795,3,0,2,5,0,0,0,0,0,0,0,2,0,0
Cluster796,2,3,4,4,3,4,4,4,4,5,3,5,5,5
Cluster797,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cluster798,0,0,1,0,0,2,2,0,0,1,0,0,0,0
Cluster799,0,0,0,0,1,0,0,0,0,0,0,0,2,0
Cluster800,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster801,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Cluster802,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster803,2,4,3,8,7,8,4,0,3,2,0,0,3,4
Cluster804,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster806,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster808,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster809,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster813,0,0,2,2,0,0,0,0,0,0,10,16,7,13
Cluster814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster815,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster817,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster818,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Cluster819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster820,20,27,26,27,25,10,23,26,30,27,27,30,25,33
