Cluster,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Cluster30375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30376,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Cluster30377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cluster30378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30395,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster30396,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0
Cluster30397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30405,2,3,2,2,2,0,3,0,2,0,0,0,0,0,0,0,0
Cluster30406,2,2,2,0,2,0,2,2,0,0,0,0,0,2,0,0,2
Cluster30407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30413,2,0,0,0,0,0,0,4,0,4,2,0,5,0,2,6,5
Cluster30414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30417,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster30418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30419,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
Cluster30420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30440,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cluster30441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30443,0,3,0,2,2,0,3,3,2,3,0,0,0,0,0,0,3
Cluster30444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30446,0,0,3,0,0,2,0,1,0,0,1,0,0,0,0,0,1
Cluster30447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30456,0,2,3,2,2,0,0,3,2,2,0,0,2,2,2,4,6
Cluster30457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30461,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cluster30462,3,0,2,2,0,2,2,0,3,2,0,0,0,3,0,0,0
Cluster30463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30464,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster30465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30473,0,0,0,2,2,1,0,2,0,2,2,0,0,2,1,1,1
Cluster30474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30488,0,0,0,4,0,0,2,0,0,2,0,0,0,0,1,0,2
Cluster30489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30499,0,1,2,2,2,0,3,3,2,3,0,0,0,0,0,3,0
Cluster30500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster30504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30505,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Cluster30506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30510,0,0,2,0,2,3,0,7,0,4,2,0,0,0,2,3,5
Cluster30511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30514,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cluster30515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30520,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster30521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30536,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster30537,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30544,4,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0
Cluster30545,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Cluster30547,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Cluster30548,2,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0
Cluster30549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30555,0,0,3,0,9,8,4,7,0,9,8,2,3,4,6,7,7
Cluster30556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30562,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
Cluster30563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30571,1,0,0,2,4,3,1,4,0,2,1,5,1,2,4,3,2
Cluster30572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30576,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cluster30577,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30579,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
Cluster30580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30582,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Cluster30583,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cluster30584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30586,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster30587,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster30588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30590,10,13,9,14,9,4,12,13,12,9,3,3,5,6,9,9,7
Cluster30591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cluster30592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30597,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,3,2
Cluster30598,1,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0
Cluster30599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30603,4,1,6,0,2,4,1,2,1,0,0,5,0,1,0,0,1
Cluster30604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30606,0,0,2,0,0,1,2,0,0,2,3,0,0,3,0,1,0
Cluster30607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster30612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30615,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Cluster30616,1,0,1,0,4,0,1,0,0,0,0,1,2,0,0,0,0
Cluster30617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30618,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cluster30619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30621,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Cluster30622,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Cluster30623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30630,3,8,3,7,3,4,7,2,4,3,5,1,1,0,3,1,1
Cluster30631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster30633,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Cluster30634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30639,0,0,0,0,2,0,1,2,0,0,1,0,1,0,0,0,0
Cluster30640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30641,0,0,0,0,0,1,0,0,2,1,0,0,0,1,1,0,0
Cluster30642,2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,3,0
Cluster30643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30645,1,1,4,0,0,0,0,1,0,0,1,1,1,1,0,2,1
Cluster30646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30650,1,1,1,0,1,0,0,1,2,2,0,0,0,0,0,0,0
Cluster30651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30653,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Cluster30654,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Cluster30655,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0
Cluster30656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Cluster30659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30660,2,1,1,1,2,4,1,0,1,1,3,0,0,1,1,1,0
Cluster30661,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30662,1,1,3,1,4,2,2,3,2,6,2,2,2,3,0,0,4
Cluster30663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30669,0,0,2,5,2,0,3,5,4,2,0,0,0,0,0,0,4
Cluster30670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30672,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster30673,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30675,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30676,1,1,1,3,1,1,2,3,2,1,2,0,2,0,3,2,2
Cluster30677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30691,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cluster30692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30693,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Cluster30694,0,3,0,5,2,3,0,3,2,3,0,0,0,0,0,2,0
Cluster30695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30706,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cluster30707,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster30708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster30714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
