Cluster,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Cluster1795,4,0,2,2,2,5,3,1,3,0,1,0,1,2,0,1,2
Cluster1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1803,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
Cluster1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1807,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Cluster1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1812,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cluster1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Cluster1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1819,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1822,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cluster1823,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1824,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0
Cluster1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
Cluster1826,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1
Cluster1827,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cluster1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1837,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1839,1,1,2,4,3,2,2,2,3,3,1,3,2,1,0,0,3
Cluster1840,4,5,0,3,0,0,2,3,0,5,0,0,0,0,0,0,2
Cluster1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1842,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cluster1843,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Cluster1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1845,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1847,9,12,10,13,7,5,11,11,10,8,6,4,6,6,6,7,5
Cluster1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1849,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cluster1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1852,2,0,0,2,0,3,0,0,0,2,4,5,2,0,2,7,2
Cluster1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1856,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1860,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1863,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Cluster1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1868,5,1,0,4,2,6,2,2,2,9,5,1,8,2,2,9,4
Cluster1869,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
Cluster1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1875,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1880,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1882,0,4,0,6,0,0,3,4,0,0,0,0,1,0,0,7,10
Cluster1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1884,0,0,0,0,3,0,0,5,2,0,0,0,0,0,0,2,0
Cluster1885,0,0,0,0,3,0,0,0,0,2,0,0,0,0,5,5,0
Cluster1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cluster1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1892,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Cluster1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1898,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,5,0
Cluster1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1900,0,2,0,0,2,0,0,5,0,4,0,0,0,0,0,2,2
Cluster1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1902,0,0,0,2,2,0,0,4,1,9,1,0,0,0,7,15,9
Cluster1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster1904,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1905,3,0,2,0,2,2,0,0,3,2,3,0,0,0,0,0,0
Cluster1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1908,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Cluster1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1913,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1915,0,0,4,2,2,0,4,0,3,0,0,0,0,0,0,0,0
Cluster1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Cluster1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1920,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0
Cluster1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1926,0,7,0,10,0,0,10,2,8,0,0,0,0,0,0,0,0
Cluster1927,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1928,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1932,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1934,4,7,6,6,5,2,6,5,3,3,0,0,0,3,0,3,2
Cluster1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cluster1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1938,0,0,0,0,8,0,0,0,1,2,0,0,0,0,0,0,0
Cluster1939,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
Cluster1940,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2
Cluster1941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cluster1945,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1947,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Cluster1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1949,8,2,1,0,2,8,0,4,0,2,0,0,8,4,0,2,3
Cluster1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1954,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Cluster1955,7,2,7,13,4,6,7,5,4,4,3,0,0,2,5,4,9
Cluster1956,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Cluster1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cluster1958,4,7,2,4,2,3,2,2,2,3,0,0,0,3,0,0,2
Cluster1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1960,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Cluster1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster1968,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
Cluster1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1972,3,6,5,8,5,0,4,5,2,4,2,0,3,0,2,6,5
Cluster1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1974,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0
Cluster1975,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0
Cluster1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1979,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Cluster1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1981,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cluster1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1989,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,2,2
Cluster1990,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
Cluster1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1994,4,9,3,10,3,0,11,6,7,5,0,0,0,0,2,3,3
Cluster1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cluster1999,4,8,3,8,6,2,7,7,10,5,0,0,2,0,4,2,5
Cluster2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster2004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0
Cluster2005,2,0,3,2,0,3,0,2,2,2,2,0,0,0,0,0,3
Cluster2006,3,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,0
Cluster2007,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster2008,0,2,0,7,0,0,5,4,3,2,3,0,0,2,4,2,3
Cluster2009,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cluster2013,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Cluster2014,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2016,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cluster2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2018,5,0,2,1,3,3,1,0,3,3,3,0,0,0,0,1,0
Cluster2019,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2021,15,18,19,3,3,2,0,4,0,0,3,0,5,3,3,0,3
Cluster2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cluster2025,0,0,0,2,2,0,1,4,3,2,0,0,0,0,0,0,2
Cluster2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cluster2028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Cluster2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2031,4,0,3,2,9,6,3,5,2,3,0,6,1,0,2,6,13
Cluster2032,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2036,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Cluster2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2038,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,5
Cluster2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2043,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Cluster2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2052,28,15,23,22,29,22,27,23,23,21,22,17,22,10,15,23,37
Cluster2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2054,0,7,3,7,3,0,7,5,5,0,0,0,0,0,0,2,7
Cluster2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2057,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2059,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,1,3
Cluster2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2061,2,2,0,3,0,0,7,0,7,2,0,0,0,0,0,0,2
Cluster2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2065,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,2,0
Cluster2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2069,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cluster2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2077,6,3,5,4,3,9,5,0,0,0,4,0,3,5,0,0,2
Cluster2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2081,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster2082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cluster2083,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0
Cluster2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2085,12,17,14,17,16,8,18,17,17,20,6,5,11,8,14,12,12
Cluster2086,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2089,5,6,3,6,3,0,4,14,12,3,0,0,0,0,0,1,0
Cluster2090,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2092,5,9,8,12,6,2,6,9,9,5,2,2,0,5,0,7,6
Cluster2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2094,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2099,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
Cluster2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster2102,1,0,1,2,0,0,0,2,0,0,1,0,0,0,0,0,1
Cluster2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2104,1,0,0,0,1,0,0,1,0,1,0,2,0,0,2,2,0
Cluster2105,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,7,4
Cluster2106,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2
Cluster2107,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2110,13,2,2,3,5,8,4,7,2,5,14,12,12,0,6,8,9
Cluster2111,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2113,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2117,15,29,13,30,17,2,29,25,37,23,3,4,3,6,15,21,24
Cluster2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2119,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2122,10,2,8,3,0,0,0,0,0,2,2,0,4,4,3,0,0
Cluster2123,21,17,14,11,15,23,13,11,12,10,15,9,12,12,7,6,8
Cluster2124,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cluster2125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cluster2126,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2128,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0
Cluster2129,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2130,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cluster2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
