Cluster,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Cluster2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2546,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0
Cluster2547,13,5,13,11,9,13,8,10,11,10,9,3,2,5,7,10,13
Cluster2548,5,1,5,3,2,4,1,0,3,2,5,2,1,4,0,2,0
Cluster2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2550,3,4,3,4,6,3,4,4,6,3,2,0,0,3,0,4,4
Cluster2551,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
Cluster2552,3,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Cluster2553,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
Cluster2554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2558,0,3,0,2,0,0,0,0,0,3,0,0,0,3,0,0,0
Cluster2559,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cluster2560,4,0,0,2,0,2,0,6,2,5,5,3,8,4,10,8,9
Cluster2561,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
Cluster2562,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cluster2563,0,2,0,0,0,4,2,2,0,0,0,0,3,0,0,0,0
Cluster2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cluster2565,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,2
Cluster2566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cluster2568,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0
Cluster2569,2,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0
Cluster2570,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster2571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2573,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2575,4,2,5,6,7,14,4,14,4,17,9,1,7,2,16,20,19
Cluster2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cluster2577,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2
Cluster2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2579,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster2580,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2581,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cluster2584,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cluster2587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Cluster2588,5,9,9,7,6,5,6,8,7,6,4,2,7,5,6,9,5
Cluster2589,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Cluster2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2591,0,2,0,5,0,0,3,0,0,2,0,0,0,0,0,0,0
Cluster2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2594,0,2,2,3,0,1,0,0,0,2,2,0,0,0,0,1,2
Cluster2595,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0
Cluster2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cluster2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cluster2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2602,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
Cluster2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2610,0,0,3,0,3,7,3,4,0,5,2,0,2,0,6,5,4
Cluster2611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2612,0,0,2,4,2,0,0,4,0,0,2,0,0,0,2,0,2
Cluster2613,3,0,5,4,4,3,3,6,6,2,3,0,4,3,4,7,7
Cluster2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cluster2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster2620,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cluster2621,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2624,0,0,2,2,2,0,2,6,2,0,0,0,0,0,0,2,2
Cluster2625,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cluster2628,4,0,2,0,3,5,2,2,5,4,2,2,0,2,0,2,0
Cluster2629,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
Cluster2630,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
Cluster2631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2633,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2635,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
Cluster2636,2,2,8,4,3,4,2,5,2,0,6,6,0,3,2,11,7
Cluster2637,3,2,3,5,0,0,4,0,3,0,0,0,2,0,2,3,2
Cluster2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2641,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster2642,4,3,0,0,2,3,2,0,2,0,4,0,0,0,0,0,0
Cluster2643,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Cluster2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2645,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Cluster2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2648,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Cluster2649,0,0,5,0,0,2,0,0,0,0,0,0,0,2,0,0,0
Cluster2650,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
Cluster2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cluster2654,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
Cluster2655,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2658,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2659,25,9,27,18,14,39,17,11,22,19,21,12,11,17,10,27,17
Cluster2660,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cluster2661,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2662,0,0,0,0,3,6,0,3,0,5,5,0,0,0,2,9,4
Cluster2663,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cluster2664,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster2665,0,0,3,0,2,3,0,2,3,2,0,0,2,4,0,0,0
Cluster2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2668,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2671,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2673,10,0,8,5,8,10,11,5,11,11,0,0,0,6,0,3,0
Cluster2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster2676,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cluster2677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2682,2,9,0,10,2,0,11,4,10,3,0,0,0,0,0,0,5
Cluster2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2686,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2688,0,4,0,4,0,0,7,3,5,2,0,0,0,0,0,2,2
Cluster2689,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2691,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Cluster2692,0,0,4,0,0,2,2,2,3,0,0,0,0,0,0,0,2
Cluster2693,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster2694,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2696,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
Cluster2697,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0
Cluster2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2701,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2703,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0
Cluster2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2705,2,0,0,2,2,1,2,3,0,3,3,0,0,3,3,0,2
Cluster2706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster2707,14,11,8,13,21,7,8,3,3,6,3,0,5,12,4,4,7
Cluster2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2710,0,2,0,0,0,0,0,3,0,3,0,0,0,0,2,4,5
Cluster2711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2714,3,0,3,0,0,5,0,0,3,0,3,0,2,4,0,0,0
Cluster2715,10,5,11,16,11,14,10,6,11,10,6,11,9,7,9,10,9
Cluster2716,18,6,10,11,12,10,12,9,10,10,2,10,5,13,2,6,10
Cluster2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2718,3,3,3,8,2,0,4,4,5,5,0,0,0,0,0,0,0
Cluster2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2721,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Cluster2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2723,4,1,3,1,8,1,1,6,1,1,2,0,1,0,0,0,5
Cluster2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2725,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2726,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
Cluster2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2730,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2731,2,0,2,0,0,2,2,0,4,2,0,0,0,2,0,0,0
Cluster2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2737,0,0,2,0,0,0,0,2,0,4,0,0,3,0,0,3,0
Cluster2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2741,0,0,2,0,0,2,0,2,0,2,0,0,2,0,0,2,0
Cluster2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2743,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2744,2,0,2,0,0,2,0,0,2,2,2,2,2,2,0,0,0
Cluster2745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2746,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Cluster2748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cluster2749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2750,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2752,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster2753,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Cluster2754,10,8,14,21,11,11,10,10,9,10,9,8,4,0,4,11,10
Cluster2755,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cluster2756,14,11,12,6,10,21,14,10,12,12,9,12,13,9,0,7,6
Cluster2757,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Cluster2758,1,0,3,0,2,2,0,0,1,1,0,1,0,1,0,0,0
Cluster2759,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2760,15,2,7,0,13,10,1,3,12,15,12,6,8,6,6,9,15
Cluster2761,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,3
Cluster2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2763,3,5,3,4,4,0,5,5,5,4,0,0,0,4,3,2,3
Cluster2764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2766,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster2767,3,0,5,2,0,4,4,2,0,2,2,0,3,0,0,0,2
Cluster2768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster2769,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Cluster2770,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cluster2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2774,0,4,0,5,3,0,6,5,5,3,0,0,0,2,0,0,0
Cluster2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cluster2776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Cluster2777,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
Cluster2778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2781,3,0,0,0,0,5,0,0,0,4,0,0,0,2,0,1,1
Cluster2782,0,2,0,0,0,2,0,0,2,0,0,2,0,2,0,2,2
Cluster2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2785,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cluster2786,3,3,3,0,0,3,0,0,0,0,0,0,0,2,0,0,0
Cluster2787,2,0,2,0,2,3,2,0,2,2,2,2,4,0,2,5,4
Cluster2788,3,5,0,5,0,0,3,3,4,3,0,0,0,0,0,0,2
Cluster2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2790,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,2
Cluster2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2792,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster2793,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2794,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
Cluster2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2796,0,0,3,3,0,0,4,0,0,4,0,0,0,0,0,4,0
Cluster2797,2,0,5,0,3,3,2,0,2,0,0,0,0,2,0,0,0
Cluster2798,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
Cluster2799,4,0,3,0,0,3,0,2,1,0,1,3,0,2,0,2,0
Cluster2800,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2802,3,2,2,0,0,4,0,0,5,2,4,0,0,0,2,0,0
Cluster2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Cluster2806,0,0,0,0,0,1,0,0,2,0,0,2,0,2,0,0,0
Cluster2807,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster2808,29,37,33,36,23,32,34,18,32,28,31,14,24,22,6,12,18
Cluster2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Cluster2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2815,4,0,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0
Cluster2816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2818,0,3,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0
Cluster2819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2822,4,0,4,2,0,0,2,2,4,5,0,0,0,3,0,0,0
Cluster2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2824,1,0,3,1,1,1,1,2,2,2,1,0,0,0,1,1,2
Cluster2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster2826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2828,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0
Cluster2829,0,2,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0
Cluster2830,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster2831,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cluster2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2833,3,0,3,2,0,5,4,2,4,0,0,0,0,0,3,0,3
Cluster2834,0,0,2,3,2,2,2,3,3,0,0,2,0,3,1,0,0
Cluster2835,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
Cluster2836,5,0,4,6,0,0,5,0,0,2,2,0,0,0,0,0,0
Cluster2837,2,0,0,0,2,0,0,4,0,2,2,1,3,2,0,0,0
Cluster2838,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Cluster2839,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
Cluster2840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2843,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster2844,0,5,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
Cluster2845,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2847,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
Cluster2848,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cluster2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2852,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster2853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cluster2856,6,4,6,6,8,9,6,2,7,4,5,3,3,6,4,7,4
Cluster2857,0,3,0,2,0,2,3,3,0,0,0,0,0,1,0,0,0
Cluster2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster2859,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2861,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,2
Cluster2862,0,8,6,0,11,0,2,0,0,4,0,0,3,0,6,0,5
Cluster2863,6,13,6,7,5,5,4,4,8,7,4,5,5,5,1,3,2
Cluster2864,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2866,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0
Cluster2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2869,16,4,13,13,16,17,11,13,8,10,13,13,11,10,4,11,13
Cluster2870,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2873,0,0,0,0,4,3,3,2,2,0,3,0,0,0,0,0,3
Cluster2874,3,6,6,7,4,2,7,5,5,3,2,0,0,0,2,2,6
Cluster2875,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster2876,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2877,2,0,0,0,0,0,0,4,0,4,2,2,5,0,2,6,5
Cluster2878,7,7,10,11,8,5,9,9,8,10,7,4,5,8,7,9,6
Cluster2879,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
Cluster2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster2883,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
