"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster5392",0.276765030728484,-1.56149803066956,3.07045688857871,-0.508555595252915,0.611063760755136,NA
"Cluster5518",0.165148756603127,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster5538",0.127860822332816,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster5553",0.462295161385469,-0.234400103669749,2.70514759231582,-0.0866496542871011,0.930949995879659,NA
"Cluster5574",0.251502504977353,0.105761771486503,3.08457506014951,0.0342873068167052,0.972648046612293,NA
"Cluster5588",0.117298774123986,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster5592",0.218868463965078,-1.13150494368161,3.08452285530081,-0.36683305547148,0.713743549214649,NA
"Cluster5612",0.130852721418432,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster5619",0.218868463965078,-1.13150494368161,3.08452285530081,-0.36683305547148,0.713743549214649,NA
"Cluster5638",0.497808631682011,-2.41259943546067,2.81443336023615,-0.857223862375708,0.391321177149891,NA
"Cluster5674",0.813747138678721,0.305366732804977,3.00942164034175,0.101470238902881,0.919177181511768,NA
"Cluster5678",0.138129262695196,0.930147171860161,3.08457506014951,0.30154791299359,0.762996719886232,NA
"Cluster5693",0.317842493646591,1.84970119315899,3.06649400891804,0.603197393433559,0.546377381502898,NA
"Cluster5707",0.158921246823295,0.930147171860161,3.08457506014951,0.30154791299359,0.762996719886232,NA
"Cluster5720",0.14142054194507,0.930147171860162,3.08457506014951,0.30154791299359,0.762996719886232,NA
"Cluster5750",0.467997174955372,-0.960025690247125,2.66872072325209,-0.359732542218671,0.719047153792789,NA
"Cluster5779",0.162925833270316,0.930147171860161,3.08457506014951,0.30154791299359,0.762996719886232,NA
"Cluster5846",0.318721489847604,-1.76982050350977,3.05980412710339,-0.578409738006726,0.562987520965232,NA
"Cluster5882",0.437653604022844,-2.22723492778402,2.94386703529051,-0.756567773301022,0.449308854654566,NA
"Cluster5924",0.127860822332816,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster5931",0.642759575260022,-1.59530462062334,1.99881243632832,-0.798126223165691,0.424797245273664,NA
"Cluster5948",0.268407461706733,1.64380484851404,3.07771675302836,0.534098807792041,0.593273174555944,NA
"Cluster6054",0.180918996628915,-1.12951434850402,3.08454180877287,-0.36618545590516,0.714226694142887,NA
"Cluster6084",0.127860822332816,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster6175",0.175948161185979,-1.12897779270979,3.08454692109338,-0.366010899360741,0.71435694254782,NA
"Cluster6202",0.880933828456169,-3.24078314343999,1.75363297725671,-1.84803957582373,0.0645966178574446,NA
"Cluster6219",0.175948161185979,-1.12897779270979,3.08454692109338,-0.366010899360741,0.71435694254782,NA
"Cluster6242",0.461874327737733,-0.958205839199207,2.29691531271937,-0.41717073062862,0.67655353242108,NA
"Cluster6244",0.130852721418432,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster6266",0.282841083890141,1.70043177374798,3.07502038215367,0.552982277326252,0.58027554589655,NA
"Cluster6272",0.127240445009858,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster6304",0.146283786022152,0.930147171860161,3.08457506014951,0.30154791299359,0.762996719886232,NA
"Cluster6354",0.501584015189252,-2.4251500730838,2.5631975797528,-0.946142463710377,0.344075927714035,NA
"Cluster6415",0.564894049032703,-2.59655916268121,2.42689200121392,-1.0699112945209,0.284659238705541,NA
"Cluster6440",0.258093166428291,-1.48221386243094,3.07436483343621,-0.482120354198261,0.629720451373136,NA
"Cluster6452",0.882227993085354,-2.14529205520731,1.68984659735668,-1.26951881819513,0.204256083178716,NA
"Cluster6500",0.141267085108807,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster6545",0.117298774123986,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster6573",0.138611998460002,0.930147247901742,3.07893719942725,0.302100103917277,0.762575753228614,NA
"Cluster6576",0.0654263607092162,-0.306433806485656,2.84853252753519,-0.107576025031671,0.914332015856622,NA
"Cluster6589",0.117298774123986,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster6600",0.351896322371959,-1.92135400191902,3.05259331762325,-0.629416958632074,0.529076118394091,NA
"Cluster6608",0.145912309310052,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster6633",0.781575031207007,-1.94394426609381,1.95024805157461,-0.99676770066469,0.318877279534378,NA
